District,Rooms,Price
Talas,3+1,19.000 TL
Kocasinan / Fevziçakmak,3+1,15.500 TL
Kocasinan / Merkez,4+0,14.000 TL
Melikgazi / Mimarsinan,2+1,12.500 TL
Kocasinan / Merkez,2+1,13.500 TL
Talas,3+1,16.000 TL
Talas,2.5+1,14.000 TL
Kocasinan / Yenişehir,3+1,12.000 TL
Kocasinan / Erkilet,3+1,18.500 TL
Yahyalı,2+1,15.000 TL
Melikgazi / Kazımkarabekir,3+1,18.500 TL
Develi,2+1,11.000 TL
Melikgazi / Mimarsinan,2+1,10.000 TL
Talas,2+1,16.000 TL
Melikgazi / Mimarsinan,2.5+1,15.000 TL
Talas,3+1,17.000 TL
Talas,3+1,18.000 TL
Melikgazi / Kılıçaslan,2+1,19.000 TL
Melikgazi / Kılıçaslan,3+1,10.000 TL
Melikgazi / Becen,3+1,10.000 TL
Kocasinan / Yenimahalle,3+1,18.000 TL
Talas,3+1,17.000 TL
Talas,2.5+1,17.000 TL
Melikgazi / Mimarsinan,3+1,12.500 TL
Kocasinan / Yenimahalle,2+1,10.000 TL
Talas,3+1,18.000 TL
Talas,2+1,16.000 TL
Melikgazi / Hürriyet,1+1,7.500 TL
Melikgazi / Hürriyet,3+1,15.000 TL
Melikgazi / Kılıçaslan,2+1,8.500 TL
Melikgazi / Kılıçaslan,3+1,9.000 TL
Kocasinan / Erkilet,3+1,15.000 TL
Kocasinan / Merkez,3+1,18.000 TL
Melikgazi / Şeker/Keykubat,3+1,12.000 TL
Kocasinan / Argıncık,2+1,6.750 TL
Talas,3+1,17.000 TL
Talas,2+1,18.500 TL
Talas,1+1,15.975 TL
Melikgazi / Kılıçaslan,3+1,10.500 TL
Kocasinan / Erkilet,2+1,15.000 TL
Kocasinan / Fevziçakmak,3+1,8.000 TL
Kocasinan / Yenimahalle,3+1,10.500 TL
Talas,1+1,19.000 TL
Kocasinan / Erkilet,2+1,15.000 TL
Kocasinan / İldem/Beyazşehir,3+1,11.500 TL
Kocasinan / Merkez,3+1,19.000 TL
Talas,3+1,17.000 TL
Kocasinan / Erkilet,3+1,10.500 TL
Talas,3+1,13.500 TL
Talas,3+1,9.000 TL
Melikgazi / Şeker/Keykubat,3+1,18.000 TL
Talas,2+1,15.000 TL
Talas,3+1,16.500 TL
Kocasinan / Erkilet,3+1,16.500 TL
Kocasinan / Yenişehir,3+1,15.500 TL
Kocasinan / Erkilet,2+1,16.000 TL
Kocasinan / Yenimahalle,3+1,11.000 TL
Talas,1+1,16.000 TL
Talas,3+1,18.500 TL
Kocasinan / İldem/Beyazşehir,3+1,15.500 TL
Melikgazi / Mimarsinan,3+1,12.000 TL
Kocasinan / Yenimahalle,3+1,12.500 TL
Melikgazi / Gesi,3+1,14.500 TL
Melikgazi / Mimarsinan,3+1,15.000 TL
Kocasinan / Erkilet,3+1,10.000 TL
Melikgazi / Gesi,2+1,17.500 TL
Kocasinan / Yenişehir,3+1,11.500 TL
Talas,3+1,15.500 TL
Melikgazi / Mimarsinan,3+1,15.500 TL
Kocasinan / Sanayi,3+1,10.750 TL
Melikgazi / Hürriyet,2+1,11.500 TL
Melikgazi / Şeker/Keykubat,3+1,13.500 TL
Kocasinan / Erkilet,3+1,17.500 TL
Kocasinan / Erkilet,3+1,13.500 TL
Kocasinan / Yenişehir,3+1,16.000 TL
Kocasinan / Fevziçakmak,3+1,10.250 TL
Melikgazi / Hürriyet,2+1,7.000 TL
Talas,2+1,19.900 TL
Talas,3+1,19.000 TL
Kocasinan / Merkez,3+1,18.000 TL
Kocasinan / Sanayi,3+1,13.000 TL
Melikgazi / Gesi,3+1,12.500 TL
Kocasinan / Yenişehir,3+1,15.500 TL
Kocasinan / Yenişehir,3+1,18.000 TL
Melikgazi / Mimarsinan,2+1,10.000 TL
Kocasinan / Fevziçakmak,2+1,9.000 TL
Melikgazi / Şeker/Keykubat,3+1,13.500 TL
Kocasinan / Erkilet,3+1,11.500 TL
Kocasinan / Merkez,2+1,12.000 TL
Melikgazi / Çiftlik,3+1,18.000 TL
Melikgazi / Gesi,4+1,17.000 TL
Talas,3+1,17.500 TL
Talas,3+1,18.500 TL
Melikgazi / Mimarsinan,3+1,11.000 TL
Kocasinan / Merkez,2+1,15.000 TL
Kocasinan / Yenişehir,3+1,16.000 TL
Melikgazi / Gesi,2.5+1,13.000 TL
Kocasinan / Merkez,2+1,18.801 TL
Talas,2+1,17.000 TL
Talas,Stüdyo (1+0),9.000 TL
Kocasinan / Fevziçakmak,3+1,10.000 TL
Melikgazi / Gesi,2+1,17.000 TL
Kocasinan / Yenimahalle,3+1,17.000 TL
Kocasinan / Sanayi,3+1,18.500 TL
Talas,2+1,19.995 TL
Kocasinan / Yenişehir,2+1,13.500 TL
Kocasinan / Fevziçakmak,3+1,17.500 TL
Melikgazi / Hürriyet,2+1,5.500 TL
Melikgazi / Şeker/Keykubat,3+1,18.500 TL
Kocasinan / Fevziçakmak,2+1,13.000 TL
Talas,3+1,16.000 TL
Melikgazi / Kılıçaslan,2+1,15.500 TL
Kocasinan / Fevziçakmak,3+1,13.500 TL
Kocasinan / Merkez,2+1,13.000 TL
Talas,3+1,14.000 TL
Melikgazi / Kazımkarabekir,3+1,13.500 TL
Melikgazi / Şeker/Keykubat,3+1,15.000 TL
Melikgazi / Kılıçaslan,2+1,15.000 TL
Talas,3+1,8.000 TL
Melikgazi / Şeker/Keykubat,1+1,17.000 TL
Melikgazi / Hürriyet,3+1,12.000 TL
Melikgazi / Hürriyet,3+1,15.000 TL
Kocasinan / Erkilet,2+1,14.000 TL
Melikgazi / Şeker/Keykubat,3+1,14.000 TL
Kocasinan / Yenimahalle,3+1,12.000 TL
Talas,3+1,15.250 TL
Melikgazi / Şeker/Keykubat,3+1,12.000 TL
Kocasinan / Argıncık,3+1,18.000 TL
Melikgazi / Şeker/Keykubat,3+1,12.500 TL
Kocasinan / Yenimahalle,3+1,15.500 TL
Melikgazi / Kılıçaslan,3+1,18.000 TL
Melikgazi / Kılıçaslan,3+1,19.500 TL
Kocasinan / İldem/Beyazşehir,3.5+1,12.000 TL
Kocasinan / Yenişehir,3+1,10.000 TL
Melikgazi / Şeker/Keykubat,3+1,17.500 TL
Talas,2+1,19.000 TL
Talas,2.5+1,17.000 TL
Kocasinan / Yenimahalle,4+2,17.500 TL
Melikgazi / Kazımkarabekir,2+1,10.000 TL
Talas,3+1,18.500 TL
Kocasinan / Merkez,2+1,14.750 TL
Kocasinan / Merkez,1+1,19.000 TL
Melikgazi / Hürriyet,3+1,10.000 TL
Melikgazi / Hürriyet,3+1,12.500 TL
Melikgazi / Şeker/Keykubat,3+1,17.000 TL
Melikgazi / Gesi,3+1,14.000 TL
Talas,3+1,17.000 TL
Melikgazi / Gesi,3+1,12.000 TL
Kocasinan / Fevziçakmak,4+1,12.750 TL
Kocasinan / Sanayi,4+1,18.500 TL
Talas,2+1,19.000 TL
Talas,3+1,18.000 TL
Kocasinan / Merkez,1+1,18.500 TL
Kocasinan / Merkez,2+1,15.500 TL
Kocasinan / Merkez,2+1,18.000 TL
Kocasinan / Merkez,1+1,16.998 TL
Melikgazi / Gesi,3+1,14.000 TL
Talas,1+1,16.990 TL
Kocasinan / Fevziçakmak,3+1,11.000 TL
Kocasinan / Erkilet,3+1,15.500 TL
Melikgazi / Şeker/Keykubat,3+1,9.250 TL
Kocasinan / Merkez,2+1,15.500 TL
Melikgazi / Mimarsinan,3+1,13.500 TL
Kocasinan / Fevziçakmak,3+1,13.500 TL
Kocasinan / Fevziçakmak,3+1,10.000 TL
Melikgazi / Mimarsinan,2+1,14.000 TL
Talas,3+1,18.500 TL
Kocasinan / Sanayi,3+1,14.250 TL
Talas,3+1,11.000 TL
Melikgazi / Kılıçaslan,3+1,10.500 TL
Talas,1+1,17.000 TL
Melikgazi / Kılıçaslan,3+1,7.500 TL
Talas,2+1,18.000 TL
Kocasinan / Fevziçakmak,3+1,10.000 TL
Talas,3+1,18.000 TL
Talas,2+1,19.000 TL
Kocasinan / Fevziçakmak,3+1,5.000 TL
Talas,2.5+1,18.000 TL
Talas,3+1,17.000 TL
Kocasinan / Sanayi,3+1,16.000 TL
Kocasinan / Yenişehir,3+1,15.000 TL
Kocasinan / Erkilet,2+1,14.000 TL
Talas,3+1,14.000 TL
Talas,2+1,17.500 TL
Kocasinan / İldem/Beyazşehir,3+1,14.000 TL
Melikgazi / Becen,2+1,11.500 TL
Melikgazi / Gesi,3+1,18.000 TL
Talas,2+1,8.500 TL
Melikgazi / Mimarsinan,4+1,19.500 TL
Melikgazi / Kılıçaslan,3+1,14.000 TL
Talas,3+1,18.000 TL
Kocasinan / Fevziçakmak,3+1,9.000 TL
Kocasinan / Fevziçakmak,3+1,10.000 TL
Kocasinan / Merkez,2+1,16.000 TL
Kocasinan / Yenimahalle,3+1,15.000 TL
Develi,3+1,15.000 TL
Kocasinan / Merkez,2+1,14.000 TL
Melikgazi / Şeker/Keykubat,3+1,12.000 TL
Melikgazi / Kılıçaslan,3+1,14.000 TL
Kocasinan / İldem/Beyazşehir,3+1,12.000 TL
Melikgazi / Kılıçaslan,3+1,18.000 TL
Melikgazi / Çiftlik,3+1,18.000 TL
Kocasinan / Fevziçakmak,2+1,6.000 TL
Melikgazi / Gesi,3+1,12.000 TL
Talas,2.5+1,17.000 TL
Kocasinan / Fevziçakmak,3+1,9.850 TL
Melikgazi / Şeker/Keykubat,3+1,15.000 TL
Melikgazi / Mimarsinan,3+1,18.000 TL
Talas / Başakpınar,5+1,11.500 TL
Talas,3+1,14.000 TL
Melikgazi / Çiftlik,3+1,15.500 TL
Melikgazi / Hürriyet,3+1,15.000 TL
Kocasinan / Fevziçakmak,3+1,14.500 TL
Talas,2.5+1,14.500 TL
Talas,1+1,14.995 TL
Kocasinan / Merkez,2+1,14.500 TL
Melikgazi / Şeker/Keykubat,3+1,13.000 TL
Melikgazi / Mimarsinan,2.5+1,14.000 TL
Kocasinan / Sanayi,4+1,17.500 TL
Talas,1+1,15.995 TL
Kocasinan / Merkez,2+1,18.867 TL
Talas,2.5+1,18.500 TL
Talas,3+1,16.000 TL
Melikgazi / Mimarsinan,2+1,15.500 TL
Talas,3+1,15.000 TL
Talas,3+1,15.000 TL
Kocasinan / Sanayi,3+1,16.500 TL
Talas,2+1,15.000 TL
Talas,3+1,15.000 TL
Kocasinan / Erkilet,3+1,18.000 TL
Kocasinan / Sanayi,3+1,10.500 TL
Melikgazi / Çiftlik,2+1,12.000 TL
Melikgazi / Mimarsinan,2+1,8.500 TL
Melikgazi / Mimarsinan,3+1,15.000 TL
Kocasinan / Yenişehir,3+1,11.000 TL
Melikgazi / Hürriyet,2+1,8.500 TL
Talas,3+1,12.450 TL
Melikgazi / Şeker/Keykubat,3+1,13.000 TL
Melikgazi / Gesi,3+1,15.000 TL
Melikgazi / Şeker/Keykubat,3+1,18.000 TL
Melikgazi / Şeker/Keykubat,3+1,18.000 TL
Kocasinan / Fevziçakmak,3+1,14.000 TL
Kocasinan / Merkez,3+0,16.000 TL
Melikgazi / Gesi,3+1,17.750 TL
Kocasinan / Yenimahalle,2+1,19.000 TL
Talas,2+1,16.000 TL
Talas,3+1,14.500 TL
Talas,2.5+1,16.000 TL
Melikgazi / Kılıçaslan,3+1,16.000 TL
Melikgazi / Şeker/Keykubat,3+1,11.000 TL
Kocasinan / İldem/Beyazşehir,3+1,14.000 TL
Kocasinan / Merkez,2+1,12.500 TL
Melikgazi / Gesi,3+1,17.000 TL
Kocasinan / Erkilet,3+1,13.500 TL
Melikgazi / Merkez,3+1,15.750 TL
Kocasinan / Yenişehir,2+1,11.000 TL
Talas,1+1,16.995 TL
Kocasinan / Erkilet,3+1,17.500 TL
Kocasinan / Sanayi,2+1,12.500 TL
Melikgazi / Şeker/Keykubat,3+1,12.500 TL
Kocasinan / Argıncık,2+1,16.500 TL
Melikgazi / Hürriyet,3+1,12.000 TL
Kocasinan / Yenimahalle,3+1,12.000 TL
Kocasinan / Merkez,2+1,15.000 TL
Talas,1+1,15.000 TL
Kocasinan / Sanayi,3+1,17.000 TL
Talas,3+1,17.000 TL
Melikgazi / Gesi,3+1,14.500 TL
Develi,3+1,13.500 TL
Talas,3+1,17.500 TL
Kocasinan / Yenimahalle,3+1,11.500 TL
Talas,3+1,17.500 TL
Talas,1+1,16.900 TL
Talas,Stüdyo (1+0),14.000 TL
Kocasinan / Fevziçakmak,3+1,16.500 TL
Kocasinan / Yenişehir,3+1,14.500 TL
Melikgazi / Mimarsinan,2+1,9.750 TL
Kocasinan / Yenişehir,2+1,14.000 TL
Talas,3+1,18.000 TL
Talas,3+1,19.000 TL
Melikgazi / Şeker/Keykubat,3+1,13.000 TL
Kocasinan / İldem/Beyazşehir,3+1,14.000 TL
Kocasinan / Merkez,2+1,18.683 TL
Melikgazi / Mimarsinan,3+1,15.000 TL
Melikgazi / Hürriyet,1+1,19.995 TL
Melikgazi / Kazımkarabekir,3+1,18.500 TL
Talas,3+1,17.000 TL
Kocasinan / Fevziçakmak,3+1,11.000 TL
Melikgazi / Kılıçaslan,3+1,18.500 TL
Develi,2+1,9.500 TL
Melikgazi / Mimarsinan,3+1,14.000 TL
Talas,2.5+1,17.000 TL
Kocasinan / Erkilet,2+1,11.500 TL
Melikgazi / Çiftlik,3+1,15.000 TL
Talas,3+1,17.500 TL
Talas,3+1,18.000 TL
Kocasinan / Yenişehir,3+1,14.500 TL
Melikgazi / Şeker/Keykubat,3+1,14.000 TL
Kocasinan / Yenişehir,3+1,18.000 TL
Melikgazi / Şeker/Keykubat,2+1,11.000 TL
Melikgazi / Şeker/Keykubat,3+1,15.000 TL
Kocasinan / İldem/Beyazşehir,3+1,15.000 TL
Melikgazi / Şeker/Keykubat,2+1,17.000 TL
Talas,3+1,16.500 TL
Melikgazi / Mimarsinan,2+1,10.000 TL
Kocasinan / İldem/Beyazşehir,3+1,14.000 TL
Kocasinan / Sanayi,Stüdyo (1+0),19.995 TL
Kocasinan / Yenişehir,3+1,15.000 TL
Kocasinan / Merkez,3+1,17.500 TL
Melikgazi / Çiftlik,3+1,19.000 TL
Kocasinan / Sanayi,3+1,16.500 TL
Kocasinan / Fevziçakmak,2+1,11.000 TL
Talas,2.5+1,17.000 TL
Melikgazi / Mimarsinan,2.5+1,15.000 TL
Kocasinan / Fevziçakmak,2+1,18.500 TL
Kocasinan / Fevziçakmak,3+1,14.500 TL
Melikgazi / Hürriyet,Stüdyo (1+0),15.000 TL
Develi,1+1,13.000 TL
Melikgazi / Gesi,3+1,14.000 TL
Talas,3+1,17.000 TL
Talas,3+1,18.000 TL
Kocasinan / Fevziçakmak,3+1,6.000 TL
Talas,1+1,15.975 TL
Talas,1+1,16.995 TL
Melikgazi / Hürriyet,4+1,17.000 TL
Melikgazi / Gesi,3+1,18.000 TL
Melikgazi / Mimarsinan,3+1,15.000 TL
Talas,2+1,17.000 TL
Melikgazi / Mimarsinan,3+1,12.000 TL
Kocasinan / İldem/Beyazşehir,3+1,13.000 TL
Kocasinan / İldem/Beyazşehir,3+2,19.000 TL
Kocasinan / Yenimahalle,3+1,15.500 TL
Melikgazi / Hürriyet,1+1,19.995 TL
Talas,3+1,10.000 TL
Kocasinan / Erkilet,3+1,17.000 TL
Pınarbaşı,2+1,15.000 TL
Talas,3+1,16.500 TL
Kocasinan / Erkilet,2+1,13.000 TL
Kocasinan / Fevziçakmak,2+1,9.750 TL
Melikgazi / Hürriyet,3+1,19.000 TL
Melikgazi / Gesi,3+1,17.000 TL
Kocasinan / Yenişehir,3+1,12.500 TL
Melikgazi / Hürriyet,3+1,10.000 TL
Develi,2+1,12.500 TL
Melikgazi / Becen,3+1,16.000 TL
Kocasinan / Merkez,2+1,18.755 TL
Talas,3+1,13.000 TL
Talas,3+1,16.000 TL
Melikgazi / Mimarsinan,2+1,10.000 TL
Talas,2+1,18.500 TL
Melikgazi / Kılıçaslan,3+1,16.000 TL
Melikgazi / Şeker/Keykubat,1+1,13.500 TL
Melikgazi / Kılıçaslan,3+1,16.000 TL
Talas,2+1,17.000 TL
Talas,3+1,14.000 TL
Kocasinan / İldem/Beyazşehir,3+1,18.000 TL
Kocasinan / Merkez,2+1,12.000 TL
Talas,2+1,14.500 TL
Kocasinan / Merkez,2+1,13.000 TL
Talas,2+1,13.500 TL
Kocasinan / Merkez,2+1,15.500 TL
Talas,2.5+1,19.500 TL
Kocasinan / Erkilet,2+1,15.000 TL
Melikgazi / Hürriyet,4+2,16.500 TL
Melikgazi / Becen,3+1,10.500 TL
Melikgazi / Şeker/Keykubat,3+1,14.000 TL
Kocasinan / Fevziçakmak,2+1,10.500 TL
Melikgazi / Hürriyet,2+1,12.000 TL
İncesu,3+1,15.000 TL
Kocasinan / İldem/Beyazşehir,3+1,14.500 TL
Melikgazi / Kılıçaslan,3+1,14.500 TL
Melikgazi / Hürriyet,3+1,15.000 TL
Melikgazi / Gesi,3+1,12.000 TL
Kocasinan / Yenimahalle,3+1,18.000 TL
Talas,3+1,16.750 TL
Melikgazi / Mimarsinan,2+1,14.000 TL
Melikgazi / Hürriyet,3+1,13.000 TL
Talas,3+1,16.000 TL
Talas,3+1,18.500 TL
Melikgazi / Gesi,4+1,16.500 TL
Kocasinan / Erkilet,2+1,11.000 TL
Kocasinan / Erkilet,2+1,17.500 TL
Melikgazi / Kılıçaslan,3+1,19.000 TL
Kocasinan / Fevziçakmak,3+1,13.500 TL
Talas,2.5+1,16.500 TL
Melikgazi / Kazımkarabekir,3+1,17.750 TL
Melikgazi / Mimarsinan,3+1,8.750 TL
Talas,3+1,17.500 TL
Kocasinan / Yenişehir,3+1,13.000 TL
Melikgazi / Çiftlik,3+1,14.000 TL
Melikgazi / Gesi,3+1,18.000 TL
Talas,1+1,17.000 TL
Kocasinan / Fevziçakmak,3+1,9.000 TL
Melikgazi / Kılıçaslan,2+1,18.000 TL
Melikgazi / Mimarsinan,2+1,13.999 TL
Melikgazi / Şeker/Keykubat,3+1,12.750 TL
Talas,3+1,19.000 TL
Melikgazi / Gesi,3+1,14.000 TL
Talas,3+1,17.500 TL
Talas,3+1,16.500 TL
Melikgazi / Gesi,3+1,13.000 TL
Talas,1+1,14.990 TL
Kocasinan / Yenişehir,3+1,15.000 TL
Kocasinan / Fevziçakmak,3+1,17.000 TL
Talas,1+1,16.990 TL
Melikgazi / Hürriyet,3+1,18.500 TL
Kocasinan / Erkilet,3+1,18.000 TL
Talas,1+1,15.995 TL
Kocasinan / Fevziçakmak,1+1,19.995 TL
Talas,3+1,12.000 TL
Kocasinan / Yenişehir,3+1,15.000 TL
Kocasinan / Yenişehir,3+1,14.500 TL
Kocasinan / Yenişehir,3+1,11.000 TL
Melikgazi / Mimarsinan,3+1,14.000 TL
Kocasinan / İldem/Beyazşehir,3+1,14.000 TL
Kocasinan / Fevziçakmak,3+1,12.000 TL
Talas,2+1,18.000 TL
Kocasinan / Merkez,2+1,15.500 TL
Talas,2+1,23.500 TL
Melikgazi / Kılıçaslan,4+1,35.000 TL
Talas,1+1,20.000 TL
Melikgazi / Kazımkarabekir,3+1,22.000 TL
Melikgazi / Gesi,3+1,20.000 TL
Talas,2.5+1,23.000 TL
Talas,2+1,20.000 TL
Kocasinan / Merkez,3+1,20.000 TL
Melikgazi / Şeker/Keykubat,3+1,22.000 TL
Talas,2.5+1,35.000 TL
Melikgazi / Kılıçaslan,4+1,20.000 TL
Talas,2+1,22.000 TL
Talas,2+1,20.000 TL
Melikgazi / Kılıçaslan,4+1,33.000 TL
Melikgazi / Mimarsinan,3+1,24.500 TL
Kocasinan / Yenimahalle,3+1,20.000 TL
Melikgazi / Kılıçaslan,3+1,20.000 TL
Talas,3+1,21.500 TL
Talas,4+1,32.000 TL
Melikgazi / Hürriyet,3+1,21.500 TL
Talas,3+1,22.000 TL
Talas,3+1,26.500 TL
Melikgazi / Kılıçaslan,4+1,33.000 TL
Talas,3+1,25.000 TL
Talas,2+1,30.000 TL
Talas,3+1,20.750 TL
Kocasinan / Merkez,2.5+1,31.000 TL
Talas,2.5+1,25.000 TL
Kocasinan / Yenimahalle,3+1,26.000 TL
Talas,3+1,21.000 TL
Kocasinan / Fevziçakmak,1+1,21.950 TL
Talas,3+1,20.000 TL
Talas,4+1,26.000 TL
Melikgazi / Hürriyet,3+1,25.000 TL
Melikgazi / Hürriyet,3+1,20.600 TL
Melikgazi / Kılıçaslan,4+1,32.000 TL
Talas,2.5+1,25.000 TL
Talas,2.5+1,22.000 TL
Talas,3+1,23.500 TL
Talas,2+1,20.000 TL
Melikgazi / Gesi,2+1,20.000 TL
Talas,2.5+1,25.000 TL
Melikgazi / Kılıçaslan,3+1,26.000 TL
Kocasinan / Yenişehir,3+1,26.000 TL
Talas,2+1,20.000 TL
Melikgazi / Kılıçaslan,2+1,35.000 TL
Melikgazi / Şeker/Keykubat,3+1,21.000 TL
Talas,3+1,26.000 TL
Kocasinan / Fevziçakmak,3+1,23.000 TL
Talas,3+1,21.000 TL
Melikgazi / Kılıçaslan,4+1,25.000 TL
Talas,2.5+1,32.500 TL
Talas,3+1,26.500 TL
Talas,4+1,30.000 TL
Melikgazi / Hürriyet,4+1,21.000 TL
Talas,2+1,21.000 TL
Kocasinan / Erkilet,2+1,21.500 TL
Kocasinan / Fevziçakmak,4+1,27.000 TL
Melikgazi / Kılıçaslan,3+1,21.500 TL
Talas,1+1,21.995 TL
Talas,4+1,35.000 TL
Melikgazi / Hürriyet,2+1,22.000 TL
Talas,1+1,25.000 TL
Melikgazi / Kılıçaslan,3+1,20.000 TL
Talas,2+1,25.000 TL
Talas,3+1,25.000 TL
Talas,2+1,25.000 TL
Kocasinan / Yenimahalle,3.5+1,30.000 TL
Melikgazi / Gesi,3+1,20.000 TL
Kocasinan / Yenimahalle,3+0,23.500 TL
Melikgazi / Gesi,3+1,23.500 TL
Kocasinan / Erkilet,2+1,30.000 TL
Melikgazi / Hürriyet,1+1,21.995 TL
Melikgazi / Kılıçaslan,3+1,23.000 TL
Talas,2.5+1,20.000 TL
Kocasinan / Yenimahalle,3+1,26.000 TL
Talas,2+1,20.000 TL
Melikgazi / Kazımkarabekir,3+1,20.500 TL
Talas,3+1,22.500 TL
Kocasinan / Yenimahalle,3+1,27.000 TL
Melikgazi / Mimarsinan,3+1,22.000 TL
Melikgazi / Kılıçaslan,2+1,35.500 TL
Talas,2+1,24.000 TL
Kocasinan / Merkez,3+1,20.000 TL
Melikgazi / Merkez,1+1,20.995 TL
Talas,2+1,28.000 TL
Talas,3+1,22.000 TL
Kocasinan / Merkez,3+1,22.000 TL
Talas,3+1,23.500 TL
Talas,3.5+1,39.000 TL
Melikgazi / Kazımkarabekir,3+1,20.000 TL
Talas,3+1,25.000 TL
Kocasinan / Merkez,4+1,38.000 TL
Kocasinan / Fevziçakmak,3+1,23.000 TL
Melikgazi / Becen,1+1,20.000 TL
Melikgazi / Kılıçaslan,3+1,20.000 TL
Melikgazi / Kılıçaslan,5+1,35.000 TL
Talas,3+1,24.000 TL
Talas,3+1,20.000 TL
Talas,3+1,22.000 TL
Talas,3+1,22.000 TL
Kocasinan / Fevziçakmak,1+1,20.500 TL
Kocasinan / Merkez,3+1,20.000 TL
Kocasinan / Fevziçakmak,3+1,20.000 TL
Melikgazi / Merkez,4+2,25.000 TL
Kocasinan / Merkez,4+1,33.000 TL
Talas,4+1,36.000 TL
Melikgazi / Kılıçaslan,4+1,37.000 TL
Kocasinan / Merkez,3+1,20.000 TL
Kocasinan / Fevziçakmak,3+1,25.000 TL
Talas,10 Üzeri,20.000 TL
Talas,3+1,20.000 TL
Talas,3+1,21.500 TL
Talas,3+1,21.000 TL
Kocasinan / Erkilet,4+1,20.100 TL
Melikgazi / Becen,2+1,36.000 TL
Talas,1+1,25.000 TL
Talas,3+1,23.000 TL
Melikgazi / Gesi,3+1,21.000 TL
Melikgazi / Mimarsinan,3+1,21.000 TL
Melikgazi / Kılıçaslan,2.5+1,23.000 TL
Melikgazi / Kılıçaslan,1+1,22.000 TL
Kocasinan / Argıncık,4+1,33.000 TL
Talas,2+1,30.000 TL
Kocasinan / Yenimahalle,3+1,21.000 TL
Melikgazi / Gesi,4+1,22.000 TL
Talas,2+1,28.000 TL
Melikgazi / Kılıçaslan,3+1,23.000 TL
Talas,2+1,24.500 TL
Kocasinan / Sanayi,2+1,24.000 TL
Talas,2.5+1,22.000 TL
Melikgazi / Şeker/Keykubat,3+1,20.000 TL
Melikgazi / Kılıçaslan,3+1,26.500 TL
Melikgazi / Gesi,2.5+1,25.000 TL
Melikgazi / Mimarsinan,3+1,20.000 TL
Melikgazi / Kılıçaslan,3+1,20.000 TL
Talas,4+1,20.000 TL
Kocasinan / Fevziçakmak,4+1,25.000 TL
Kocasinan / Yenimahalle,5+1,22.000 TL
Talas,2.5+1,24.000 TL
Talas,3+1,23.500 TL
Talas,3+1,21.000 TL
Kocasinan / Merkez,2+1,23.000 TL
Melikgazi / Kılıçaslan,4+1,30.000 TL
Melikgazi / Gesi,3+1,21.000 TL
Kocasinan / Erkilet,3+1,20.000 TL
Kocasinan / Erkilet,3+1,22.000 TL
Talas,4+1,26.000 TL
Talas,2+1,27.000 TL
Kocasinan / Merkez,3+1,21.000 TL
Melikgazi / Kılıçaslan,3+1,30.000 TL
Talas,3+1,25.000 TL
Melikgazi / Kılıçaslan,4+1,33.500 TL
Kocasinan / Argıncık,3+1,25.000 TL
Talas,3+1,20.500 TL
Kocasinan / Sanayi,3+1,20.000 TL
Melikgazi / Merkez,3+1,20.250 TL
Melikgazi / Hürriyet,2+1,20.000 TL
Talas,2+1,20.250 TL
Melikgazi / Kılıçaslan,3+1,35.000 TL
Kocasinan / Sanayi,1+1,21.995 TL
Talas,2.5+1,26.500 TL
Talas,2+1,25.000 TL
Talas,1+1,25.000 TL
Talas,3+1,20.500 TL
Melikgazi / Mimarsinan,4+1,22.000 TL
Kocasinan / Merkez,4+1,28.000 TL
Talas,4+1,30.000 TL
Talas,2.5+1,20.000 TL
Kocasinan / Merkez,1+1,20.000 TL
Talas,2.5+1,32.000 TL
Kocasinan / Merkez,2+1,24.950 TL
Melikgazi / Kılıçaslan,3+1,24.000 TL
Kocasinan / Sanayi,2+1,31.000 TL
Kocasinan / Fevziçakmak,3+1,20.000 TL
Melikgazi / Şeker/Keykubat,3+1,21.500 TL
Kocasinan / Fevziçakmak,3+1,25.500 TL
Talas,3+1,20.000 TL
Talas,1+1,20.000 TL
Kocasinan / Yenişehir,3+1,20.000 TL
Talas,3+1,20.000 TL
Melikgazi / Kılıçaslan,4+1,35.000 TL
Talas,3+1,21.000 TL
Kocasinan / Sanayi,3+1,23.000 TL
Kocasinan / Fevziçakmak,1+1,21.990 TL
Talas,4+1,28.000 TL
Hacılar,3+1,39.000 TL
Kocasinan / Fevziçakmak,4+1,31.000 TL
Talas,4+1,21.000 TL
Talas,3+1,20.000 TL
Melikgazi / Kılıçaslan,4+1,30.000 TL
Kocasinan / İldem/Beyazşehir,3+1,25.000 TL
Melikgazi / Gesi,4+1,22.000 TL
Talas,3+1,22.000 TL
Talas,2+1,23.000 TL
Melikgazi / Hürriyet,3+1,25.000 TL
Melikgazi / Kılıçaslan,3+1,25.500 TL
Talas,3+1,20.000 TL
Talas,4+1,20.000 TL
Kocasinan / Erkilet,3+1,24.000 TL
Kocasinan / Yenimahalle,4+1,24.500 TL
Kocasinan / Yenimahalle,4+1,24.500 TL
Talas,3+1,21.000 TL
Melikgazi / Kılıçaslan,3+1,22.000 TL
Melikgazi / Kılıçaslan,4+1,30.000 TL
Melikgazi / Hürriyet,4+1,27.500 TL
Talas,1+1,22.000 TL
Melikgazi / Kılıçaslan,4+1,32.000 TL
Melikgazi / Merkez,3+1,22.000 TL
Talas,2.5+1,23.000 TL
Kocasinan / Merkez,2.5+1,28.000 TL
