tarih,kategori,product_name,product_price,eski_fiyat,url
2026-02-24,Temel Gıda,Barilla Fusulli (Burgu) Makarna 500 Gr,"52,95",,https://www.gurmar.com.tr/barilla-fusulli-burgu-makarna-500-gr-5086-p
2026-02-24,Temel Gıda,Barilla Glutensiz Burgu Makarna 400 Gr,"179,95",,https://www.gurmar.com.tr/barilla-glutensiz-burgu-makarna-400-gr-19797-p
2026-02-24,Temel Gıda,Barilla Glutensiz Penne Rigate Makarna 400 Gr,"179,95",,https://www.gurmar.com.tr/barilla-glutensiz-penne-rigate-makarna-400-gr-20714-p
2026-02-24,Temel Gıda,Barilla Glutensiz Spaghetti 400 Gr,"179,95",,https://www.gurmar.com.tr/barilla-glutensiz-spaghetti-400-gr-19796-p
2026-02-24,Temel Gıda,Barilla Lazanya 500 Gr,"145,95",,https://www.gurmar.com.tr/barilla-lazanya-500-gr-3271-p
2026-02-24,Temel Gıda,Barilla Linguine (Yassı) Spagetti Makarna 500 Gr,"52,95",,https://www.gurmar.com.tr/barilla-linguine-yassi-spagetti-makarna-500-gr-6761-p
2026-02-24,Temel Gıda,Barilla Penne Rigate (Kalem) 500 Gr,"52,95",,https://www.gurmar.com.tr/barilla-penne-rigate-kalem-500-gr-5974-p
2026-02-24,Temel Gıda,Barilla Pesto Alla Genovese Makarna Sosu 190 Gr,"144,95",,https://www.gurmar.com.tr/barilla-pesto-alla-genovese-makarna-sosu-190-gr-5063-p
2026-02-24,Temel Gıda,Barilla Risoni(Arpa Şehriye) 500 Gr,"52,95",,https://www.gurmar.com.tr/barilla-risoni-arpa-sehriye-500-gr-12568-p
2026-02-24,Temel Gıda,Barilla Spaghetti Çubuk Makarna 500 Gr,"52,95",,https://www.gurmar.com.tr/barilla-spaghetti-cubuk-makarna-500-gr-1536-p
2026-02-24,Temel Gıda,Barilla Tam Buğday Fusilli (Burgu)Makarna 400 Gr,"52,95",,https://www.gurmar.com.tr/barilla-tam-bugday-fusilli-burgu-makarna-400-gr-19183-p
2026-02-24,Temel Gıda,Barilla Tam Buğday Pennette Rigate(Kalem) Makarna...,"52,95",,https://www.gurmar.com.tr/barilla-tam-bugday-pennette-rigate-kalem-makarna-400-gr-19182-p
2026-02-24,Temel Gıda,Barilla Tam Buğday Spagetti Makarna 400 Gr,"52,95",,https://www.gurmar.com.tr/barilla-tam-bugday-spagetti-makarna-400-gr-19181-p
2026-02-24,Temel Gıda,Barilla Tortiglioni (Kalın Kesme) Makarna 500 Gr,"52,95",,https://www.gurmar.com.tr/barilla-tortiglioni-kalin-kesme-makarna-500-gr-12570-p
2026-02-24,Temel Gıda,Billur İyotlu Tuz 750 Gr,"32,95",,https://www.gurmar.com.tr/billur-iyotlu-tuz-750-gr-598-p
2026-02-24,Temel Gıda,Bizim Domates Çorbası 65 Gr,"27,95","37,95",https://www.gurmar.com.tr/bizim-domates-corbasi-65-gr-1926-p
2026-02-24,Temel Gıda,Bizim Mercimek Çorbası 72 Gr,"27,95","37,95",https://www.gurmar.com.tr/bizim-mercimek-corbasi-72-gr-1920-p
2026-02-24,Temel Gıda,Bizim Mutfak Çıtır Tavuk Pane Harcı 88 Gr,"43,95",,https://www.gurmar.com.tr/bizim-mutfak-citir-tavuk-pane-harci-88-gr-1434-p
2026-02-24,Temel Gıda,Bizim Mutfak Et Suyu Bulyon 12'li,"44,95","54,95",https://www.gurmar.com.tr/bizim-mutfak-et-suyu-bulyon-12li-8422-p
2026-02-24,Temel Gıda,Bizim Mutfak Et Suyu Bulyon 24'lü,"92,95",,https://www.gurmar.com.tr/bizim-mutfak-et-suyu-bulyon-24lu-11486-p
2026-02-24,Temel Gıda,Bizim Mutfak Ezogelin Çorbası 80 Gr,"27,95","37,95",https://www.gurmar.com.tr/bizim-mutfak-ezogelin-corbasi-80-gr-5808-p
2026-02-24,Temel Gıda,Bizim Mutfak İşkembe Çorbası 65 Gr,"27,95","37,95",https://www.gurmar.com.tr/bizim-mutfak-iskembe-corbasi-65-gr-5761-p
2026-02-24,Temel Gıda,Bizim Mutfak Kemik Suyu Bulyon 12'li 120 Gr,"49,90",,https://www.gurmar.com.tr/bizim-mutfak-kemik-suyu-bulyon-12li-120-gr-24297-p
2026-02-24,Temel Gıda,Bizim Mutfak Kemik Suyuna Mercimek Çorbası 72 Gr,"27,95","37,95",https://www.gurmar.com.tr/bizim-mutfak-kemik-suyuna-mercimek-corbasi-72-gr-27312-p
2026-02-24,Temel Gıda,Bizim Mutfak Köfte Harcı,"43,95",,https://www.gurmar.com.tr/bizim-mutfak-kofte-harci-2151-p
2026-02-24,Temel Gıda,Bizim Mutfak Kremalı Mantar Çorbası,"27,95","37,95",https://www.gurmar.com.tr/bizim-mutfak-kremali-mantar-corbasi-5690-p
2026-02-24,Temel Gıda,Bizim Mutfak Kremalı Tavuk Çorbası 62 Gr,"27,95","37,95",https://www.gurmar.com.tr/bizim-mutfak-kremali-tavuk-corbasi-62-gr-5782-p
2026-02-24,Temel Gıda,Bizim Mutfak Tavuk Suyu Bulyon 12'li,"44,95","54,95",https://www.gurmar.com.tr/bizim-mutfak-tavuk-suyu-bulyon-12li-8421-p
2026-02-24,Temel Gıda,Bizim Mutfak Tavuk Suyu Bulyon 24'lü,"92,95",,https://www.gurmar.com.tr/bizim-mutfak-tavuk-suyu-bulyon-24lu-11487-p
2026-02-24,Temel Gıda,Bizim Mutfak Yayla Çorbası,"27,95","37,95",https://www.gurmar.com.tr/bizim-mutfak-yayla-corbasi-5758-p
2026-02-24,Temel Gıda,Bizim Şehriyeli Tavuk Çorbası 51 Gr,"27,95","37,95",https://www.gurmar.com.tr/bizim-sehriyeli-tavuk-corbasi-51-gr-1923-p
2026-02-24,Temel Gıda,Bizim Tarhana Çorbası 65 Gr,"27,95","37,95",https://www.gurmar.com.tr/bizim-tarhana-corbasi-65-gr-1927-p
2026-02-24,Temel Gıda,Bornova Murat Toz Şeker 5 KG,"239,90",,https://www.gurmar.com.tr/bornova-murat-toz-seker-5-kg-37526-p
2026-02-24,Temel Gıda,Bünsa Galeta Unu 400 Gr,"52,90",,https://www.gurmar.com.tr/bunsa-galeta-unu-400-gr-5639-p
2026-02-24,Temel Gıda,Bünsa Mısır Unu 400 Gr,"44,90",,https://www.gurmar.com.tr/bunsa-misir-unu-400-gr-10438-p
2026-02-24,Temel Gıda,Burcu Bezelye Konservesi 570 Gr,"59,90",,https://www.gurmar.com.tr/burcu-bezelye-konservesi-570-gr-23352-p
2026-02-24,Temel Gıda,Burcu Bütün Mantar Konservesi 310 Gr,"89,90",,https://www.gurmar.com.tr/burcu-butun-mantar-konservesi-310-gr-36638-p
2026-02-24,Temel Gıda,Burcu Domates Rendesi 685 Gr,"46,95",,https://www.gurmar.com.tr/burcu-domates-rendesi-685-gr-37881-p
2026-02-24,Temel Gıda,Burcu Domates Salçası 830 Gr,"49,90","59,90",https://www.gurmar.com.tr/burcu-domates-salcasi-830-gr-23345-p
2026-02-24,Temel Gıda,Burcu Domates&Biber Karışık Salça 600 Gr,"99,90",,https://www.gurmar.com.tr/burcu-domates-biber-karisik-salca-600-gr-23348-p
2026-02-24,Temel Gıda,Burcu Enginar Konservesi 540 Gr,"199,90",,https://www.gurmar.com.tr/burcu-enginar-konservesi-540-gr-23355-p
2026-02-24,Temel Gıda,Burcu Ev Tipi Acı Biber Salçası 600 Gr,"109,90",,https://www.gurmar.com.tr/burcu-ev-tipi-aci-biber-salcasi-600-gr-23350-p
2026-02-24,Temel Gıda,Burcu Ev Tipi Domates Salçası 1500 Gr,"159,90",,https://www.gurmar.com.tr/burcu-ev-tipi-domates-salcasi-1500-gr-23347-p
2026-02-24,Temel Gıda,Burcu Ev Tipi Tatlı Biber Salçası 1500 Gr,"249,90",,https://www.gurmar.com.tr/burcu-ev-tipi-tatli-biber-salcasi-1500-gr-23351-p
2026-02-24,Temel Gıda,Burcu Ev Tipi Tatlı Biber Salçası 600 Gr,"109,90",,https://www.gurmar.com.tr/burcu-ev-tipi-tatli-biber-salcasi-600-gr-23349-p
2026-02-24,Temel Gıda,Burcu Garnitür Konserve 570 Gr,"59,90",,https://www.gurmar.com.tr/burcu-garnitur-konserve-570-gr-23353-p
2026-02-24,Temel Gıda,Burcu Haşlama Fasulye 600 Gr,"47,92","59,90",https://www.gurmar.com.tr/burcu-haslama-fasulye-600-gr-23360-p
2026-02-24,Temel Gıda,Burcu Haşlama Nohut 600 Gr,"47,92","59,90",https://www.gurmar.com.tr/burcu-haslama-nohut-600-gr-23359-p
2026-02-24,Temel Gıda,Burcu İkili Set Ketçap 650 Gr+Mayonez 550 Gr,"99,95",,https://www.gurmar.com.tr/burcu-ikili-set-ketcap-650-gr-mayonez-550-gr-31479-p
2026-02-24,Temel Gıda,Burcu Kapari Kavanoz 310 Gr,"99,95",,https://www.gurmar.com.tr/burcu-kapari-kavanoz-310-gr-36734-p
2026-02-24,Temel Gıda,Burcu Közlenmiş Biber 560 Gr,"95,96","119,90",https://www.gurmar.com.tr/burcu-kozlenmis-biber-560-gr-23357-p
2026-02-24,Temel Gıda,Burcu Közlenmiş Patlıcan 540 Gr,"47,96","59,95",https://www.gurmar.com.tr/burcu-kozlenmis-patlican-540-gr-23358-p
2026-02-24,Temel Gıda,Burcu Kuru Patlıcan Dolma 200 Gr,"69,93","99,90",https://www.gurmar.com.tr/burcu-kuru-patlican-dolma-200-gr-38182-p
2026-02-24,Temel Gıda,Burcu Maş Fasulyeli Tavuk Salatası 150 Gr,"58,06","82,95",https://www.gurmar.com.tr/burcu-mas-fasulyeli-tavuk-salatasi-150-gr-19541-p
2026-02-24,Temel Gıda,Burcu Meksika Fasulyeli Tavuk Salatası 150 Gr,"58,06","82,95",https://www.gurmar.com.tr/burcu-meksika-fasulyeli-tavuk-salatasi-150-gr-19542-p
2026-02-24,Temel Gıda,Burcu Meksika Usulü Pilav 250 Gr,"37,03","52,90",https://www.gurmar.com.tr/burcu-meksika-usulu-pilav-250-gr-39384-p
2026-02-24,Temel Gıda,Burcu Mısır Haşlama 320 Gr,"59,95",,https://www.gurmar.com.tr/burcu-misir-haslama-320-gr-23361-p
2026-02-24,Temel Gıda,Burcu Nohutlu Pilav 250 Gr,"37,03","52,90",https://www.gurmar.com.tr/burcu-nohutlu-pilav-250-gr-39383-p
2026-02-24,Temel Gıda,Burcu Organik Domates Salçası 580 Gr,"109,95",,https://www.gurmar.com.tr/burcu-organik-domates-salcasi-580-gr-35919-p
2026-02-24,Temel Gıda,Burcu Özbek Pilavı 200 GR,"83,93","119,90",https://www.gurmar.com.tr/burcu-ozbek-pilavi-200-gr-39385-p
2026-02-24,Temel Gıda,Burcu Patlıcan Salatası Kavanoz 560 Gr,"63,92","79,95",https://www.gurmar.com.tr/burcu-patlican-salatasi-kavanoz-560-gr-36733-p
2026-02-24,Temel Gıda,Burcu Pilaf Sade Pilav 250 Gr,"37,03","52,90",https://www.gurmar.com.tr/burcu-pilaf-sade-pilav-250-gr-39381-p
2026-02-24,Temel Gıda,Burcu Tahıllı Tavuk Salatası 150 Gr,"58,06","82,95",https://www.gurmar.com.tr/burcu-tahilli-tavuk-salatasi-150-gr-19620-p
2026-02-24,Temel Gıda,Burcu Zerdeçallı Pilav 250 Gr,"37,03","52,90",https://www.gurmar.com.tr/burcu-zerdecalli-pilav-250-gr-39382-p
2026-02-24,Temel Gıda,Burcu Zeytinyağlı Enginar 200 Gr,"48,93","69,90",https://www.gurmar.com.tr/burcu-zeytinyagli-enginar-200-gr-19543-p
2026-02-24,Temel Gıda,Calve Acı Peri Peri Sos 245 Gr,"99,95",,https://www.gurmar.com.tr/calve-aci-peri-peri-sos-245-gr-31693-p
2026-02-24,Temel Gıda,Calve Acı Sos 265 Gr,"99,95",,https://www.gurmar.com.tr/calve-aci-sos-265-gr-19497-p
2026-02-24,Temel Gıda,Calve Acılı Ketçap 610 Gr,"99,95",,https://www.gurmar.com.tr/calve-acili-ketcap-610-gr-19492-p
2026-02-24,Temel Gıda,Calve Barbekü Sos 290 Gr,"99,95",,https://www.gurmar.com.tr/calve-barbeku-sos-290-gr-19498-p
2026-02-24,Temel Gıda,Calve Burger Sos 245Gr,"99,95",,https://www.gurmar.com.tr/calve-burger-sos-245gr-19500-p
2026-02-24,Temel Gıda,Calve Cheddar Jalapeno Gurme Mayonez 240 Gr,"99,95",,https://www.gurmar.com.tr/calve-cheddar-jalapeno-gurme-mayonez-240-gr-38751-p
2026-02-24,Temel Gıda,Calve Cheddar Sos 240 Gr,"99,95",,https://www.gurmar.com.tr/calve-cheddar-sos-240-gr-25248-p
2026-02-24,Temel Gıda,Calve Hardal Sos 250 Gr,"129,95",,https://www.gurmar.com.tr/calve-hardal-sos-250-gr-19495-p
2026-02-24,Temel Gıda,Calve Ketçap 610 Gr,"99,95",,https://www.gurmar.com.tr/calve-ketcap-610-gr-19489-p
2026-02-24,Temel Gıda,Calve Ketçap 610 Gr + Mayonez 550 Gr Set,"199,95",,https://www.gurmar.com.tr/calve-ketcap-610-gr-mayonez-550-gr-set-20819-p
2026-02-24,Temel Gıda,Calve Mayonez 540 Gr,"149,95",,https://www.gurmar.com.tr/calve-mayonez-540-gr-19494-p
2026-02-24,Temel Gıda,Calve Ranch Sos 245 Gr,"99,95",,https://www.gurmar.com.tr/calve-ranch-sos-245-gr-19499-p
2026-02-24,Temel Gıda,CALVE SRIRACHA MAYONEZ 240G,"149,95",,https://www.gurmar.com.tr/calve-sriracha-mayonez-240g-36459-p
2026-02-24,Temel Gıda,Calve Yağı Azaltılmış Mayonez 380 Gr,"129,95",,https://www.gurmar.com.tr/calve-yagi-azaltilmis-mayonez-380-gr-19493-p
2026-02-24,Temel Gıda,Cep Sodası 45 Gr,"10,95",,https://www.gurmar.com.tr/cep-sodasi-45-gr-2042-p
2026-02-24,Temel Gıda,Cep Sodası 90 Gr,"20,95",,https://www.gurmar.com.tr/cep-sodasi-90-gr-14172-p
2026-02-24,Temel Gıda,Cevher İri Salamura Tuzu 3 Kg,"42,90",,https://www.gurmar.com.tr/cevher-iri-salamura-tuzu-3-kg-15703-p
2026-02-24,Temel Gıda,Cevher İyotlu Sofra Tuzu 750 Gr,"11,90",,https://www.gurmar.com.tr/cevher-iyotlu-sofra-tuzu-750-gr-32388-p
2026-02-24,Temel Gıda,Coolcook Dana Etli İçli Köfte 160 Gr (4*40 Gr),"124,95",,https://www.gurmar.com.tr/coolcook-dana-etli-icli-kofte-160-gr-4-40-gr-38779-p
2026-02-24,Temel Gıda,Coolcook Etli Mini İçli Köfte 150 Gr,"109,95",,https://www.gurmar.com.tr/coolcook-etli-mini-icli-kofte-150-gr-38776-p
2026-02-24,Temel Gıda,Dankek Rulo Muzlu Pasta 28 Gr,"10,00",,https://www.gurmar.com.tr/dankek-rulo-muzlu-pasta-28-gr-39512-p
2026-02-24,Temel Gıda,Dardanel Aç Ye Fasulyeli Ton Balığı 160 Gr,"169,95",,https://www.gurmar.com.tr/dardanel-ac-ye-fasulyeli-ton-baligi-160-gr-27352-p
2026-02-24,Temel Gıda,Dardanel Aç Ye Mısırlı Ton Balığı 160 Gr,"169,95",,https://www.gurmar.com.tr/dardanel-ac-ye-misirli-ton-baligi-160-gr-5037-p
2026-02-24,Temel Gıda,Dardanel California Roll Sushı 250 Gr,"309,00",,https://www.gurmar.com.tr/dardanel-california-roll-sushi-250-gr-35883-p
2026-02-24,Temel Gıda,Dardanel Çimçim Karides 250 Gr,"295,00",,https://www.gurmar.com.tr/dardanel-cimcim-karides-250-gr-35880-p
2026-02-24,Temel Gıda,Dardanel Fısh Fınger 400 Gr,"235,00",,https://www.gurmar.com.tr/dardanel-fish-finger-400-gr-35876-p
2026-02-24,Temel Gıda,Dardanel Haşlanmış Norveç Karidesi 200 Gr,"325,00",,https://www.gurmar.com.tr/dardanel-haslanmis-norvec-karidesi-200-gr-35879-p
2026-02-24,Temel Gıda,Dardanel Kalamar Tava 300 Gr,"479,00",,https://www.gurmar.com.tr/dardanel-kalamar-tava-300-gr-35877-p
2026-02-24,Temel Gıda,Dardanel Klasik Ton Balığı 3*140 Gr,"235,00",,https://www.gurmar.com.tr/dardanel-klasik-ton-baligi-3-140-gr-30289-p
2026-02-24,Temel Gıda,Dardanel Kolay Pişir Petso Soslu Lınguıne 400 Gr,"269,00",,https://www.gurmar.com.tr/dardanel-kolay-pisir-petso-soslu-linguine-400-gr-35882-p
2026-02-24,Temel Gıda,Dardanel Light Ton Balığı 2*140 Gr,"389,95",,https://www.gurmar.com.tr/dardanel-light-ton-baligi-2-140-gr-4031-p
2026-02-24,Temel Gıda,Dardanel Mezgit Pane 300 Gr,"269,00",,https://www.gurmar.com.tr/dardanel-mezgit-pane-300-gr-35878-p
2026-02-24,Temel Gıda,Dardanel Somon Teriyaki Onigiri 125 Gr,"115,00",,https://www.gurmar.com.tr/dardanel-somon-teriyaki-onigiri-125-gr-35888-p
2026-02-24,Temel Gıda,Dardanel Sushida Somon Maki 140 gr,"199,00",,https://www.gurmar.com.tr/dardanel-sushida-somon-maki-140-gr-38389-p
2026-02-24,Temel Gıda,Dardanel Sushida Ton Maki 140 gr,"199,00",,https://www.gurmar.com.tr/dardanel-sushida-ton-maki-140-gr-38390-p
2026-02-24,Temel Gıda,Dardanel Tokyo Mix Sushı 190 Gr,"329,00",,https://www.gurmar.com.tr/dardanel-tokyo-mix-sushi-190-gr-35885-p
2026-02-24,Temel Gıda,Dardanel Ton Balığı 2*150 Gr,"389,95",,https://www.gurmar.com.tr/dardanel-ton-baligi-2-150-gr-4030-p
2026-02-24,Temel Gıda,Dardanel Ton Balığı 3*75 Gr,"369,95",,https://www.gurmar.com.tr/dardanel-ton-baligi-3-75-gr-5212-p
2026-02-24,Temel Gıda,Dardanel Ton Balığı 4*75 Gr,"445,00",,https://www.gurmar.com.tr/dardanel-ton-baligi-4-75-gr-30288-p
2026-02-24,Temel Gıda,Dardanel Ton Balığı 4*75 Gr,"369,95",,https://www.gurmar.com.tr/dardanel-ton-baligi-4-75-gr-32430-p
2026-02-24,Temel Gıda,Dardanel Ton Eko 4*75 Gr Hediyeli,"259,95",,https://www.gurmar.com.tr/dardanel-ton-eko-4-75-gr-hediyeli-20644-p
2026-02-24,Temel Gıda,Dardanel Ton Zeytinyağlı 3*75 Gr,"299,95","399,95",https://www.gurmar.com.tr/dardanel-ton-zeytinyagli-3-75-gr-32429-p
2026-02-24,Temel Gıda,Dardanel Zeytinyağlı Somon Balığı 80 Gr,"214,95",,https://www.gurmar.com.tr/dardanel-zeytinyagli-somon-baligi-80-gr-8345-p
2026-02-24,Temel Gıda,Dardanel Zeytinyağlı Ton Balığı + Makarna,"445,00",,https://www.gurmar.com.tr/dardanel-zeytinyagli-ton-baligi-makarna-25529-p
2026-02-24,Temel Gıda,Dardanel Zeytinyağlı Ton Balığı 2*140 Gr,"429,95",,https://www.gurmar.com.tr/dardanel-zeytinyagli-ton-baligi-2-140-gr-4725-p
2026-02-24,Temel Gıda,Dr Oetker  İnstant Vanilya Aromalı Pastacı Kremas...,"19,95",,https://www.gurmar.com.tr/dr-oetker-instant-vanilya-aromali-pastaci-kremasi-6831-p
2026-02-24,Temel Gıda,Dr Oetker Airfryer  Çikolatalı Muffin 190 Gr,"104,90",,https://www.gurmar.com.tr/dr-oetker-airfryer-cikolatali-muffin-190-gr-39750-p
2026-02-24,Temel Gıda,Dr Oetker Airfryer Cinnamon Roll 485 Gr,"104,90",,https://www.gurmar.com.tr/dr-oetker-airfryer-cinnamon-roll-485-gr-39749-p
2026-02-24,Temel Gıda,Dr Oetker Kakaolu Çubuk Pasta Süsü 10 Gr,"27,95",,https://www.gurmar.com.tr/dr-oetker-kakaolu-cubuk-pasta-susu-10-gr-20474-p
2026-02-24,Temel Gıda,Dr Oetker Keçiboynuzu Unu 100 Gr,"33,25",,https://www.gurmar.com.tr/dr-oetker-keciboynuzu-unu-100-gr-38602-p
2026-02-24,Temel Gıda,Dr Oetker Pirinç Unu 200 Gr,"42,95",,https://www.gurmar.com.tr/dr-oetker-pirinc-unu-200-gr-38601-p
2026-02-24,Temel Gıda,Dr. Oetker Aşure 222 Gr,"74,95",,https://www.gurmar.com.tr/dr-oetker-asure-222-gr-4478-p
2026-02-24,Temel Gıda,Dr. Oetker Bitter Çikolata Parçaları 70 Gr,"139,45",,https://www.gurmar.com.tr/dr-oetker-bitter-cikolata-parcalari-70-gr-29004-p
2026-02-24,Temel Gıda,Dr. Oetker Bitter Çikolatalı 111 Gr,"45,95",,https://www.gurmar.com.tr/dr-oetker-bitter-cikolatali-111-gr-1001-p
2026-02-24,Temel Gıda,Dr. Oetker Böğürtlen Soslu Trileçe 315 Gr,"99,95",,https://www.gurmar.com.tr/dr-oetker-bogurtlen-soslu-trilece-315-gr-6473-p
2026-02-24,Temel Gıda,Dr. Oetker Buğday Nişastası 150 Gr,"36,95",,https://www.gurmar.com.tr/dr-oetker-bugday-nisastasi-150-gr-3139-p
2026-02-24,Temel Gıda,Dr. Oetker Buğday Nişastası 400 Gr,"77,95",,https://www.gurmar.com.tr/dr-oetker-bugday-nisastasi-400-gr-38598-p
2026-02-24,Temel Gıda,Dr. Oetker Çikolata Parça&Vanilinli Bardakta Pudi...,"23,95",,https://www.gurmar.com.tr/dr-oetker-cikolata-parca-vanilinli-bardakta-puding-34-gr-24581-p
2026-02-24,Temel Gıda,"Dr. Oetker Çikolata Parçaları(Sütlü, Bitter, Beya...","139,45",,https://www.gurmar.com.tr/dr-oetker-cikolata-parcalari-sutlu-bitter-beyaz-70-gr-29006-p
2026-02-24,Temel Gıda,Dr. Oetker Çikolata Parçalı Puding 115 Gr,"45,95",,https://www.gurmar.com.tr/dr-oetker-cikolata-parcali-puding-115-gr-9123-p
2026-02-24,Temel Gıda,Dr. Oetker Çikolata Parçalı Vanilyalı Creme Ole 9...,"51,95",,https://www.gurmar.com.tr/dr-oetker-cikolata-parcali-vanilyali-creme-ole-91-gr-25531-p
2026-02-24,Temel Gıda,Dr. Oetker Çikolata Şelalesi 195 Gr,"142,95",,https://www.gurmar.com.tr/dr-oetker-cikolata-selalesi-195-gr-448-p
2026-02-24,Temel Gıda,Dr. Oetker Çikolata&Fındıklı Puding 102 Gr,"45,95",,https://www.gurmar.com.tr/dr-oetker-cikolata-findikli-puding-102-gr-1000-p
2026-02-24,Temel Gıda,Dr. Oetker Çikolatalı Bardakta Puding 35 Gr,"23,95",,https://www.gurmar.com.tr/dr-oetker-cikolatali-bardakta-puding-35-gr-24583-p
2026-02-24,Temel Gıda,Dr. Oetker Çikolatalı Creme Ole 114 Gr,"51,95",,https://www.gurmar.com.tr/dr-oetker-cikolatali-creme-ole-114-gr-2977-p
2026-02-24,Temel Gıda,Dr. Oetker Çikolatalı Muffin 345 Gr,"153,45",,https://www.gurmar.com.tr/dr-oetker-cikolatali-muffin-345-gr-4545-p
2026-02-24,Temel Gıda,Dr. Oetker Çikolatalı Sos Toz Karışım 123 Gr,"57,95",,https://www.gurmar.com.tr/dr-oetker-cikolatali-sos-toz-karisim-123-gr-5943-p
2026-02-24,Temel Gıda,Dr. Oetker Çikolatalı&Antep Fıstıklı Puding 100 G...,"45,95",,https://www.gurmar.com.tr/dr-oetker-cikolatali-antep-fistikli-puding-100-gr-913-p
2026-02-24,Temel Gıda,Dr. Oetker Çilek Aromalı Bitkisel Jel 100 Gr,"41,95",,https://www.gurmar.com.tr/dr-oetker-cilek-aromali-bitkisel-jel-100-gr-106-p
2026-02-24,Temel Gıda,Dr. Oetker Çilekli Bitkisel Jel 100 Gr,"41,95",,https://www.gurmar.com.tr/dr-oetker-cilekli-bitkisel-jel-100-gr-5945-p
2026-02-24,Temel Gıda,Dr. Oetker Çilekli Puding 120 Gr,"32,95",,https://www.gurmar.com.tr/dr-oetker-cilekli-puding-120-gr-105-p
2026-02-24,Temel Gıda,Dr. Oetker Dört Mevsim Kek 384 Gr,"136,95",,https://www.gurmar.com.tr/dr-oetker-dort-mevsim-kek-384-gr-38829-p
2026-02-24,Temel Gıda,Dr. Oetker Glutensiz Kakao 70 Gr,"83,95",,https://www.gurmar.com.tr/dr-oetker-glutensiz-kakao-70-gr-21894-p
2026-02-24,Temel Gıda,Dr. Oetker Glutensiz Kakaolu Puding 147 Gr,"55,95",,https://www.gurmar.com.tr/dr-oetker-glutensiz-kakaolu-puding-147-gr-21892-p
2026-02-24,Temel Gıda,Dr. Oetker Glutensiz Krem Şanti 72 Gr,"41,45",,https://www.gurmar.com.tr/dr-oetker-glutensiz-krem-santi-72-gr-21896-p
2026-02-24,Temel Gıda,Dr. Oetker Glutensiz Mısır Nişastası 150 Gr,"27,95",,https://www.gurmar.com.tr/dr-oetker-glutensiz-misir-nisastasi-150-gr-21895-p
2026-02-24,Temel Gıda,Dr. Oetker Glutensiz Pirinç Unu 175 Gr,"47,95",,https://www.gurmar.com.tr/dr-oetker-glutensiz-pirinc-unu-175-gr-21891-p
2026-02-24,Temel Gıda,Dr. Oetker Glutensiz Sade Un Karışımı 250 Gr,"48,95",,https://www.gurmar.com.tr/dr-oetker-glutensiz-sade-un-karisimi-250-gr-21899-p
2026-02-24,Temel Gıda,Dr. Oetker Hamur Kabartma Tozu 5'li 50 Gr,"15,95",,https://www.gurmar.com.tr/dr-oetker-hamur-kabartma-tozu-5li-50-gr-3037-p
2026-02-24,Temel Gıda,Dr. Oetker Havuçlu Kek Karışımı 535 Gr,"136,95",,https://www.gurmar.com.tr/dr-oetker-havuclu-kek-karisimi-535-gr-1562-p
2026-02-24,Temel Gıda,Dr. Oetker İnstant Maya 3'lü (3*10 Gr),"23,16","28,95",https://www.gurmar.com.tr/dr-oetker-instant-maya-3lu-3-10-gr-6599-p
2026-02-24,Temel Gıda,Dr. Oetker Kakao 100 Gr,"124,95",,https://www.gurmar.com.tr/dr-oetker-kakao-100-gr-1368-p
2026-02-24,Temel Gıda,Dr. Oetker Kakao 25 Gr,"32,45",,https://www.gurmar.com.tr/dr-oetker-kakao-25-gr-8240-p
2026-02-24,Temel Gıda,Dr. Oetker Kakaolu Kek Karışımı 350 Gr,"89,95",,https://www.gurmar.com.tr/dr-oetker-kakaolu-kek-karisimi-350-gr-108-p
2026-02-24,Temel Gıda,Dr. Oetker Kakaolu Pasta Kreması 156 Gr,"68,95",,https://www.gurmar.com.tr/dr-oetker-kakaolu-pasta-kremasi-156-gr-114-p
2026-02-24,Temel Gıda,Dr. Oetker Kakaolu Tatlı Sos 39 Gr,"39,90",,https://www.gurmar.com.tr/dr-oetker-kakaolu-tatli-sos-39-gr-39389-p
2026-02-24,Temel Gıda,Dr. Oetker Karbonat 250 Gr,"33,45",,https://www.gurmar.com.tr/dr-oetker-karbonat-250-gr-38600-p
2026-02-24,Temel Gıda,Dr. Oetker Kek Karışımı 450 Gr,"56,95",,https://www.gurmar.com.tr/dr-oetker-kek-karisimi-450-gr-109-p
2026-02-24,Temel Gıda,Dr. Oetker Krem Karamel 92 Gr,"59,95",,https://www.gurmar.com.tr/dr-oetker-krem-karamel-92-gr-110-p
2026-02-24,Temel Gıda,Dr. Oetker Mısır Nişastası 400 Gr,"53,95",,https://www.gurmar.com.tr/dr-oetker-misir-nisastasi-400-gr-38599-p
2026-02-24,Temel Gıda,Dr. Oetker Muzlu Creme Ole 110 Gr,"51,95",,https://www.gurmar.com.tr/dr-oetker-muzlu-creme-ole-110-gr-2980-p
2026-02-24,Temel Gıda,Dr. Oetker Orman Meyveli Puding 81 Gr,"32,95",,https://www.gurmar.com.tr/dr-oetker-orman-meyveli-puding-81-gr-30122-p
2026-02-24,Temel Gıda,Dr. Oetker Profiterol 305 Gr,"114,95",,https://www.gurmar.com.tr/dr-oetker-profiterol-305-gr-1349-p
