District,Rooms,median_price,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d,basic_inflation_30d
Akıncılar,3+1,15000.0,04,0.0,,,
Divriği,2+1,21750.0,04,-13.0,,,
Divriği,3+1,15000.0,04,0.0,,,
Gemerek / Yeniçubuk,1+1,15000.0,04,0.0,,,
Gemerek / Yeniçubuk,3+1,17000.0,04,0.0,,,
Gürün,2+1,15000.0,04,-9.090909090909092,,,
Gürün,3+1,16500.0,04,0.0,,,
Kangal,1+1,19750.0,04,-0.628930817610063,,,
Kangal,3+1,12500.0,04,-40.476190476190474,,,
Merkez,1+1,20250.0,04,-5.813953488372093,,,
Merkez,2+0,21000.0,04,-10.638297872340425,,,
Merkez,2+1,16750.0,04,-12.987012987012985,,,
Merkez,2.5+1,26000.0,04,0.0,,,
Merkez,3+1,23500.0,04,0.0,,,
Merkez,3.5+1,35000.0,04,0.0,,,
Merkez,4.5+1,32000.0,04,0.0,,,
Merkez / Aydoğan,1+1,17000.0,04,-5.555555555555555,,,
Merkez / Aydoğan,2+0,13000.0,04,0.0,,,
Merkez / Aydoğan,2+1,15000.0,04,0.0,,,
Merkez / Aydoğan,3+1,17750.0,04,0.0,,,
Merkez / Aydoğan,3.5+1,19750.0,04,0.0,,,
Merkez / Aydoğan,4+1,25000.0,04,0.0,,,
Merkez / Aydoğan,6+1,30000.0,04,0.0,,,
Merkez / Aydoğan,Stüdyo (1+0),11999.5,04,14.28095238095238,,,
Merkez / Ferhatbostan,1+1,21000.0,04,-4.545454545454546,,,
Merkez / Ferhatbostan,2+0,18600.0,04,0.0,,,
Merkez / Ferhatbostan,2+1,15125.0,04,-1.6260162601626018,,,
Merkez / Ferhatbostan,3+1,19250.0,04,-1.282051282051282,,,
Merkez / Ferhatbostan,3.5+1,22500.0,04,-1.098901098901099,,,
Merkez / Ferhatbostan,4+1,22000.0,04,-12.0,,,
Merkez / Ferhatbostan,4.5+1,31500.0,04,-4.545454545454546,,,
Merkez / Ferhatbostan,5+1,31000.0,04,11.711711711711711,,,
Merkez / Ferhatbostan,6+1,24000.0,04,9.090909090909092,,,
Merkez / Gökçebostan,1+1,16625.0,04,3.90625,,,
Merkez / Gökçebostan,2+1,14475.0,04,-3.177257525083612,,,
Merkez / Gökçebostan,2.5+1,18000.0,04,0.0,,,
Merkez / Gökçebostan,3+1,19750.0,04,-1.25,,,
Merkez / Gökçebostan,3.5+1,18500.0,04,2.0689655172413794,,,
Merkez / Gökçebostan,4+1,10000.0,04,0.0,,,
Merkez / Gökçebostan,5+1,23000.0,04,0.0,,,
Merkez / Gökçebostan,Stüdyo (1+0),11750.0,04,0.0,,,
Merkez / Kale,1+1,23375.0,04,-2.604166666666667,,,
Merkez / Kale,2+0,24500.0,04,0.0,,,
Merkez / Kale,2+1,22000.0,04,-10.204081632653061,,,
Merkez / Kale,2.5+1,17000.0,04,-32.0,,,
Merkez / Kale,3+1,23000.0,04,-1.6042780748663104,,,
Merkez / Kale,3.5+1,28750.0,04,0.0,,,
Merkez / Kale,4+1,35000.0,04,1.8181818181818181,,,
Merkez / Kale,Stüdyo (1+0),17500.0,04,0.0,,,
Merkez / Kümbet,1+1,10500.0,04,0.0,,,
Merkez / Kümbet,2+0,16500.0,04,0.0,,,
Merkez / Kümbet,2+1,14000.0,04,-1.7543859649122806,,,
Merkez / Kümbet,3+1,17000.0,04,0.0,,,
Merkez / Kümbet,4+1,16500.0,04,-22.35294117647059,,,
Merkez / Mimarsinan,1+1,19500.0,04,0.0,,,
Merkez / Mimarsinan,2+1,15500.0,04,0.0,,,
Merkez / Mimarsinan,2.5+1,9500.0,04,0.0,,,
Merkez / Mimarsinan,3+1,15750.0,04,-3.076923076923077,,,
Merkez / Mimarsinan,3.5+1,19250.0,04,0.0,,,
Merkez / Mimarsinan,4+1,16500.0,04,11.864406779661017,,,
Merkez / Mimarsinan,5+1,25000.0,04,0.0,,,
Merkez / Toptancılar Sitesi,2+1,15000.0,04,0.0,,,
Merkez / Toptancılar Sitesi,3+1,30500.0,04,-1.6129032258064515,,,
Merkez / Toptancılar Sitesi,4+1,39500.0,04,4.635761589403973,,,
Merkez / Çarşı,1+1,20500.0,04,0.0,,,
Merkez / Çarşı,2+0,17000.0,04,0.0,,,
Merkez / Çarşı,2+1,16000.0,04,-3.0303030303030303,,,
Merkez / Çarşı,3+1,20500.0,04,3.79746835443038,,,
Merkez / Çarşı,4+1,25000.0,04,-1.9607843137254901,,,
Merkez / Çarşı,5+2,26000.0,04,0.0,,,
Merkez / Çarşı,Stüdyo (1+0),16000.0,04,0.0,,,
Suşehri,1+1,21500.0,04,0.0,,,
Suşehri,2+1,22000.0,04,12.82051282051282,,,
Suşehri,3+1,16000.0,04,-4.477611940298507,,,
Yıldızeli,2+1,9500.0,04,0.0,,,
Yıldızeli,3+1,11000.0,04,-12.0,,,
Zara,2+1,12500.0,04,0.0,,,
Zara,3+1,15000.0,04,-6.25,,,
Şarkışla,1+1,18000.0,04,0.0,,,
Şarkışla,2+1,10000.0,04,0.0,,,
Şarkışla,3+1,15000.0,04,-6.25,,,
