District,Rooms,median_price,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d,basic_inflation_30d
Akıncılar,3+1,15000.0,04,0.0,0.0,0.0,
Divriği,2+1,21750.0,04,0.0,-13.0,-13.0,
Divriği,3+1,15000.0,04,-9.090909090909092,0.0,0.0,
Gemerek / Yeniçubuk,1+1,15000.0,04,0.0,0.0,0.0,
Gemerek / Yeniçubuk,3+1,17000.0,04,0.0,0.0,0.0,
Gürün,2+1,21500.0,04,0.0,30.303030303030305,30.303030303030305,
Gürün,3+1,13750.0,04,0.0,0.0,-16.666666666666664,
Kangal,1+1,18500.0,04,0.0,-6.918238993710692,-6.918238993710692,
Kangal,3+1,25000.0,04,42.857142857142854,14.285714285714285,19.047619047619047,
Merkez,1+1,20750.0,04,-3.488372093023256,-3.488372093023256,-4.597701149425287,
Merkez,2+0,22000.0,04,0.0,0.0,-1.1235955056179776,
Merkez,2+1,18500.0,04,0.0,2.7777777777777777,2.7777777777777777,
Merkez,2.5+1,26000.0,04,0.0,0.0,0.0,
Merkez,3+1,26750.0,04,-5.726872246696035,0.0,0.9433962264150944,
Merkez,3.5+1,35000.0,04,0.0,0.0,0.0,
Merkez,4+1,40000.0,04,0.0,0.0,0.628930817610063,
Merkez,4.5+1,38000.0,04,0.0,-2.564102564102564,-11.627906976744185,
Merkez / Aydoğan,1+1,15500.0,04,0.0,-13.88888888888889,-10.144927536231885,
Merkez / Aydoğan,2+0,13000.0,04,0.0,0.0,0.0,
Merkez / Aydoğan,2+1,15250.0,04,-1.6129032258064515,3.389830508474576,5.172413793103448,
Merkez / Aydoğan,3+1,18750.0,04,0.0,5.633802816901409,6.382978723404255,
Merkez / Aydoğan,3.5+1,19000.0,04,0.0,-1.2987012987012987,-6.172839506172839,
Merkez / Aydoğan,4+1,23500.0,04,0.0,-4.081632653061225,-2.083333333333333,
Merkez / Aydoğan,6+1,20000.0,04,0.0,-33.33333333333333,-33.33333333333333,
Merkez / Aydoğan,Stüdyo (1+0),10500.0,04,0.0,-20.754716981132077,0.0,
Merkez / Ferhatbostan,1+1,19000.0,04,0.0,-5.0,1.3333333333333335,
Merkez / Ferhatbostan,2+0,19500.0,04,0.0,5.121293800539084,14.705882352941178,
Merkez / Ferhatbostan,2+1,15250.0,04,0.0,0.8264462809917356,0.8264462809917356,
Merkez / Ferhatbostan,3+1,20500.0,04,0.0,0.0,1.2345679012345678,
Merkez / Ferhatbostan,3.5+1,25000.0,04,0.0,0.0,8.695652173913043,
Merkez / Ferhatbostan,4+1,22500.0,04,-6.25,0.0,-19.642857142857142,
Merkez / Ferhatbostan,4.5+1,34500.0,04,0.0,0.0,4.545454545454546,
Merkez / Ferhatbostan,5+1,31000.0,04,0.0,0.0,0.0,
Merkez / Gökçebostan,1+1,15750.0,04,0.0,0.0,-10.0,
Merkez / Gökçebostan,2+1,15500.0,04,0.0,0.0,3.3333333333333335,
Merkez / Gökçebostan,2.5+1,18000.0,04,0.0,0.0,0.0,
Merkez / Gökçebostan,3+1,19500.0,04,0.0,1.2987012987012987,2.631578947368421,
Merkez / Gökçebostan,3.5+1,25000.0,04,0.0,35.13513513513514,78.57142857142857,
