District,Rooms,median_price,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d,basic_inflation_30d
Akıncılar,3+1,15000.0,04,,,,0.0
Divriği,1+1,15000.0,04,0.0,0.0,0.0,
Divriği,2+1,18500.0,04,0.0,-18.681318681318682,-18.681318681318682,0.0
Divriği,3+1,16500.0,04,-2.941176470588235,-2.941176470588235,-2.941176470588235,-2.941176470588235
Gemerek,3+1,14000.0,04,0.0,16.666666666666664,16.666666666666664,16.666666666666664
Gemerek / Yeniçubuk,1+1,15000.0,04,0.0,0.0,0.0,0.0
Gemerek / Yeniçubuk,3+1,17000.0,04,0.0,,,
Gürün,2+0,17500.0,04,0.0,0.0,,
Gürün,2+1,16000.0,04,-11.11111111111111,0.0,10.344827586206897,-3.0303030303030303
Gürün,3+1,18000.0,04,0.0,-5.263157894736842,-16.27906976744186,5.88235294117647
Hafik,1+1,19000.0,04,0.0,,0.0,0.0
Kangal,3+1,15000.0,04,0.0,-38.775510204081634,-40.0,-50.81967213114754
Koyulhisar,3+1,25250.0,04,0.0,0.0,-0.9803921568627451,
Merkez,1+1,21000.0,04,0.0,-10.638297872340425,5.0,3.7037037037037033
Merkez,2+0,23000.0,04,0.0,0.0,0.0,4.545454545454546
Merkez,2+1,24500.0,04,1.0309278350515463,0.0,6.521739130434782,19.51219512195122
Merkez,2.5+1,29000.0,04,0.0,16.0,11.538461538461538,3.571428571428571
Merkez,3+1,21000.0,04,0.0,-17.647058823529413,-19.230769230769234,-23.636363636363637
Merkez,3.5+1,37500.0,04,-3.225806451612903,0.0,-6.2476561914047855,17.1875
Merkez,4+1,35950.0,04,12.34375,-4.768211920529802,-10.125,-7.82051282051282
Merkez,4.5+1,41500.0,04,0.0,-1.1904761904761905,-4.597701149425287,-5.681818181818182
Merkez / Aydoğan,1+1,19500.0,04,0.0,-7.142857142857142,-9.30232558139535,0.0
Merkez / Aydoğan,2+1,16250.0,04,-2.9850746268656714,1.5625,20.37037037037037,0.0
Merkez / Aydoğan,3+1,20000.0,04,-2.4390243902439024,5.263157894736842,7.38255033557047,5.263157894736842
Merkez / Aydoğan,3.5+1,28500.0,04,29.545454545454547,29.545454545454547,29.545454545454547,29.545454545454547
Merkez / Aydoğan,4+1,21500.0,04,0.0,-10.416666666666668,2.380952380952381,-10.416666666666668
Merkez / Aydoğan,4.5+1,18000.0,04,0.0,0.0,,
Merkez / Aydoğan,6+1,25000.0,04,0.0,0.0,0.0,
Merkez / Ferhatbostan,1+1,24500.0,04,0.0,2.083333333333333,9.497206703910614,11.363636363636363
Merkez / Ferhatbostan,2+1,18125.0,04,0.6944444444444444,-2.027027027027027,-0.684931506849315,11.538461538461538
Merkez / Ferhatbostan,2.5+1,20500.0,04,0.0,0.0,0.0,
Merkez / Ferhatbostan,3+1,20000.0,04,0.0,-1.2345679012345678,-4.761904761904762,-2.4390243902439024
