product-name,product-price
F541 White Grand Lattissima Kahve Makinesi,20999.00
MQ9147X MultiQuick 9 El Blenderi Seti,7900.00
SC 4 EasyFix Buharlı Temizlik Makinesi,14999.00
Skin i·expert IPL Lazer Epilasyon Aleti + 4 Başlık PL7432,35999.00
Forerunner 965 Karbon Gri DLC Titanyum Siyah Gri 47mm Silikon Kayışlı Akıllı Saat,38070.00
F121 Black Lattissima Kapsüllü Kahve Makinesi,14999.00
Magic Tea XL Gri Çay Makinesi,6099.00
Playstation 5 Slim Standart Dijital Edition 1 TB Oyun Konsolu + 2. Beyaz Dualsense + Şarj  İstasyonu ,39999.00
V12s Detect Slim Submarine™ Islak Temizleme Özellikli Kablosuz Dikey Süpürge,36999.00
CRISPi 4-in-1 Sage Green Taşınabilir Cam Hazneli Pişirme Sistemi,10999.00
PlayStation 5 Slim Dijital Edition 825 GB SSD Oyun Konsolu + 2. PS5 Kol Siyah (Yeni Sürüm),37885.57
Airwrap i.d.™ Saç Şekillendirme ve Kurutma Seti (Ceramic Pink),27999.00
Metal Logolu 4G Desenli Kulak Üstü Bluetooth 5.3 Kulaklık ,3475.90
AirPods Pro 3 Kulak İçi Bluetooth Kulaklık MFHP4TU/A,13401.00
iPhone 16 128GB Beyaz Akıllı Cep Telefonu MYE93TU/A,65916.49
50'S Style Retro Siyah Su Isıtıcı Kettle KLF03BLEU,14400.00
Never Change5 MAX Clean Sense IQ Hava Temizleyici,16999.00
C30 White Essenza Mini Kapsüllü Kahve Makinesi,8999.00
FaceSpa Pro 911 Şarjlı Yüz Epilatörü 3’ü 1 Arada Epilasyon ve Cilt Bakım Seti,4999.00
Silk Expert Pro 5 Çantalı ve 2 Başlıklı IPL Lazer Epilasyon Aleti + Venus Tıraş Makinesi,21999.00
Plus 32'' 8/128 FHD Android Smart Taşınabilir LED TV,36842.00
iQ700 WQ45B2AXTR Isı Pompalı Kurutma Makinesi 9 kg,73999.00
Pro Express GV9820 Vision Buhar Kazanlı Ütü,16499.00
 Playstation 5 Pro 2TB Oyun Konsolu + 2. PS5 Oyun Kolu,60823.71
PlayStation 5 1 TB Slim CD Edition Oyun Konsolu + 2. PS5 Kol Beyaz,42937.11
Pro Express Vision GV9810 Buhar Kazanlı Ütü,14499.00
iQ300 WQ42A201TR Isı Pompalı Kurutma Makinesi 9 kg,44499.00
FC 2 Islak ve Kuru Dikey Zemin Temizleme Makinesi,12999.00
"iPad 11. Nesil A16 11"" Wi-Fi 128GB Mavi Tablet MD4A4TU/A",20617.53
"Swing 31.5"" 5ms UHD 4K IPS Tekerlekli Standlı Dokunmatik Smart Monitör 32U889SA-W",53099.00
Watch Series 11 GPS 46mm Simsiyah Alüminyum Kasa ve Siyah Spor Kordon Akıllı Saat MEUX4TU/A - M/L,23452.58
Eletta Explore ECAM450.86.T Tam Otomatik Kahve Makinesi,79000.00
Eco Respect Fresh Express Rende Doğrayıcı,5499.00
Peach 2 IPL Epilasyon Cihazı,20399.00
Mavi Türk Kahvesi Makinesi,16750.00
Zero Hava Temizleyici,16799.99
Krem El Blender Seti,14400.00
Boost CX1 Powerline Beyaz Elektrikli Süpürge  ,21693.00
5KSM70SHX Artisan Cast Iron Black Kaldırılabilir Kaseli Stand Mikser,66999.00
iQ500 KG86NCWE0N Alttan Donduruculu Beyaz Buzdolabı 631 Lt,84837.16
DualSense Beyaz Kablosuz PS5 Oyun Kolu,4099.00
Airstrait™ Islaktan Kuruya Saç Düzleştirici (Ceramic Apricot),24999.00
Marathon Ultimate XB9185/07 Toz Torbasız Süpürge,16999.00
DualSense PS5 Şarj İstasyonu,1799.00
Krem 2x2 Ekmek Kızartma Makinesi,14400.00
Purifier Hot+Cool HP2 De-NOx Beyaz/Altın Hava Temizleyici,41999.00
KBOV2001.BG Icona Vintage Serisi Gizli Rezistanslı Kettle 1.7 Lt,6822.40
8000 Serisi Aqua Plus XC8053/01 Islak ve Kuru Şarjlı Dikey Süpürge,16599.00
WG52A202TR iQ300 Çamaşır Makinesi 10 kg + WQ52K200TR iQ500 Isı Pompalı Kurutma Makinesi 10 kg,88143.30
iPhone 16 128GB Pembe Akıllı Cep Telefonu MYEA3TU/A,65916.49
Siyah Kettle,14400.00
Magic Tea XL Siyah Cam Çay Makinesi ,4799.90
DT2022 Pure Pop Kırmızı Düzleştirici Buharlı Dikey Ütü,1999.00
iPhone 17 256GB Sis Mavisi Akıllı Cep Telefonu MG6L4TU/A,82380.41
Lono Contact 2100W Grill Izgara ve Tost Makinesi,16999.00
50's Style Retro Siyah Filtre Kahve Makinası Dcf02bleu,17800.00
StainStriker HairPro Pet Başlıklı Koltuk Yıkama ve Leke Çıkarma Makinesi,9999.00
Teabot 1785H Krom Renk Otomatik Çay Makinesi ,6999.00
Air 3 Acısız Safir Buz Soğutma 700.000 Atım Beyaz IPL Lazer Epilasyon Aleti + Deri Kutu Hediyeli,23999.00
"ThinkPad X1 Carbon Gen 13 Aura Edition Ultra 7 32GB Ram 1TB SSD 14"" 258V 2.8K Oled Windows 11 Pro Laptop 21NS004MTX",160751.00
Purifier Hot+Cool HP1 Beyaz Hava Temizleyici,34999.00
WV 6 Şarjlı Cam Temizleme Makinesi,6399.00
PlayStation 5 Slim Digital Edition 825 GB SSD Oyun Konsolu + 2. PS5 Kol Siyah + PS5 Şarj İstasyonu (Yeni Sürüm),39174.23
Airstrait™ Ceramic Pink Saç Düzleştirici,24999.00
Eletta Explore ECAM450.65.G Tam Otomatik Kahve Makinesi,76375.00
Instax Mini Evo Siyah Fotoğraf Makinesi + 20'li Film,18349.00
C140 Citiz Platinum Çelik Espresso Kahve Makinesi,14999.00
iPhone 16 128GB Siyah Akıllı Cep Telefonu MYE73TU/A,65916.49
Lamborghini Diamante Siyah Saç Kesim + Saç Çizim Makinesi,39000.00
AirPods 4. Nesil Aktif Gürültü Engelleme Özellikli Kulak İçi Bluetooth Kulaklık MXP93TU,11339.18
XXL HD9650/90 Avance Collection Airfryer 7.3L,9479.00
A05 3 Milyon Atım Akıllı Cilt Tanıma Ultra Seri Atım 3 Başlık IPL Epilasyon Cihazı,12599.00
F4Y7EYWYW.ABWPLTK Beyaz Çamaşır Makinesi 11 kg,42999.00
GC-B569BLCM.APZPLTK No Frost Gri Buzdolabı 462 Lt,58730.00
