name,price,url,id,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d,basic_inflation_30d
Alexandria 6 Kişilik Yemek Odası Takımı Natural,321700.0,https://www.chakra.com.tr/alexandria-6-kisilik-yemek-odasi-takimi-natural-8682313390096/,8682313390096.0,05,0.0,,,
Tonka Salıncak Beyaz,12450.0,https://www.chakra.com.tr/tonka-salincak-beyaz-8682313324138/,8682313324138.0,05,0.0,,,
Mındı Salıncak Beyaz,14950.0,https://www.chakra.com.tr/mindi-salincak-beyaz-8682313324145/,8682313324145.0,05,0.0,,,
Havana Yatak Natural,103950.0,https://www.chakra.com.tr/havana-yatak-natural-8682313382305/,8682313382305.0,05,0.0,,,
Dolce Vita Tekli Koltuk Bej Bej,89950.0,https://www.chakra.com.tr/dolce-vita-tekli-koltuk-bej-bej-8682313390737/,8682313390737.0,05,0.0,,,
New Mischa Koltuk Seti (1 Kanepe+ Tekli Koltuk + 1 Orta Sehpa+ 1 Yan Sehpa),264500.0,https://www.chakra.com.tr/new-mischa-koltuk-seti-1-kanepe-tekli-koltuk-1-orta-sehpa-1-yan-sehpa-8682313392847/,8682313392847.0,05,0.0,,,
Malmo Bar Masası Natural,23450.0,https://www.chakra.com.tr/malmo-bar-masasi-natural-8682313324503/,8682313324503.0,05,0.0,,,
Oleander Ateş Çukuru Natural,149950.0,https://www.chakra.com.tr/oleander-ates-cukuru-natural-8682313395596/,8682313395596.0,05,0.0,,,
Milano Mutfak Rafı Natural,19950.0,https://www.chakra.com.tr/milano-mutfak-rafi-natural-8682313388802/,8682313388802.0,05,0.0,,,
Milano Tezgah Dolap Natural,92450.0,https://www.chakra.com.tr/milano-tezgah-dolap-natural-8682313390133/,8682313390133.0,05,0.0,,,
Obelisk Masa Lambası Gövde XL Natural,9950.0,https://www.chakra.com.tr/obelisk-masa-lambasi-govde-xl-natural-8682313394575/,8682313394575.0,05,0.0,,,
Obelisk Masa Lambası Gövde XL Natural,9950.0,https://www.chakra.com.tr/obelisk-masa-lambasi-govde-xl-natural-8682313394575/,8682313394575.0,05,0.0,,,
Obelisk Masa Lambası Gövde XL Natural,9950.0,https://www.chakra.com.tr/obelisk-masa-lambasi-govde-xl-natural-8682313394575/,8682313394575.0,05,0.0,,,
Obelisk Masa Lambası Gövde XL Natural,9950.0,https://www.chakra.com.tr/obelisk-masa-lambasi-govde-xl-natural-8682313394575/,8682313394575.0,05,0.0,,,
Palma Masa Lambası Gövde S Natural,4950.0,https://www.chakra.com.tr/palma-masa-lambasi-govde-s-natural-8682313394599/,8682313394599.0,05,0.0,,,
Palma Masa Lambası Gövde S Natural,4950.0,https://www.chakra.com.tr/palma-masa-lambasi-govde-s-natural-8682313394599/,8682313394599.0,05,0.0,,,
Palma Masa Lambası Gövde S Natural,4950.0,https://www.chakra.com.tr/palma-masa-lambasi-govde-s-natural-8682313394599/,8682313394599.0,05,0.0,,,
Palma Masa Lambası Gövde S Natural,4950.0,https://www.chakra.com.tr/palma-masa-lambasi-govde-s-natural-8682313394599/,8682313394599.0,05,0.0,,,
Palma Masa Lambası Gövde L Natural,6950.0,https://www.chakra.com.tr/palma-masa-lambasi-govde-l-natural-8682313394650/,8682313394650.0,05,0.0,,,
Palma Masa Lambası Gövde L Natural,6950.0,https://www.chakra.com.tr/palma-masa-lambasi-govde-l-natural-8682313394650/,8682313394650.0,05,0.0,,,
Palma Masa Lambası Gövde L Natural,6950.0,https://www.chakra.com.tr/palma-masa-lambasi-govde-l-natural-8682313394650/,8682313394650.0,05,0.0,,,
Palma Masa Lambası Gövde L Natural,6950.0,https://www.chakra.com.tr/palma-masa-lambasi-govde-l-natural-8682313394650/,8682313394650.0,05,0.0,,,
Palma Masa Lambası Gövde XL Natural,7950.0,https://www.chakra.com.tr/palma-masa-lambasi-govde-xl-natural-8682313394681/,8682313394681.0,05,0.0,,,
Palma Masa Lambası Gövde XL Natural,7950.0,https://www.chakra.com.tr/palma-masa-lambasi-govde-xl-natural-8682313394681/,8682313394681.0,05,0.0,,,
Palma Masa Lambası Gövde XL Natural,7950.0,https://www.chakra.com.tr/palma-masa-lambasi-govde-xl-natural-8682313394681/,8682313394681.0,05,0.0,,,
Palma Masa Lambası Gövde XL Natural,7950.0,https://www.chakra.com.tr/palma-masa-lambasi-govde-xl-natural-8682313394681/,8682313394681.0,05,0.0,,,
Palmira Masa Lambası Gövde M Natural,5950.0,https://www.chakra.com.tr/palmira-masa-lambasi-govde-m-natural-8682313394636/,8682313394636.0,05,0.0,,,
Palmira Masa Lambası Gövde M Natural,5950.0,https://www.chakra.com.tr/palmira-masa-lambasi-govde-m-natural-8682313394636/,8682313394636.0,05,0.0,,,
Palmira Masa Lambası Gövde M Natural,5950.0,https://www.chakra.com.tr/palmira-masa-lambasi-govde-m-natural-8682313394636/,8682313394636.0,05,0.0,,,
Palmira Masa Lambası Gövde M Natural,5950.0,https://www.chakra.com.tr/palmira-masa-lambasi-govde-m-natural-8682313394636/,8682313394636.0,05,0.0,,,
Palmira Masa Lambası Gövde XL Natural,7950.0,https://www.chakra.com.tr/palmira-masa-lambasi-govde-xl-natural-8682313394698/,8682313394698.0,05,0.0,,,
Palmira Masa Lambası Gövde XL Natural,7950.0,https://www.chakra.com.tr/palmira-masa-lambasi-govde-xl-natural-8682313394698/,8682313394698.0,05,0.0,,,
Palmira Masa Lambası Gövde XL Natural,7950.0,https://www.chakra.com.tr/palmira-masa-lambasi-govde-xl-natural-8682313394698/,8682313394698.0,05,0.0,,,
Palmira Masa Lambası Gövde XL Natural,7950.0,https://www.chakra.com.tr/palmira-masa-lambasi-govde-xl-natural-8682313394698/,8682313394698.0,05,0.0,,,
Anna Alt Açma Ünitesi Natural,13450.0,https://www.chakra.com.tr/anna-alt-acma-unitesi-natural-8682313385955/,8682313385955.0,05,0.0,,,
Basket Sandalye Natural,27450.0,https://www.chakra.com.tr/basket-sandalye-natural-8682313433793/,8682313433793.0,05,0.0,,,
Milano Mutfak Adası Natural,84950.0,https://www.chakra.com.tr/milano-mutfak-adasi-natural-8682313388789/,8682313388789.0,05,0.0,,,
New Mischa Koltuk Seti Siyah(1 Kanepe+ 2 Tekli Koltuk + 1 Orta Sehpa+ 1 Yan Sehpa),264500.0,https://www.chakra.com.tr/new-mischa-koltuk-seti-siyah1-kanepe-2-tekli-koltuk-1-orta-sehpa-1-yan-sehpa-8682313392854/,8682313392854.0,05,0.0,,,
Milano Çekmeceli Dolap Natural,42450.0,https://www.chakra.com.tr/milano-cekmeceli-dolap-natural-8682313389403/,8682313389403.0,05,0.0,,,
Milano Köşe Modül Dolap Natural,87450.0,https://www.chakra.com.tr/milano-kose-modul-dolap-natural-8682313389380/,8682313389380.0,05,0.0,,,
Milano Servis Masası Natural,94950.0,https://www.chakra.com.tr/milano-servis-masasi-natural-8682313388857/,8682313388857.0,05,0.0,,,
Milano Bar Masası Natural,10950.0,https://www.chakra.com.tr/milano-bar-masasi-natural-8682313389373/,8682313389373.0,05,0.0,,,
Rio Orta Sehpa 130x130x30 cm Natural,30450.0,https://www.chakra.com.tr/rio-orta-sehpa-130x130x30-cm-natural-8682313224100/,8682313224100.0,05,0.0,,,
Gecana Yemek Masası Natural,77950.0,https://www.chakra.com.tr/gecana-yemek-masasi-natural-8682313382428/,8682313382428.0,05,0.0,,,
Tiwi Bar Sandalyesi Natural,17450.0,https://www.chakra.com.tr/tiwi-bar-sandalyesi-natural-8682313282322/,8682313282322.0,05,0.0,,,
Bontang Yemek Masası Natural,60950.0,https://www.chakra.com.tr/bontang-yemek-masasi-natural-8682313382411/,8682313382411.0,05,0.0,,,
Stilo Sandalye Natural,9950.0,https://www.chakra.com.tr/stilo-sandalye-natural-8682313383777/,8682313383777.0,05,0.0,,,
Modena Masa Natural,36450.0,https://www.chakra.com.tr/modena-masa-natural-8682313323797/,8682313323797.0,05,0.0,,,
Wellıng Sehpa Natural,9950.0,https://www.chakra.com.tr/welling-sehpa-natural-8682313327924/,8682313327924.0,05,0.0,,,
Aprılla Sandalye Natural,14950.0,https://www.chakra.com.tr/aprilla-sandalye-natural-8682313323902/,8682313323902.0,05,0.0,,,
Perıgua Tekli Koltuk Natural,10950.0,https://www.chakra.com.tr/perigua-tekli-koltuk-natural-8682313327887/,8682313327887.0,05,0.0,,,
Daniel Antik Ayna 100x70 Cm Natural,9675.0,https://www.chakra.com.tr/daniel-antik-ayna-100x70-cm-natural-8682313325319/,8682313325319.0,05,0.0,,,
Daniel Antik Ayna 100x70 Cm Natural,9675.0,https://www.chakra.com.tr/daniel-antik-ayna-100x70-cm-natural-8682313325319/,8682313325319.0,05,0.0,,,
Daniel Antik Ayna 100x70 Cm Natural,9675.0,https://www.chakra.com.tr/daniel-antik-ayna-100x70-cm-natural-8682313325319/,8682313325319.0,05,0.0,,,
Daniel Antik Ayna 100x70 Cm Natural,9675.0,https://www.chakra.com.tr/daniel-antik-ayna-100x70-cm-natural-8682313325319/,8682313325319.0,05,0.0,,,
Shuka Masa Natural,72450.0,https://www.chakra.com.tr/shuka-masa-natural-8682313327559/,8682313327559.0,05,0.0,,,
Icon Tabure 50 Natural,6450.0,https://www.chakra.com.tr/ıcon-tabure-50-natural-8682313324381/,8682313324381.0,05,0.0,,,
Phuket 4 lü Cibinlik Seti Natural,4041.0,https://www.chakra.com.tr/phuket-4-lu-cibinlik-seti-natural-8682313114661/,8682313114661.0,05,-40.0,,,
Maldives Cibinlik 8 li Set Natural,25149.99,https://www.chakra.com.tr/maldives-cibinlik-8-li-set-natural-8682313114678/,8682313114678.0,05,99.9999204771372,,,
Dino Dekoratif Aydınlatma L Beyaz,7799.5,https://www.chakra.com.tr/dino-dekoratif-aydinlatma-l-beyaz-8682313309166/,8682313309166.0,05,0.0,,,
Dino Dekoratif Aydınlatma L Beyaz,7799.5,https://www.chakra.com.tr/dino-dekoratif-aydinlatma-l-beyaz-8682313309166/,8682313309166.0,05,0.0,,,
Dino Dekoratif Aydınlatma L Beyaz,7799.5,https://www.chakra.com.tr/dino-dekoratif-aydinlatma-l-beyaz-8682313309166/,8682313309166.0,05,0.0,,,
Dino Dekoratif Aydınlatma L Beyaz,7799.5,https://www.chakra.com.tr/dino-dekoratif-aydinlatma-l-beyaz-8682313309166/,8682313309166.0,05,0.0,,,
Dino Dekoratif Aydınlatma S Beyaz,5159.5,https://www.chakra.com.tr/dino-dekoratif-aydinlatma-s-beyaz-8682313309159/,8682313309159.0,05,0.0,,,
Dino Dekoratif Aydınlatma S Beyaz,5159.5,https://www.chakra.com.tr/dino-dekoratif-aydinlatma-s-beyaz-8682313309159/,8682313309159.0,05,0.0,,,
Dino Dekoratif Aydınlatma S Beyaz,5159.5,https://www.chakra.com.tr/dino-dekoratif-aydinlatma-s-beyaz-8682313309159/,8682313309159.0,05,0.0,,,
Dino Dekoratif Aydınlatma S Beyaz,5159.5,https://www.chakra.com.tr/dino-dekoratif-aydinlatma-s-beyaz-8682313309159/,8682313309159.0,05,0.0,,,
Manado Tekli Koltuk Natural/Beyaz,16495.0,https://www.chakra.com.tr/manado-tekli-koltuk-naturalbeyaz-8682313283046/,8682313283046.0,05,0.0,,,
Belissa Montessori Yatak Natural,59950.0,https://www.chakra.com.tr/belissa-montessori-yatak-natural-8699137984806/,8699137984806.0,05,0.0,,,
Cıelo Bambu Nevresim Takımı 200x220 Cm Açık Bej,4305.0,https://www.chakra.com.tr/cielo-bambu-nevresim-takimi-200x220-cm-acik-bej-8682313415836/,8682313415836.0,05,0.0,,,
Lillia Çift Kişilik Pike 210x240 cm Beyaz,1011999.0,https://www.chakra.com.tr/lillia-cift-kisilik-pike-210x240-cm-beyaz-8682313164703/,8682313164703.0,05,33233.30039525692,,,
Marınas Nevresim Seti Çift Kişilik Ekru,7590.0,https://www.chakra.com.tr/marinas-nevresim-seti-cift-kisilik-ekru-8682313373037/,8682313373037.0,05,0.0,,,
Lillia Çift Kişilik Pike 210x240 cm Ekru,1011999.0,https://www.chakra.com.tr/lillia-cift-kisilik-pike-210x240-cm-ekru-8682313164734/,8682313164734.0,05,33233.30039525692,,,
Demıas Yatak Örtüsü Seti Ekstra Çift Kişilik Gri,10120.0,https://www.chakra.com.tr/demias-yatak-ortusu-seti-ekstra-cift-kisilik-gri-8682313384774/,8682313384774.0,05,0.0,,,
Çift Kişilik Lastikli Çarşaf 160x200 cm Somon,1461.0,https://www.chakra.com.tr/cift-kisilik-lastikli-carsaf-160x200-cm-somon-8682313209626/,8682313209626.0,05,0.0,,,
Cıelo Bambu Nevresim Takımı 200x220 Cm Ekru,4305.0,https://www.chakra.com.tr/cielo-bambu-nevresim-takimi-200x220-cm-ekru-8682313415843/,8682313415843.0,05,0.0,,,
Nathan Nevresim Seti Ekstra King Size 260x220 cm Beyaz,4865.0,https://www.chakra.com.tr/nathan-nevresim-seti-ekstra-king-size-260x220-cm-beyaz-8682313350946/,8682313350946.0,05,0.0,,,
Alana Düz Çarşaf 240x260 cm Mavi,571999.0,https://www.chakra.com.tr/alana-duz-carsaf-240x260-cm-mavi-8682313281493/,8682313281493.0,05,33233.27505827506,,,
Mariette Yatak Örtüsü Seti 280x260 Cm DUMAN YEŞİLİ,9515.0,https://www.chakra.com.tr/mariette-yatak-ortusu-seti-280x260-cm-duman-yesılı-8682313427426/,8682313427426.0,05,0.0,,,
Mariette Yatak Örtüsü Seti 240x260 Cm DUMAN YEŞİLİ,8250.0,https://www.chakra.com.tr/mariette-yatak-ortusu-seti-240x260-cm-duman-yesılı-8682313427433/,8682313427433.0,05,0.0,,,
Marta Bambu Nevresim Takımı 200x220 Cm Beyaz,1074999.0,https://www.chakra.com.tr/marta-bambu-nevresim-takimi-200x220-cm-beyaz-8682313415072/,8682313415072.0,05,33233.3023255814,,,
Annette Nevresim Seti 200x220 cm Bej,6985.0,https://www.chakra.com.tr/annette-nevresim-seti-200x220-cm-bej-8682313279193/,8682313279193.0,05,0.0,,,
Bianca Yün Yastık 50x70cm Beyaz,7590.0,https://www.chakra.com.tr/bianca-yun-yastik-50x70cm-beyaz-8682313468894/,8682313468894.0,05,0.0,,,
Kapok Yorgan 195x215cm Beyaz,9069.99,https://www.chakra.com.tr/kapok-yorgan-195x215cm-beyaz-8682313381766/,8682313381766.0,05,0.0,,,
Lillia Çift Kişilik Pike 210x240 cm Bej,5060.0,https://www.chakra.com.tr/lillia-cift-kisilik-pike-210x240-cm-bej-8682313164697/,8682313164697.0,05,0.0,,,
Antuas Nevresim Seti DBL Gri,1396999.0,https://www.chakra.com.tr/antuas-nevresim-seti-dbl-gri-8682313392502/,8682313392502.0,05,24899.982104509665,,,
Marta Bambu Nevresim Takımı 200x220 Cm Ekru,1074999.0,https://www.chakra.com.tr/marta-bambu-nevresim-takimi-200x220-cm-ekru-8682313415089/,8682313415089.0,05,33233.3023255814,,,
Edeline Yastık Kılıfı 50x70 cm Taş,5389.99,https://www.chakra.com.tr/edeline-yastik-kilifi-50x70-cm-tas-8682313280724/,8682313280724.0,05,0.0,,,
Lillia Çift Kişilik Pike 210x240 cm Antrasit,5060.0,https://www.chakra.com.tr/lillia-cift-kisilik-pike-210x240-cm-antrasit-8682313457485/,8682313457485.0,05,0.0,,,
Bianca Yün Yorgan 225x215cm Beyaz,17105.0,https://www.chakra.com.tr/bianca-yun-yorgan-225x215cm-beyaz-8682313468924/,8682313468924.0,05,0.0,,,
Camella Nevresim Seti 200x220 cm Taş/Bej,6985.0,https://www.chakra.com.tr/camella-nevresim-seti-200x220-cm-tasbej-8682313279384/,8682313279384.0,05,0.0,,,
Lillia Tek Kişilik Pike 160x220 cm Beyaz,3795.0,https://www.chakra.com.tr/lillia-tek-kisilik-pike-160x220-cm-beyaz-8682313164789/,8682313164789.0,05,0.0,,,
Elite Kaz Tüyü Yorgan 230x270 cm Beyaz,9675.0,https://www.chakra.com.tr/elite-kaz-tuyu-yorgan-230x270-cm-beyaz-8682313207271/,8682313207271.0,05,0.0,,,
Alberta Nevresim Seti 200x220 cm BEYAZ/SOGUK GRI,6985.0,https://www.chakra.com.tr/alberta-nevresim-seti-200x220-cm-beyazsoguk-grı-8682313280595/,8682313280595.0,05,0.0,,,
Bambu Nevresim Takımı King Bej,3199999.0,https://www.chakra.com.tr/bambu-nevresim-takimi-king-bej-8682313409460/,8682313409460.0,05,24899.9921875,,,
Çift Kişilik Lastikli Çarşaf 200x200 cm Somon,5989.99,https://www.chakra.com.tr/cift-kisilik-lastikli-carsaf-200x200-cm-somon-8682313209688/,8682313209688.0,05,0.0,,,
Bianca Bambu Yorgan 195X215 Cm Beyaz,13915.0,https://www.chakra.com.tr/bianca-bambu-yorgan-195x215-cm-beyaz-8682313468634/,8682313468634.0,05,0.0,,,
Earna Nevresim Seti 200x220 cm Taş,6985.0,https://www.chakra.com.tr/earna-nevresim-seti-200x220-cm-tas-8682313279452/,8682313279452.0,05,0.0,,,
Bambu Nevresim Takımı Double Bej,15000.0,https://www.chakra.com.tr/bambu-nevresim-takimi-double-bej-8682313409422/,8682313409422.0,05,0.0,,,
Duas Nevresım Seti 220x230 Cm Beyaz,15179.99,https://www.chakra.com.tr/duas-nevresim-seti-220x230-cm-beyaz-8682313409187/,8682313409187.0,05,0.0,,,
Asteri Nevresim Seti E.Kıng Ekru,4865.0,https://www.chakra.com.tr/asteri-nevresim-seti-eking-ekru-8682313381636/,8682313381636.0,05,0.0,,,
Lillia Çift Kişilik Pike 210x240 cm Marin Mavi,5060.0,https://www.chakra.com.tr/lillia-cift-kisilik-pike-210x240-cm-marin-mavi-8682313164741/,8682313164741.0,05,0.0,,,
Aventura Battaniye Çift Kişilik 200x220 cm,3190.0,https://www.chakra.com.tr/aventura-battaniye-cift-kisilik-200x220-cm-8682313411579/,8682313411579.0,05,0.0,,,
Aventura Battaniye Çift Kişilik 200x220 cm ACIK SOMON,3190.0,https://www.chakra.com.tr/aventura-battaniye-cift-kisilik-200x220-cm-acık-somon-8682313411562/,8682313411562.0,05,0.0,,,
Morıan Nevresim Set 200x220 Cm Natural/Yeşil,6985.0,https://www.chakra.com.tr/morian-nevresim-set-200x220-cm-naturalyesil-8682313409279/,8682313409279.0,05,0.0,,,
Classic Standart Yastık Kılıfı 50x70 cm Ekru,296999.0,https://www.chakra.com.tr/classic-standart-yastik-kilifi-50x70-cm-ekru-8682313077201/,8682313077201.0,05,33233.22109988776,,,
Maro Nevresım Setı Dbl Beyaz,6985.0,https://www.chakra.com.tr/maro-nevresim-seti-dbl-beyaz-8682313392403/,8682313392403.0,05,0.0,,,
Kapok Yorgan 215x225cm Beyaz,10659.99,https://www.chakra.com.tr/kapok-yorgan-215x225cm-beyaz-8682313381773/,8682313381773.0,05,0.0,,,
Wave Nevresim Seti Ekstra King Size 260x220 cm Beyaz,8250.0,https://www.chakra.com.tr/wave-nevresim-seti-ekstra-king-size-260x220-cm-beyaz-8682313316713/,8682313316713.0,05,0.0,,,
Glad Nevresim Seti 200x220 cm Ekru/Taş,6000.0,https://www.chakra.com.tr/glad-nevresim-seti-200x220-cm-ekrutas-8682313280021/,8682313280021.0,05,0.0,,,
Estelıne Nevresim Seti Double Beyaz,6985.0,https://www.chakra.com.tr/esteline-nevresim-seti-double-beyaz-8682313378346/,8682313378346.0,05,0.0,,,
Marfa Çift Kişilik Pike 200x220 cm DUMAN YEŞİLİ,5060.0,https://www.chakra.com.tr/marfa-cift-kisilik-pike-200x220-cm-duman-yesılı-8682313430815/,8682313430815.0,05,0.0,,,
Edeline Düz Çarşaf King Ekru,5060.0,https://www.chakra.com.tr/edeline-duz-carsaf-king-ekru-8682313286979/,8682313286979.0,05,0.0,,,
Bianca Bambu Yorgan 225X215 Cm Beyaz,15840.0,https://www.chakra.com.tr/bianca-bambu-yorgan-225x215-cm-beyaz-8682313468641/,8682313468641.0,05,0.0,,,
Ekstra Çift Kişilik Çarşaf 280x290 cm Somon,5989.99,https://www.chakra.com.tr/ekstra-cift-kisilik-carsaf-280x290-cm-somon-8682313209329/,8682313209329.0,05,0.0,,,
Bambu Nevresim Takımı Double Marin Mavi,15840.0,https://www.chakra.com.tr/bambu-nevresim-takimi-double-marin-mavi-8682313374522/,8682313374522.0,05,0.0,,,
Alana Nevresim Seti King Size 230x220 cm Taş,3500.0,https://www.chakra.com.tr/alana-nevresim-seti-king-size-230x220-cm-tas-8682313273498/,8682313273498.0,05,0.0,,,
Edeline Nevresim Seti 200x220 cm Ekru,6985.0,https://www.chakra.com.tr/edeline-nevresim-seti-200x220-cm-ekru-8682313279681/,8682313279681.0,05,0.0,,,
Lillia Tek Kişilik Pike 160x220 cm Bej,3795.0,https://www.chakra.com.tr/lillia-tek-kisilik-pike-160x220-cm-bej-8682313164772/,8682313164772.0,05,0.0,,,
Marfa Çift Kişilik Pike 200x220 cm Beyaz,5060.0,https://www.chakra.com.tr/marfa-cift-kisilik-pike-200x220-cm-beyaz-8682313212190/,8682313212190.0,05,0.0,,,
Belında Yatak Ortusu Setı Kng Gül Kurusu,46859.99,https://www.chakra.com.tr/belinda-yatak-ortusu-seti-kng-gul-kurusu-8682313444683/,8682313444683.0,05,0.0,,,
Alberta Nevresim Seti 200x220 cm Ekru/Taş,6985.0,https://www.chakra.com.tr/alberta-nevresim-seti-200x220-cm-ekrutas-8682313280601/,8682313280601.0,05,0.0,,,
Aspen Nevresim Ekstra King Sedef,14029.99,https://www.chakra.com.tr/aspen-nevresim-ekstra-king-sedef-8682313372696/,8682313372696.0,05,0.0,,,
Edeline Düz Çarşaf QUE Ekru,4065.0,https://www.chakra.com.tr/edeline-duz-carsaf-que-ekru-8682313286955/,8682313286955.0,05,0.0,,,
Aventura Battaniye Çift Kişilik 200x220 cm Bej,3190.0,https://www.chakra.com.tr/aventura-battaniye-cift-kisilik-200x220-cm-bej-8682313349643/,8682313349643.0,05,0.0,,,
Bambu Nevresim Takımı Double Beyaz,15000.0,https://www.chakra.com.tr/bambu-nevresim-takimi-double-beyaz-8682313046382/,8682313046382.0,05,0.0,,,
Bettie Nevresim Seti Tek Kişilik 160x220 cm SOGUK GRI/GRI,3000.0,https://www.chakra.com.tr/bettie-nevresim-seti-tek-kisilik-160x220-cm-soguk-grıgrı-8682313276598/,8682313276598.0,05,0.0,,,
Bettie Nevresim Seti Tek Kişilik 160x220 cm GRI/SOGUK GRI,3000.0,https://www.chakra.com.tr/bettie-nevresim-seti-tek-kisilik-160x220-cm-grısoguk-grı-8682313276567/,8682313276567.0,05,0.0,,,
Luxury Yastık Kılıfı 50x70 cm Beyaz,4619.99,https://www.chakra.com.tr/luxury-yastik-kilifi-50x70-cm-beyaz-8682313280755/,8682313280755.0,05,0.0,,,
Saule Nevresim Seti 230x220 cm Taş,7590.0,https://www.chakra.com.tr/saule-nevresim-seti-230x220-cm-tas-8682313280328/,8682313280328.0,05,0.0,,,
Sidel Nevresim Setı DBL Bej,6985.0,https://www.chakra.com.tr/sidel-nevresim-seti-dbl-bej-8682313384910/,8682313384910.0,05,0.0,,,
