date,product_id,product_name,category,tuik_category,price,relative_1d,relative_7d,relative_15d,relative_30d,sector
2026-09-06,apple ipad pro 13 2024 1024,apple ipad pro 13 2024 1024,epeykatfg,08,,,,-1.0526315789473717,-1.0526315789473717,epeykatfg
2026-09-06,apple ipad pro 13 m5 wi fi plus cellular nano texture cam 16 gb 2048 gb,apple ipad pro 13 m5 wi fi plus cellular nano texture cam 16 gb 2048 gb,epeykatfg,08,,,,-10.909028205318162,1.862750825130699,epeykatfg
2026-09-06,apple iphone 15 pro max 512gb,apple iphone 15 pro max 512gb,epeykatfg,08,,,,0.0,-15.294237224248409,epeykatfg
2026-09-06,apple iphone 6 32gb,apple iphone 6 32gb,epeykatfg,08,,,,0.0,-0.30663568445202793,epeykatfg
2026-09-06,apple macbook pro 14 2 m3 8cpu 10gpu mr7j3tu a,apple macbook pro 14 2 m3 8cpu 10gpu mr7j3tu a,epeykatfg,08,,,,0.0,,epeykatfg
2026-09-06,apple magic keyboard touch id mxk73tz a,apple magic keyboard touch id mxk73tz a,epeykatfg,08,,,,-5.714829983807979,-5.714829983807979,epeykatfg
2026-09-06,aquamara lycz629,aquamara lycz629,epeykatfg,05,,,,0.0,,epeykatfg
2026-09-06,arcelik 1038 sps,arcelik 1038 sps,epeykatfg,05,,,,0.0,6.020850708924108,epeykatfg
2026-09-06,arcelik 11140 mx,arcelik 11140 mx,epeykatfg,05,,,,10.610280158184393,11.733914998744165,epeykatfg
2026-09-06,arcelik 1210 km,arcelik 1210 km,epeykatfg,05,,,,-2.127659574468088,6.382978723404253,epeykatfg
2026-09-06,arcelik 12140 mxa,arcelik 12140 mxa,epeykatfg,05,,,,13.476998579531486,9.816438617098955,epeykatfg
2026-09-06,arcelik 12220 p,arcelik 12220 p,epeykatfg,05,,,,4.408602150537644,4.043792219892839,epeykatfg
2026-09-06,arcelik 2071 mi,arcelik 2071 mi,epeykatfg,05,,,,0.0,0.0,epeykatfg
2026-09-06,arcelik 2200 ub,arcelik 2200 ub,epeykatfg,05,,,,0.7162534435261714,-0.41538985359209635,epeykatfg
2026-09-06,arcelik 274580 edi,arcelik 274580 edi,epeykatfg,05,,,,0.0,10.569663692518883,epeykatfg
2026-09-06,arcelik 6467 wf,arcelik 6467 wf,epeykatfg,05,,,,-2.150602369341703,16.509757068896857,epeykatfg
2026-09-06,arcelik atria 24,arcelik atria 24,epeykatfg,05,,,,-0.8839779005524906,-0.8839779005524906,epeykatfg
2026-09-06,arcelik ek 6521,arcelik ek 6521,epeykatfg,05,,,,-15.109614742090516,-10.24700415749572,epeykatfg
2026-09-06,arcelik ekolojik 12325,arcelik ekolojik 12325,epeykatfg,05,,,,6.623278701535784,7.927887396362232,epeykatfg
2026-09-06,arcelik ekolojik 21325 t,arcelik ekolojik 21325 t,epeykatfg,05,,,,-0.3721611721611784,-4.003388315019185,epeykatfg
2026-09-06,arcelik hp ultra hijyen plus prosmart 09560,arcelik hp ultra hijyen plus prosmart 09560,epeykatfg,05,,,,-3.6422969481010203,-3.6422969481010203,epeykatfg
2026-09-06,arcelik kb 9408 b fit 5in1,arcelik kb 9408 b fit 5in1,epeykatfg,05,,,,-1.6666666666666718,-6.432986337020175,epeykatfg
2026-09-06,arcelik ocd k 752 3 dwkyb,arcelik ocd k 752 3 dwkyb,epeykatfg,05,,,,-2.9621121914173543,4.732496129365216,epeykatfg
2026-09-06,arendo xxl air fryer,arendo xxl air fryer,epeykatfg,05,,,,,,epeykatfg
2026-09-06,ariete party time,ariete party time,epeykatfg,05,,,,6.122203753029054,0.0,epeykatfg
2026-09-06,arnica demli stil ih33200,arnica demli stil ih33200,epeykatfg,05,,,,1.1727559765448703,10.876582450555361,epeykatfg
2026-09-06,arnica tostit gh26300,arnica tostit gh26300,epeykatfg,05,,,,-4.444444444444439,-11.284210526315785,epeykatfg
2026-09-06,arnica violet 2800w,arnica violet 2800w,epeykatfg,05,,,,-10.77402597402598,-12.143222506393869,epeykatfg
2026-09-06,artes i701,artes i701,epeykatfg,08,,,,0.7122035767745949,1.474884104908858,epeykatfg
2026-09-06,artimed as 55a,artimed as 55a,epeykatfg,06,,,,0.0,2.5252169006136693,epeykatfg
2026-09-06,artimed un 300,artimed un 300,epeykatfg,06,,,,0.0,17.78854656715363,epeykatfg
2026-09-06,aryildiz cipso,aryildiz cipso,epeykatfg,05,,,,0.0,,epeykatfg
2026-09-06,aryildiz clovia cam,aryildiz clovia cam,epeykatfg,05,,,,5.4446862665535445,-3.1016949152542383,epeykatfg
2026-09-06,aryildiz robust termoslu,aryildiz robust termoslu,epeykatfg,05,,,,-2.0408163265306145,-1.0309278350515427,epeykatfg
2026-09-06,aryildiz tea joy,aryildiz tea joy,epeykatfg,05,,,,-11.066635703634898,-9.010366517025359,epeykatfg
2026-09-06,arzum ar1114 technoart maxi neo,arzum ar1114 technoart maxi neo,epeykatfg,05,,,,-1.3026819923371624,-8.775013442647595,epeykatfg
2026-09-06,arzum ar1210 blanco mini pro,arzum ar1210 blanco mini pro,epeykatfg,05,,,,-3.8476337052712584,-3.8476337052712584,epeykatfg
2026-09-06,arzum ar5047 profon neo,arzum ar5047 profon neo,epeykatfg,13,,,,-14.550918520672763,-14.550918520672763,epeykatfg
2026-09-06,arzum ar5178 sateentouch,arzum ar5178 sateentouch,epeykatfg,13,,,,0.0,0.0,epeykatfg
2026-09-06,arzum ar856,arzum ar856,epeykatfg,06,,,,-7.995991983967931,-7.995991983967931,epeykatfg
2026-09-06,asrock b560m hdv m 2,asrock b560m hdv m 2,epeykatfg,08,,,,0.0,0.0,epeykatfg
2026-09-06,asrock b650m pg lightning,asrock b650m pg lightning,epeykatfg,08,,,,18.430432500607118,19.384362685871782,epeykatfg
2026-09-06,asrock b860m livemixer wifi,asrock b860m livemixer wifi,epeykatfg,08,,,,0.0,0.0,epeykatfg
2026-09-06,asrock h610m hdv m 2,asrock h610m hdv m 2,epeykatfg,08,,,,0.0,0.0,epeykatfg
2026-09-06,asus expertbook b1 b1503cva c78g512b4d 022,asus expertbook b1 b1503cva c78g512b4d 022,epeykatfg,08,,,,5.807799094892285,7.9671467914503635,epeykatfg
2026-09-06,asus prime b450 plus,asus prime b450 plus,epeykatfg,08,,,,0.0,0.0,epeykatfg
2026-09-06,asus prime h610m f csm,asus prime h610m f csm,epeykatfg,08,,,,4.873533005925612,21.111673234636296,epeykatfg
2026-09-06,asus rog crosshair x870e glacial,asus rog crosshair x870e glacial,epeykatfg,08,,,,0.0,-0.7420532856890372,epeykatfg
2026-09-06,asus rog strix b550 f gaming,asus rog strix b550 f gaming,epeykatfg,08,,,,0.0,-1.0869489870959925,epeykatfg
2026-09-06,asus rog strix b550 f gaming wi fi ii,asus rog strix b550 f gaming wi fi ii,epeykatfg,08,,,,4.6497366243415605,4.6497366243415605,epeykatfg
2026-09-06,asus rog strix oled xg32ucwg,asus rog strix oled xg32ucwg,epeykatfg,08,,,,-0.3692123574138506,-1.9316945307165434,epeykatfg
2026-09-06,asus rog strix radeon rx 570 oc 8g,asus rog strix radeon rx 570 oc 8g,epeykatfg,08,,,,,,epeykatfg
2026-09-06,asus rog strix xg32aq,asus rog strix xg32aq,epeykatfg,08,,,,-4.999371410611742,,epeykatfg
2026-09-06,asus tuf gaming f16 fx608jh rv082ep3,asus tuf gaming f16 fx608jh rv082ep3,epeykatfg,08,,,,9.424015514282313,9.181116680158595,epeykatfg
2026-09-06,asus tuf gaming m3 gen ii,asus tuf gaming m3 gen ii,epeykatfg,08,,,,-9.992274014936909,0.0,epeykatfg
2026-09-06,asus tuf gaming vg249qm1a,asus tuf gaming vg249qm1a,epeykatfg,08,,,,-72.15400000000001,-72.15400000000001,epeykatfg
