District,Rooms,median_price,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d,basic_inflation_30d
Bünyan,2+1,10000.0,04,,0.0,0.0,
Bünyan / Çiftlik,3+1,12000.0,04,,0.0,0.0,0.0
Develi,1+1,11000.0,04,,-29.03225806451613,-33.33333333333333,-31.25
Develi,2+1,15000.0,04,,-3.225806451612903,-3.225806451612903,5.263157894736842
Develi,3+1,12500.0,04,,-13.793103448275861,-10.714285714285714,-10.714285714285714
Hacılar,2+1,12000.0,04,,0.0,,
Hacılar,4+1,10000.0,04,,0.0,0.0,
Hacılar,Stüdyo (1+0),12000.0,04,,0.0,0.0,
Kocasinan / Argıncık,2+1,7750.0,04,,-35.41666666666667,-18.421052631578945,-22.5
Kocasinan / Argıncık,3+1,12000.0,04,,-15.789473684210526,-14.285714285714285,-15.789473684210526
Kocasinan / Erkilet,2+1,12975.0,04,,-6.486486486486487,-8.141592920353983,-7.321428571428572
Kocasinan / Erkilet,2.5+1,15750.0,04,,16.666666666666664,0.0,-10.0
Kocasinan / Erkilet,3+1,15000.0,04,,-16.666666666666664,-12.485414235705951,-7.6923076923076925
Kocasinan / Erkilet,4+1,15000.0,04,,-25.0,-23.076923076923077,-11.76470588235294
Kocasinan / Fevziçakmak,1+1,8500.0,04,,-60.91954022988506,-60.91954022988506,0.0
Kocasinan / Fevziçakmak,2+0,9000.0,04,,0.0,0.0,0.0
Kocasinan / Fevziçakmak,2+1,11500.0,04,,0.0,-10.679611650485436,-4.166666666666666
Kocasinan / Fevziçakmak,3+1,12250.0,04,,-28.985507246376812,-23.4375,-2.0
Kocasinan / Fevziçakmak,4+1,13000.0,04,,-48.51485148514851,-51.85185185185185,1.9607843137254901
Kocasinan / Güneşli,Stüdyo (1+0),8000.0,04,,0.0,-11.11111111111111,-11.11111111111111
Kocasinan / Merkez,1+1,14999.0,04,,-11.938940261265229,-11.770588235294117,-15.192807870632139
Kocasinan / Merkez,2+1,15000.0,04,,-16.317991631799163,-16.317991631799163,-0.8264462809917356
Kocasinan / Merkez,2.5+1,15000.0,04,,-26.82926829268293,-28.57142857142857,3.4482758620689653
Kocasinan / Merkez,3+0,16250.0,04,,-17.72151898734177,-2.2556390977443606,0.0
Kocasinan / Merkez,3+1,14000.0,04,,-27.27272727272727,-25.82781456953642,-17.647058823529413
Kocasinan / Merkez,4+0,15500.0,04,,-3.125,-3.125,-1.5873015873015872
Kocasinan / Sanayi,2+1,9000.0,04,,-52.317880794701985,-47.05882352941176,-29.411764705882355
Kocasinan / Sanayi,2.5+1,11750.0,04,,0.0,0.0,
Kocasinan / Sanayi,3+1,10500.0,04,,-19.230769230769234,-16.0,-14.285714285714285
Kocasinan / Sanayi,3.5+1,14000.0,04,,-3.4482758620689653,-11.11111111111111,
Kocasinan / Sanayi,4+0,16000.0,04,,,,
Kocasinan / Yenimahalle,2+1,11000.0,04,,-13.725490196078432,-8.333333333333332,0.0
Kocasinan / Yenimahalle,2.5+1,12500.0,04,,-44.44444444444444,-29.577464788732392,13.636363636363635
Kocasinan / Yenimahalle,3+1,13500.0,04,,-20.58589958528192,-20.588235294117645,-6.896551724137931
Kocasinan / Yenimahalle,4+1,12000.0,04,,-60.0,-56.36363636363636,
Kocasinan / Yenişehir,2+1,11500.0,04,,-8.0,-11.531656281252404,-8.0
Kocasinan / Yenişehir,3+1,13050.0,04,,-19.692307692307693,-19.692307692307693,-6.785714285714286
Kocasinan / İldem/Beyazşehir,2+1,11250.0,04,,0.0,2.272727272727273,7.142857142857142
Kocasinan / İldem/Beyazşehir,3+1,13375.0,04,,-5.3097345132743365,-3.6036036036036037,-3.6036036036036037
Melikgazi / Becen,2+1,11000.0,04,,0.0,-14.546513886191493,-8.333333333333332
Melikgazi / Becen,2.5+1,13000.0,04,,-16.129032258064516,-16.129032258064516,
Melikgazi / Becen,3+1,15200.0,04,,0.6622516556291391,0.6622516556291391,-0.32786885245901637
Melikgazi / Gesi,2+1,14250.0,04,,0.8849557522123894,0.0,7.547169811320755
Melikgazi / Gesi,3+1,14750.0,04,,-7.8125,-7.8125,-3.278688524590164
Melikgazi / Hisarcık,2.5+1,13000.0,04,,,,
Melikgazi / Hürriyet,1+1,9500.0,04,,-58.24175824175825,-49.98683864174783,-36.666666666666664
Melikgazi / Hürriyet,2+1,9500.0,04,,-13.636363636363635,-14.606741573033707,-20.833333333333336
Melikgazi / Hürriyet,2.5+1,9750.0,04,,-2.5,-2.5,-18.75
Melikgazi / Hürriyet,3+1,12750.0,04,,-21.53846153846154,-17.741935483870968,-8.928571428571429
Melikgazi / Hürriyet,3+2,13500.0,04,,0.0,,0.0
