District,Rooms,median_price,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d,basic_inflation_30d
Akkışla / Köyler,2+1,55000.0,04,0.0,,0.0,
Bünyan,2+1,10000.0,04,0.0,,,
Bünyan / Çiftlik,3+1,12000.0,04,0.0,,,0.0
Develi,1+1,14000.0,04,0.0,,,-12.5
Develi,2+1,15000.0,04,0.0,,,5.263157894736842
Develi,3+1,13000.0,04,0.0,,,-2.803738317757009
Develi,4+1,17500.0,04,0.0,,,
Hacılar,2+1,12000.0,04,0.0,,,
Hacılar,3+1,20000.0,04,0.0,,,-25.925925925925924
Hacılar,4+1,10000.0,04,0.0,,,
Hacılar,Stüdyo (1+0),12000.0,04,0.0,,,
Kocasinan / Argıncık,2+1,7750.0,04,-18.421052631578945,,,-3.125
Kocasinan / Argıncık,3+1,12500.0,04,0.0,,,-15.254237288135593
Kocasinan / Argıncık,4+1,34000.0,04,0.0,,,9.67741935483871
Kocasinan / Erkilet,2+1,13250.0,04,-2.7522935779816518,,,-8.620689655172415
Kocasinan / Erkilet,2.5+1,14500.0,04,7.4074074074074066,,,-17.142857142857142
Kocasinan / Erkilet,3+1,18375.0,04,1.3793103448275863,,,-2.0
Kocasinan / Erkilet,3.5+1,126500.0,04,0.0,,-51.34615384615384,
Kocasinan / Erkilet,4+1,20500.0,04,2.5,,,13.88888888888889
Kocasinan / Erkilet,5+1,64500.0,04,0.0,,0.0,0.78125
Kocasinan / Fevziçakmak,1+1,21750.0,04,0.0,,,1.1627906976744187
Kocasinan / Fevziçakmak,2+0,9000.0,04,0.0,,,
Kocasinan / Fevziçakmak,2+1,11250.0,04,-2.1739130434782608,,,-10.0
Kocasinan / Fevziçakmak,2.5+1,22500.0,04,0.0,,,
Kocasinan / Fevziçakmak,3+1,15750.0,04,0.0,,,-1.5625
Kocasinan / Fevziçakmak,3.5+1,23500.0,04,0.0,,,
Kocasinan / Fevziçakmak,4+1,25250.0,04,0.0,,-37.267080745341616,-5.607476635514018
Kocasinan / Fevziçakmak,4.5+1,33000.0,04,0.0,,,26.923076923076923
Kocasinan / Güneşli,Stüdyo (1+0),8000.0,04,0.0,,,
Kocasinan / Merkez,1+1,17000.0,04,0.0,,,-0.19081168354616174
Kocasinan / Merkez,2+1,17850.0,04,0.0,,,9.007633587786259
Kocasinan / Merkez,2.5+1,20250.0,04,0.0,,,1.25
Kocasinan / Merkez,3+0,19750.0,04,0.0,,,-1.25
Kocasinan / Merkez,3+1,19750.0,04,1.282051282051282,,,7.482993197278912
Kocasinan / Merkez,3.5+1,38500.0,04,,,,50.98039215686274
Kocasinan / Merkez,4+0,16000.0,04,0.0,,,3.225806451612903
Kocasinan / Merkez,4+1,31000.0,04,-3.125,,-31.11111111111111,-12.056737588652481
Kocasinan / Sanayi,1+1,22745.0,04,0.0,,,3.4098658786087745
Kocasinan / Sanayi,2+1,18000.0,04,0.0,,,5.88235294117647
Kocasinan / Sanayi,2.5+1,11750.0,04,0.0,,,-54.807692307692314
Kocasinan / Sanayi,3+1,13500.0,04,1.8867924528301887,,-73.0,1.8867924528301887
Kocasinan / Sanayi,3.5+1,14500.0,04,0.0,,,
Kocasinan / Sanayi,4+1,25750.0,04,0.0,,,22.61904761904762
Kocasinan / Sanayi,4+2,19500.0,04,0.0,,,0.0
Kocasinan / Sanayi,5+1,75000.0,04,0.0,,0.0,0.0
Kocasinan / Sanayi,Stüdyo (1+0),19995.0,04,0.0,,,0.0
Kocasinan / Yenimahalle,2+1,13000.0,04,0.0,,,18.181818181818183
Kocasinan / Yenimahalle,2.5+1,20000.0,04,0.0,,,-14.893617021276595
Kocasinan / Yenimahalle,3+1,17000.0,04,0.002941262978322892,,,0.002941262978322892
Kocasinan / Yenimahalle,3.5+1,26250.0,04,0.0,,,
Kocasinan / Yenimahalle,4+1,28000.0,04,0.0,,-75.0,19.148936170212767
Kocasinan / Yenişehir,2+1,12250.0,04,-2.0,,,2.083333333333333
Kocasinan / Yenişehir,2.5+1,18000.0,04,-6.493506493506493,,,0.0
Kocasinan / Yenişehir,3+0,27000.0,04,0.0,,,100.0
Kocasinan / Yenişehir,3+1,16500.0,04,1.5384615384615385,,,-1.4925373134328357
Kocasinan / Yenişehir,3.5+1,21000.0,04,0.0,,,
Kocasinan / Yenişehir,4+1,32500.0,04,0.0,,,6.557377049180328
Kocasinan / Yenişehir,8+1,35000.0,04,0.0,,,0.0
Kocasinan / İldem/Beyazşehir,2+1,11250.0,04,0.0,,,12.5
Kocasinan / İldem/Beyazşehir,2.5+1,18000.0,04,0.0,,,5.88235294117647
Kocasinan / İldem/Beyazşehir,3+0,18000.0,04,,,,2.857142857142857
Kocasinan / İldem/Beyazşehir,3+1,14000.0,04,0.0,,,1.2658227848101267
Kocasinan / İldem/Beyazşehir,4+1,28000.0,04,0.0,,,0.0
Melikgazi / Becen,1+1,25000.0,04,0.0,,,-13.793103448275861
Melikgazi / Becen,10 Üzeri,160000.0,04,0.0,,3.225806451612903,3.225806451612903
Melikgazi / Becen,2+1,11000.0,04,0.0,,,-6.382978723404255
Melikgazi / Becen,2.5+1,15500.0,04,0.0,,,
Melikgazi / Becen,3+1,15200.0,04,0.0,,,1.3333333333333335
Melikgazi / Becen,3.5+1,45000.0,04,0.0,,0.0,0.0
Melikgazi / Becen,4+0,37000.0,04,0.0,,,0.0
Melikgazi / Becen,4+1,87500.0,04,0.0,,0.0,55.55555555555556
