District,Rooms,median_price,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d,basic_inflation_30d
Bünyan / Gölova (Palas),3+1,9000.0,04,0.0,,,
Bünyan / Köyler,3+1,10000.0,04,0.0,,,
Bünyan / Çiftlik,3+1,12000.0,04,0.0,,,
Develi,1+1,11500.0,04,0.0,,,
Develi,2+1,13000.0,04,-5.454545454545454,,,
Develi,3+1,13125.0,04,0.0,,,
Hacılar,2+1,12000.0,04,0.0,,,
Hacılar,3+1,13000.0,04,0.0,,,
Hacılar,3.5+1,40000.0,04,0.0,,,
Kocasinan / Argıncık,2+1,10250.0,04,-2.380952380952381,,,
Kocasinan / Argıncık,3+1,14000.0,04,0.0,,,
Kocasinan / Argıncık,4+1,31500.0,04,0.0,,,
Kocasinan / Erkilet,1+1,20000.0,04,,,,
Kocasinan / Erkilet,2+1,14000.0,04,1.8181818181818181,,,
Kocasinan / Erkilet,2.5+1,16125.0,04,0.0,,,
Kocasinan / Erkilet,3+0,14995.0,04,0.0,,,
Kocasinan / Erkilet,3+1,16900.0,04,-0.5882352941176471,,,
Kocasinan / Erkilet,3.5+1,18500.0,04,0.0,,,
Kocasinan / Erkilet,4+1,20000.0,04,0.0,,,
Kocasinan / Erkilet,4.5+1,20000.0,04,0.0,,,
Kocasinan / Erkilet,5+1,64500.0,04,0.0,,,
Kocasinan / Fevziçakmak,1+1,21125.0,04,0.0,,,
Kocasinan / Fevziçakmak,2+1,11000.0,04,0.0,,,
Kocasinan / Fevziçakmak,3+1,13500.0,04,1.8867924528301887,,,
Kocasinan / Fevziçakmak,4+1,27500.0,04,-1.7857142857142856,,,
Kocasinan / Fevziçakmak,5+1,47500.0,04,0.0,,,
Kocasinan / Merkez,1+1,16862.5,04,-0.19236460491269608,,,
Kocasinan / Merkez,2+1,16000.0,04,1.5873015873015872,,,
Kocasinan / Merkez,2.5+1,16000.0,04,0.0,,,
Kocasinan / Merkez,3+0,16000.0,04,0.0,,,
Kocasinan / Merkez,3+1,20250.0,04,5.88235294117647,,,
Kocasinan / Merkez,3.5+1,30750.0,04,0.0,,,
Kocasinan / Merkez,4+0,16000.0,04,0.0,,,
Kocasinan / Merkez,4+1,32000.0,04,0.0,,,
Kocasinan / Sanayi,1+1,21745.0,04,0.0,,,
Kocasinan / Sanayi,2+1,16750.0,04,0.0,,,
Kocasinan / Sanayi,2.5+1,10000.0,04,0.0,,,
Kocasinan / Sanayi,3+1,13250.0,04,-5.357142857142857,,,
Kocasinan / Sanayi,3.5+1,14000.0,04,0.0,,,
Kocasinan / Sanayi,4+1,23000.0,04,27.77777777777778,,,
Kocasinan / Sanayi,5+1,77500.0,04,0.0,,,
Kocasinan / Sanayi,Stüdyo (1+0),19995.0,04,0.0,,,
Kocasinan / Yenimahalle,2+1,10125.0,04,0.0,,,
Kocasinan / Yenimahalle,2.5+1,11000.0,04,0.0,,,
Kocasinan / Yenimahalle,3+1,15250.0,04,5.172413793103448,,,
Kocasinan / Yenimahalle,3.5+1,24750.0,04,7.608695652173914,,,
Kocasinan / Yenimahalle,4+0,22000.0,04,0.0,,,
Kocasinan / Yenimahalle,4+1,25500.0,04,2.0,,,
Kocasinan / Yenimahalle,4+2,17500.0,04,0.0,,,
Kocasinan / Yenimahalle,5+1,23000.0,04,0.0,,,
Kocasinan / Yenişehir,2+0,17500.0,04,-2.5069637883008355,,,
Kocasinan / Yenişehir,2+1,11500.0,04,0.0,,,
Kocasinan / Yenişehir,2.5+1,18500.0,04,0.0,,,
Kocasinan / Yenişehir,3+0,11000.0,04,0.0,,,
Kocasinan / Yenişehir,3+1,15750.0,04,2.272727272727273,,,
Kocasinan / Yenişehir,4+1,25750.0,04,0.0,,,
Kocasinan / İldem/Beyazşehir,2+1,10000.0,04,0.0,,,
Kocasinan / İldem/Beyazşehir,2.5+1,16000.0,04,0.0,,,
Kocasinan / İldem/Beyazşehir,3+0,17625.0,04,0.0,,,
Kocasinan / İldem/Beyazşehir,3+1,14000.0,04,-1.7543859649122806,,,
Kocasinan / İldem/Beyazşehir,3+2,20000.0,04,0.0,,,
Kocasinan / İldem/Beyazşehir,3.5+1,12000.0,04,0.0,,,
Melikgazi / Becen,1+1,20000.0,04,0.0,,,
Melikgazi / Becen,10 Üzeri,155000.0,04,0.0,,,
Melikgazi / Becen,2+1,12375.0,04,0.0,,,
Melikgazi / Becen,2.5+1,13000.0,04,-7.142857142857142,,,
Melikgazi / Becen,3+1,15500.0,04,3.3333333333333335,,,
Melikgazi / Becen,3.5+1,55000.0,04,0.0,,,
Melikgazi / Becen,4+1,37000.0,04,0.0,,,
Melikgazi / Becen,4.5+1,110000.0,04,0.0,,,
Melikgazi / Becen,5+1,78000.0,04,0.0,,,
Melikgazi / Becen,6+2,92500.0,04,0.0,,,
Melikgazi / Becen,7+1,120000.0,04,0.0,,,
Melikgazi / Becen,8+1,130000.0,04,0.0,,,
Melikgazi / Becen,8+2,100000.0,04,0.0,,,
Melikgazi / Becen,8+3,95000.0,04,0.0,,,
Melikgazi / Gesi,2+1,14000.0,04,16.666666666666664,,,
Melikgazi / Gesi,2.5+1,13550.0,04,-3.900709219858156,,,
Melikgazi / Gesi,3+1,15750.0,04,1.6129032258064515,,,
Melikgazi / Gesi,3.5+1,19750.0,04,0.0,,,
Melikgazi / Gesi,4+1,17250.0,04,0.0,,,
Melikgazi / Gesi,5+1,50000.0,04,0.0,,,
Melikgazi / Hisarcık,2.5+1,17000.0,04,0.0,,,
Melikgazi / Hisarcık,5+2,39000.0,04,0.0,,,
Melikgazi / Hürriyet,1+1,18000.0,04,0.013890818169190166,,,
Melikgazi / Hürriyet,1.5+1,9000.0,04,0.0,,,
Melikgazi / Hürriyet,2+1,11000.0,04,0.0,,,
Melikgazi / Hürriyet,2.5+1,10750.0,04,-10.416666666666668,,,
Melikgazi / Hürriyet,3+0,11000.0,04,0.0,,,
Melikgazi / Hürriyet,3+1,15500.0,04,3.3333333333333335,,,
Melikgazi / Hürriyet,3+2,37250.0,04,-1.9736842105263157,,,
Melikgazi / Hürriyet,3.5+1,47000.0,04,0.0,,,
Melikgazi / Hürriyet,4+1,28250.0,04,-8.870967741935484,,,
Melikgazi / Hürriyet,4+2,43250.0,04,0.0,,,
Melikgazi / Hürriyet,5+1,27000.0,04,0.0,,,
Melikgazi / Hürriyet,5+4,40000.0,04,0.0,,,
Melikgazi / Hürriyet,6+2,21000.0,04,0.0,,,
Melikgazi / Hürriyet,8+2,69500.0,04,0.0,,,
Melikgazi / Hürriyet,Stüdyo (1+0),15000.0,04,0.0,,,
Melikgazi / Kazımkarabekir,1+1,20000.0,04,0.0,,,
Melikgazi / Kazımkarabekir,2+1,11500.0,04,0.0,,,
Melikgazi / Kazımkarabekir,3+1,16500.0,04,4.761904761904762,,,
Melikgazi / Kazımkarabekir,4+1,26000.0,04,,,,
Melikgazi / Kılıçaslan,1+1,16000.0,04,0.0,,,
Melikgazi / Kılıçaslan,2+1,15500.0,04,1.639344262295082,,,
Melikgazi / Kılıçaslan,2.5+1,29500.0,04,0.0,,,
Melikgazi / Kılıçaslan,3+1,19250.0,04,6.944444444444445,,,
Melikgazi / Kılıçaslan,3.5+1,29500.0,04,9.25925925925926,,,
Melikgazi / Kılıçaslan,4+0,30000.0,04,0.0,,,
Melikgazi / Kılıçaslan,4+1,32500.0,04,-5.797101449275362,,,
Melikgazi / Kılıçaslan,4+2,38500.0,04,0.0,,,
Melikgazi / Kılıçaslan,4.5+1,37500.0,04,0.0,,,
Melikgazi / Kılıçaslan,5+1,50000.0,04,0.0,,,
Melikgazi / Kılıçaslan,6+1,45000.0,04,0.0,,,
Melikgazi / Kılıçaslan,6+2,50000.0,04,0.0,,,
Melikgazi / Merkez,1+1,20995.0,04,0.0,,,
Melikgazi / Merkez,2+1,9000.0,04,-10.0,,,
Melikgazi / Merkez,3+1,17500.0,04,3.7037037037037033,,,
Melikgazi / Merkez,4+1,67500.0,04,0.0,,,
Melikgazi / Mimarsinan,1+1,15000.0,04,,,,
Melikgazi / Mimarsinan,2+1,10750.0,04,-4.444444444444445,,,
Melikgazi / Mimarsinan,2.5+1,14500.0,04,0.0,,,
Melikgazi / Mimarsinan,3+1,14500.0,04,0.8695652173913043,,,
Melikgazi / Mimarsinan,3.5+1,33500.0,04,0.0,,,
Melikgazi / Mimarsinan,4+1,20000.0,04,1.2658227848101267,,,
Melikgazi / Mimarsinan,6+2,45000.0,04,0.0,,,
Melikgazi / Çiftlik,1+1,8000.0,04,0.0,,,
Melikgazi / Çiftlik,2+1,12000.0,04,17.073170731707318,,,
Melikgazi / Çiftlik,3+1,15250.0,04,1.6666666666666667,,,
Melikgazi / Şeker/Keykubat,1+1,15250.0,04,0.0,,,
Melikgazi / Şeker/Keykubat,2+1,15750.0,04,-0.7874015748031495,,,
Melikgazi / Şeker/Keykubat,2.5+1,18000.0,04,0.0,,,
Melikgazi / Şeker/Keykubat,3+1,15000.0,04,0.0,,,
Melikgazi / Şeker/Keykubat,3.5+1,25000.0,04,0.0,,,
Melikgazi / Şeker/Keykubat,4+1,23000.0,04,0.0,,,
Pınarbaşı,2+1,15000.0,04,0.0,,,
Pınarbaşı,3+1,19000.0,04,0.0,,,
Talas,1+1,16000.0,04,0.03125976867771178,,,
Talas,10 Üzeri,20000.0,04,0.0,,,
Talas,2+0,16000.0,04,0.0,,,
Talas,2+1,20375.0,04,1.875,,,
Talas,2.5+1,21500.0,04,10.256410256410255,,,
Talas,3+1,18250.0,04,7.352941176470589,,,
Talas,3.5+1,29000.0,04,-3.7344398340248963,,,
Talas,4+1,27000.0,04,0.0,,,
Talas,4+2,34000.0,04,0.0,,,
Talas,5+1,52500.0,04,0.0,,,
Talas,7+1,240000.0,04,0.0,,,
Talas,Stüdyo (1+0),13500.0,04,0.0,,,
Talas / Başakpınar,5+1,11500.0,04,0.0,,,
Yahyalı,2+1,16000.0,04,0.0,,,
Yahyalı,3+1,14250.0,04,0.0,,,
Yeşilhisar,2+1,12000.0,04,0.0,,,
Yeşilhisar,3+1,12000.0,04,0.0,,,
İncesu,2+1,11000.0,04,0.0,,,
İncesu,3+1,15000.0,04,0.0,,,
İncesu / Köyler,2+1,9000.0,04,0.0,,,
İncesu / Köyler,2.5+1,10000.0,04,0.0,,,
