District,Rooms,median_price,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d,basic_inflation_30d
Bünyan,2+1,10000.0,04,0.0,,,
Bünyan / Çiftlik,3+1,12000.0,04,0.0,0.0,0.0,
Develi,2+1,12000.0,04,0.0,-15.789473684210526,-11.11111111111111,-7.6923076923076925
Develi,3+1,13750.0,04,0.0,-1.7857142857142856,10.0,5.769230769230769
Develi,4+1,17500.0,04,0.0,,,
Kocasinan / Argıncık,2+1,7000.0,04,-12.5,-30.0,-12.5,-5.084745762711865
Kocasinan / Argıncık,3+1,12000.0,04,0.0,-15.789473684210526,-17.24137931034483,-17.24137931034483
Kocasinan / Erkilet,2+1,13500.0,04,0.0,-3.571428571428571,-8.47457627118644,0.9345794392523363
Kocasinan / Erkilet,2.5+1,17500.0,04,0.0,0.0,0.0,0.0
Kocasinan / Erkilet,3+1,17500.0,04,9.375,7.6923076923076925,-4.761904761904762,-4.761904761904762
Kocasinan / Fevziçakmak,1+1,8500.0,04,0.0,0.0,-59.76331360946746,-58.78787878787879
Kocasinan / Fevziçakmak,2+0,9000.0,04,0.0,0.0,,
Kocasinan / Fevziçakmak,2+1,11500.0,04,0.0,-4.166666666666666,0.0,21.052631578947366
Kocasinan / Fevziçakmak,2.5+1,10000.0,04,0.0,0.0,,
Kocasinan / Fevziçakmak,3+1,11900.0,04,0.0,-4.8,-26.769230769230766,-22.22222222222222
Kocasinan / Fevziçakmak,4+1,12750.0,04,0.0,0.0,-51.886792452830186,-56.03448275862068
Kocasinan / Güneşli,Stüdyo (1+0),9000.0,04,0.0,0.0,,
Kocasinan / Merkez,1+1,16896.0,04,5.6000000000000005,-4.46680990614045,0.39215686274509803,-0.6000705965407696
Kocasinan / Merkez,2+1,14750.0,04,-1.6601106740449363,-2.479338842975207,-11.940298507462686,-20.762825678216494
Kocasinan / Merkez,2.5+1,14500.0,04,0.0,0.0,-3.3333333333333335,-9.375
Kocasinan / Merkez,3+0,15500.0,04,0.0,-4.615384615384616,-16.216216216216218,
Kocasinan / Merkez,3+1,15250.0,04,8.928571428571429,-10.294117647058822,-17.56756756756757,-27.380952380952383
Kocasinan / Merkez,4+0,14500.0,04,0.0,-7.936507936507936,-4.918032786885246,-4.918032786885246
Kocasinan / Sanayi,2+1,11750.0,04,2.1739130434782608,-7.8431372549019605,-32.857142857142854,-35.61643835616438
Kocasinan / Sanayi,3+1,11450.0,04,7.009345794392523,-6.530612244897959,-6.530612244897959,-3.7815126050420167
Kocasinan / Sanayi,3.5+1,18000.0,04,,,,
Kocasinan / Sanayi,Stüdyo (1+0),19995.0,04,0.0,0.0,0.0,0.0
Kocasinan / Yenimahalle,1+1,1500.0,04,0.0,0.0,,
Kocasinan / Yenimahalle,2+1,11250.0,04,-2.1739130434782608,2.272727272727273,-2.1739130434782608,12.5
Kocasinan / Yenimahalle,2.5+1,11000.0,04,0.0,0.0,-53.191489361702125,-40.54054054054054
Kocasinan / Yenimahalle,3+1,13000.0,04,-1.8867924528301887,-10.344827586206897,-25.71428571428571,-21.21212121212121
Kocasinan / Yenişehir,2+1,12500.0,04,-0.9900990099009901,0.0,4.166666666666666,6.382978723404255
Kocasinan / Yenişehir,2.5+1,14000.0,04,0.0,-12.5,-12.5,-22.22222222222222
Kocasinan / Yenişehir,3+1,13500.0,04,1.8867924528301887,-3.571428571428571,-20.588235294117645,-18.181818181818183
Kocasinan / Yenişehir,4+1,18000.0,04,,0.0,-43.75,-30.76923076923077
Kocasinan / İldem/Beyazşehir,2+1,10750.0,04,0.0,2.380952380952381,4.878048780487805,-4.444444444444445
Kocasinan / İldem/Beyazşehir,2.5+1,18500.0,04,0.0,8.823529411764707,5.714285714285714,5.714285714285714
Kocasinan / İldem/Beyazşehir,3+0,16500.0,04,0.0,,-5.714285714285714,
