month,prev_month,n_matched,avg_inflation,basic_index,median_inflation_nonzero,pct_increased,pct_decreased,pct_unchanged,tuik_weighted,covered_weight,groups,n_03,avg_03,basic_03,n_05,avg_05,basic_05,n_06,avg_06,basic_06,n_07,avg_07,basic_07,n_08,avg_08,basic_08,n_09,avg_09,basic_09,n_13,avg_13,basic_13
2025-03,2025-02,939,1.7140281538829798,0.992219806942729,0.8736232483582462,54.9520766773163,36.52822151224707,8.519701810436635,1.5049533547437128,30.551,"03,05,06,08,09,13",36,0.29623081577986937,-0.22859699110368004,373,0.8036828233285407,0.23491370891663976,114,2.919070789814697,3.1795554984123564,11,1.1060086683892396,2.999213296338721,213,2.4776564748035046,3.6484810511580257,51,2.891430118874456,2.1592781308743314,141,1.9779468329049397,-3.1538131913768197
2025-04,2025-03,948,2.0855210857566213,1.7850181936650555,0.7903831695189378,53.48101265822785,38.81856540084388,7.700421940928271,2.146815941220572,30.551,"03,05,06,08,09,13",36,2.9444087239228858,3.7534514649589346,383,1.1959826673197433,0.7058325303725743,111,3.655116835450978,5.351298701974994,14,1.4671697083642603,2.2012680311843003,210,3.3926616082355414,4.340726599315214,48,1.2815853172129958,3.214108090139134,146,1.4574009318133287,-0.9424027101063603
2025-05,2025-04,992,0.6128371496428879,0.2705613127238271,0.07942409196718403,46.270161290322584,44.25403225806452,9.475806451612904,1.4904089619062204,30.551,"03,05,06,08,09,13",36,2.1303106065987176,1.7896826172428604,395,0.2858963471041744,-0.4703701359725754,111,1.863949310922521,1.1020537228582317,13,1.901689778826829,-0.21512616953375252,225,-0.7080964425322939,-1.2214729836830251,51,4.72342339542781,6.6735721512002355,161,0.6529253370673368,-2.243805203058613
2025-06,2025-05,991,1.3056239144340909,1.0230869417206856,0.20966170444449705,47.023208879919274,43.18869828456105,9.788092835519677,1.0444190761493377,30.551,"03,05,06,08,09,13",38,0.4284626339865357,-1.320300876517,389,1.4879014612166137,1.4935364746768043,110,0.6611548071646608,0.8827938725513684,14,0.10910941437577283,-0.02274651840722397,224,0.6986134156096107,-0.26570926024925834,54,-0.09131147977493624,0.3754049511773605,162,2.919659906921935,3.2171149817571854
2025-07,2025-06,950,2.184107726275857,1.7057598598748225,1.109652466633615,55.57894736842105,37.68421052631579,6.7368421052631575,1.784017418172644,30.551,"03,05,06,08,09,13",37,1.387941252372714,-0.6557370192139311,393,1.767603568213377,3.1516055879496685,96,3.0747914078483585,5.500744522450751,13,1.1124560725081762,1.3220492535207073,222,2.2373322664098683,2.3539615512973233,46,-0.8347893166432379,-4.034133399672202,143,3.922733934566194,1.9188038662262485
2025-08,2025-07,941,2.164392980919015,2.2173355373714676,1.27454966945717,59.29861849096706,33.04994686503719,7.65143464399575,2.0542103278936494,30.551,"03,05,06,08,09,13",37,0.9318426648641952,0.6261209612828722,387,2.1836313697680803,2.348719319420778,98,2.2088119406408597,0.391791079852033,11,4.618680433795184,5.6310499352721255,217,2.5299569680870553,2.554853524830225,44,4.56363098193624,3.829710745988124,147,0.9529305857818645,-1.9501213618517643
2025-09,2025-08,947,0.7385744543592886,0.2557626174575889,0.15032902201044251,47.83526927138332,43.50580781414995,8.658922914466736,0.32192040579493647,30.551,"03,05,06,08,09,13",35,-1.1511854177511711,-3.154425681252704,389,0.43802987038877567,0.06318254569979143,98,2.426158724788394,6.7024347333417555,12,0.8697030041473616,2.026606764471528,219,0.736541557832421,1.2426099205980146,52,0.5001046992866575,-0.5711497622492678,142,0.9423932514863819,-0.7772034777248638
2025-10,2025-09,978,2.0065600301805486,1.259697758655487,1.1388686770690049,54.805725971370144,36.9120654396728,8.282208588957054,2.8159490884202407,30.551,"03,05,06,08,09,13",32,5.689095096957805,5.031562926259303,397,2.203730564449466,1.4295192031039683,102,1.5028266442309286,0.5203073257450397,16,0.06544557767038056,0.19682663377489362,229,1.9140753062900309,0.07261883669136271,54,1.4738484593198595,1.1309815709511506,148,1.5759265096589088,3.838211234200095
2025-11,2025-10,1011,-0.0492862203746089,-0.2872981176309741,-0.8862302109239328,40.0593471810089,53.51137487636004,6.429277942631058,-0.7699507566992859,30.551,"03,05,06,08,09,13",32,-3.04971581812962,-1.6232565840366142,411,0.14616260522606017,-0.20731605321270274,106,-1.322200276661447,-0.33452601398881177,15,-0.5786197100711916,0.24754841719962783,230,0.24913191680344293,0.5400921884325172,57,0.042942181941927705,-1.487093762123104,160,0.47983866484504334,-0.3532954328535398
2025-12,2025-11,1010,2.953339307546529,2.547711604383318,1.9111233355259216,63.86138613861386,30.099009900990097,6.03960396039604,2.550748889930705,30.551,"03,05,06,08,09,13",35,2.242429912298414,0.9350468949051782,411,2.2461325038763262,2.2505026024119523,96,1.1338503522355061,-3.875541756372891,15,1.4123094818148516,-0.36975961241909605,237,5.117094458870187,5.22138743327647,58,1.9383022448557217,1.8564103106334606,158,3.3292405164726686,1.5642738974015913
2026-01,2025-12,960,5.123248575455798,4.31332571076033,3.7976327935242526,70.41666666666667,24.0625,5.520833333333333,5.554136997838652,30.551,"03,05,06,08,09,13",32,5.797074589681497,5.6402029194147385,383,4.453171946212006,4.169434976275865,92,4.326791987276153,4.423035028388611,12,2.1200079570455483,2.3256501409771646,239,3.913625133235067,3.35081378699309,57,4.925687176837089,3.4059680559043404,145,9.569805902977318,11.986378672116228
2026-02,2026-01,992,2.665677644128761,0.5284798185175132,1.429726640362261,59.778225806451616,33.971774193548384,6.25,3.2381406060841664,30.551,"03,05,06,08,09,13",33,5.173295173447398,3.6996558118710388,401,1.7683829111456362,0.4464300972351509,93,3.5284619970092517,2.1625222924621657,13,1.3473748596131898,1.1335196524667746,244,3.2756690935600874,0.5066036831904208,57,2.1116366507365516,0.5078788578591675,151,3.3061095898350326,-0.10945356274363327
2026-03,2026-02,1012,2.096526616895363,0.7539544684497912,0.6302766418744499,54.24901185770751,37.74703557312253,8.003952569169961,2.1096508199200414,30.551,"03,05,06,08,09,13",34,2.0170964612647246,1.9060358703407276,401,1.4233402079819808,0.7524797398624328,92,4.255460326625617,1.9714963389259488,13,-1.7324320826311737,-4.423232817425127,252,2.7046842484907456,0.3456170573415074,61,1.819977701231362,1.7220427678013905,159,2.017386351221385,-0.46611853843899764
2026-04,2026-03,1012,2.6435123928524202,1.0159908362265657,1.0984989380177224,55.03952569169961,37.45059288537549,7.5098814229249005,2.048872784402128,30.551,"03,05,06,08,09,13",31,0.3117950933146168,-1.7489702351623837,399,2.141174777078416,1.1823205706029238,91,2.075345606003116,-2.1182048160541034,13,1.9199296710792082,2.057028015784801,260,3.7255621094486298,0.5901102725229812,63,3.0207253870698976,1.9809980939805794,155,2.8288566058532076,0.36636269011398603
2026-05,2026-04,1014,1.0629455709631177,0.907678105966081,0.47734309457212465,50.197238658777124,40.828402366863905,8.974358974358974,1.7916306608079924,30.551,"03,05,06,08,09,13",33,3.5396019790064144,5.8874057934948265,387,1.08940011407224,0.7447319147751763,88,0.683991032150437,0.06762175003698356,14,1.1407620224291561,1.0484195056678747,269,0.5773069172379102,0.49164928218881077,64,2.2642417926933613,2.7233058902595753,159,1.0254917288730394,-1.193973398314041
2026-06,2026-05,1026,1.154861151556108,0.9440714681884899,0.34127117608584445,47.85575048732944,41.71539961013645,10.428849902534113,1.7119616710285515,30.551,"03,05,06,08,09,13",29,3.61179123384609,2.7557588251335696,390,0.945596745467183,0.7043835471430837,89,0.4059020738103237,-0.2057891595658834,14,1.1583594029958806,1.5726829559548516,284,1.2818058538729746,1.1180249324872493,63,1.0699468744935194,1.3634656849592641,157,1.4495607208837664,1.2949925212851099
2026-07,2026-06,1020,1.8487897124071546,0.0966696067108197,0.5939342560619787,51.86274509803922,39.411764705882355,8.72549019607843,2.0637062165759072,30.551,"03,05,06,08,09,13",29,3.723170123275972,4.348397722454367,398,0.9468848345018079,1.4289298053485,89,1.0990663085936745,-0.08827109723427151,1,-12.907852338219627,-12.907852338219627,280,3.198756359448044,-0.9070129319240339,74,0.2130322314486676,-1.7733015116120687,149,2.7154912352302287,-2.0325096830671963
2026-08,2026-07,1060,-0.030248203530298827,0.004871412824858368,0.27676072094111603,48.0188679245283,41.79245283018868,10.18867924528302,-0.5133942712418021,30.551,"03,05,06,08,09,13",29,-1.7229948986678343,-2.8009167203977947,409,0.08412824403580839,0.554623604482396,86,0.5523645244200293,1.5726464075090263,1,6.956772579910253,6.956772579910253,291,-0.22796441402194284,0.7797142634106358,82,-1.6666778958554735,-3.2028645058203464,162,0.8150642886981868,-1.0277664689754107
2026-09,2026-08,1043,0.9124868342285556,0.865887006860877,-0.12468306838070431,42.56951102588686,45.06232023010546,12.36816874400767,0.6909821034079319,30.551,"03,05,06,08,09,13",26,0.6171635750715985,-0.3122135569550766,394,0.1308780697369556,0.710812387668236,111,1.3784919393101869,4.24424726421333,1,6.602419859545416,6.602419859545416,280,1.4562690485613095,1.4754946569057514,69,-0.8078144616514383,-0.7407212311518863,162,2.2992616963331343,0.4983213919222296
