District,Rooms,Price
Turhal,3+1,14.500 TL
Merkez,2+1,15.500 TL
Merkez,1+1,17.000 TL
Merkez,1+1,19.000 TL
Zile,2+1,16.500 TL
Merkez,3+1,18.000 TL
Merkez,2.5+1,16.000 TL
Merkez,2+0,15.000 TL
Merkez,2+1,15.000 TL
Merkez / Köyler,2+1,14.500 TL
Merkez,1+1,15.000 TL
Merkez,3+1,14.000 TL
Merkez / Köyler,1+1,16.000 TL
Merkez,2+1,17.000 TL
Merkez,1+1,17.000 TL
Merkez,2+1,16.000 TL
Erbaa,2+1,14.000 TL
Merkez,Stüdyo (1+0),11.000 TL
Merkez,2+1,13.000 TL
Merkez,2+1,15.000 TL
Merkez,2+1,17.000 TL
Merkez / Karşıyaka,3+1,14.000 TL
Merkez / Karşıyaka,3+1,17.000 TL
Merkez,2+1,10.000 TL
Merkez / Köyler,1+1,16.000 TL
Turhal,1+1,15.000 TL
Turhal,3+1,17.000 TL
Merkez,2+1,16.000 TL
Zile,2+1,15.000 TL
Merkez,3+1,17.500 TL
Merkez,1+1,15.000 TL
Merkez,3+1,17.000 TL
Merkez / Köyler,2+1,19.000 TL
Merkez / Karşıyaka,3+1,14.000 TL
Merkez / Perakende,2+1,18.000 TL
Merkez,1+1,18.000 TL
Merkez,2.5+1,17.500 TL
Merkez / Köyler,1+1,19.000 TL
Merkez,3+1,16.000 TL
Merkez,2+0,15.500 TL
Turhal,3+1,16.000 TL
Erbaa,1+1,16.000 TL
Merkez,1+1,15.000 TL
Merkez,2+1,15.000 TL
Merkez,2+1,16.000 TL
Merkez,Stüdyo (1+0),15.500 TL
Merkez,1+1,19.500 TL
Merkez,3+1,19.500 TL
Erbaa,3+1,17.000 TL
Merkez,3+1,18.500 TL
Zile,2+1,12.000 TL
Erbaa,3+1,18.000 TL
Merkez,2+1,15.500 TL
Merkez,2+1,12.500 TL
Merkez / Karşıyaka,2+1,14.000 TL
Erbaa,3+1,18.500 TL
Merkez / Köyler,2+1,16.000 TL
Merkez,1+1,17.500 TL
Merkez,2+1,15.000 TL
Merkez,1+1,12.500 TL
Merkez,1+1,11.900 TL
Merkez,2+1,16.000 TL
Merkez,2+1,14.250 TL
Merkez,1+1,14.000 TL
Merkez / Perakende,2+0,13.000 TL
Merkez,2+1,11.000 TL
Merkez / Köyler,1+1,15.000 TL
Erbaa,2+1,17.000 TL
Merkez,3+1,17.500 TL
Zile,2+1,10.000 TL
Reşadiye,2+1,15.000 TL
Niksar,2+1,9.000 TL
Merkez,3+1,16.000 TL
Erbaa,2+1,14.000 TL
Merkez,2+1,15.000 TL
Merkez,1+1,13.500 TL
Merkez,2+1,14.500 TL
Merkez,2+1,18.000 TL
Merkez / Karşıyaka,2+1,17.500 TL
Merkez,2+1,19.000 TL
Merkez,3+1,19.500 TL
Merkez,2+1,14.000 TL
Merkez,3+1,17.000 TL
Erbaa,3+1,17.500 TL
Merkez / Karşıyaka,1+1,12.000 TL
Merkez,1+1,15.000 TL
Merkez,3+1,15.000 TL
Merkez,2+1,18.000 TL
Merkez / Köyler,1+1,18.000 TL
Merkez / Karşıyaka,2+1,11.000 TL
Merkez,2+0,16.000 TL
Merkez,2+0,16.000 TL
Merkez,1+1,13.000 TL
Merkez,2+1,19.000 TL
Merkez,2+1,13.000 TL
Merkez,1+1,14.250 TL
Merkez / Karşıyaka,3+1,14.000 TL
Merkez,2+0,15.000 TL
Merkez,2.5+1,10.500 TL
Merkez,3+1,13.250 TL
Zile,1+1,18.000 TL
Zile,3+1,16.500 TL
Niksar,1+1,13.500 TL
Merkez,2+1,15.000 TL
Merkez,3+1,15.500 TL
Merkez,1+1,14.000 TL
Niksar,1+1,17.000 TL
Merkez,2+1,16.000 TL
Merkez,1+1,15.000 TL
Merkez,1+1,19.000 TL
Merkez,1+1,14.250 TL
Merkez,3+1,18.500 TL
Merkez,2+1,19.000 TL
Merkez,3+1,18.500 TL
Niksar,4+1,16.000 TL
Merkez / Karşıyaka,2+1,17.000 TL
Merkez,1+1,18.500 TL
Merkez / Karşıyaka,3+1,13.000 TL
Merkez,1+1,15.000 TL
Merkez,2+1,16.500 TL
Merkez,2+1,9.500 TL
Zile,3+1,17.500 TL
Merkez,5+1,16.000 TL
Merkez / Karşıyaka,1+1,12.500 TL
Merkez,2+1,15.500 TL
Zile,3+1,14.000 TL
Merkez / Karşıyaka,1+1,12.000 TL
Merkez,1+1,12.000 TL
Merkez,2+1,11.000 TL
Merkez,2+1,17.000 TL
Niksar,2+1,18.500 TL
Merkez,2+1,16.000 TL
Zile,3+1,16.000 TL
Merkez,2+1,12.000 TL
Merkez,2+1,6.500 TL
Merkez,3+1,16.500 TL
Merkez,1+1,17.000 TL
Reşadiye,2+1,15.000 TL
Turhal,2.5+1,12.000 TL
Merkez / Karşıyaka,1+1,15.000 TL
Merkez,2+1,17.500 TL
Merkez,1+1,17.500 TL
Merkez,1+1,8.000 TL
Zile,2+0,15.000 TL
Merkez,3+1,17.000 TL
Turhal,1+1,18.500 TL
Merkez,1+1,17.000 TL
Turhal,2+1,19.000 TL
Merkez,2+1,16.750 TL
Erbaa,2+1,16.000 TL
Zile,2+1,14.000 TL
Merkez,2+1,16.750 TL
Erbaa,2+1,19.000 TL
Merkez,3+1,18.000 TL
Merkez,1+1,14.500 TL
Merkez / Karşıyaka,3+1,16.500 TL
Merkez,2+1,12.000 TL
Merkez / Karşıyaka,2+1,14.000 TL
Merkez,1+1,16.000 TL
Merkez / Karşıyaka,1+1,15.000 TL
Merkez,1+1,17.000 TL
Merkez,3+1,18.000 TL
Erbaa,1+1,18.000 TL
Merkez,2+0,17.000 TL
Merkez,1+1,15.500 TL
Zile,2+0,15.000 TL
Turhal,3+1,12.500 TL
Merkez,2+1,15.000 TL
Merkez / Karşıyaka,2+1,15.000 TL
Merkez,1+1,15.000 TL
Merkez,Stüdyo (1+0),15.000 TL
Merkez,2+1,13.000 TL
Merkez,2+1,14.750 TL
Niksar,3+1,14.000 TL
Merkez,2+0,12.000 TL
Merkez,3+1,14.750 TL
Merkez,2+1,18.000 TL
Merkez / Köyler,3+1,18.000 TL
Merkez,2+1,19.000 TL
Merkez,2+1,18.000 TL
Turhal,1+1,12.000 TL
Zile,2+1,15.000 TL
Merkez,1+1,17.000 TL
Merkez,1+1,10.000 TL
Merkez,1+1,13.500 TL
Merkez,3+1,17.000 TL
Merkez,2+0,18.700 TL
Merkez,1+1,18.000 TL
Merkez,3+1,19.000 TL
Merkez,Stüdyo (1+0),18.500 TL
Merkez / Karşıyaka,1+1,15.100 TL
Turhal,2+1,13.000 TL
Zile,2+1,13.000 TL
Merkez,1+1,16.500 TL
Turhal,2+1,18.000 TL
Merkez,1+1,15.100 TL
Merkez / Karşıyaka,3+1,17.500 TL
Merkez,3+1,17.500 TL
Niksar,4+1,18.000 TL
Merkez / Köyler,1+1,15.000 TL
Erbaa,3+1,13.000 TL
Erbaa,2+1,15.000 TL
Merkez,1+1,13.500 TL
Merkez,3+1,18.500 TL
Merkez,2+1,14.000 TL
Merkez,2+0,16.000 TL
Merkez,1+1,15.000 TL
Merkez,2+1,18.000 TL
Merkez,2+1,16.000 TL
Merkez,1+1,11.000 TL
Merkez,2+1,15.000 TL
Turhal,4+1,9.500 TL
Merkez,2+1,19.000 TL
Merkez,1+1,16.500 TL
Merkez,2+1,17.500 TL
Merkez,1+1,15.000 TL
Merkez,1+1,10.000 TL
Merkez,2+1,12.000 TL
Merkez,3+1,13.000 TL
Merkez,3+1,18.000 TL
Merkez,1+1,17.500 TL
Merkez / Köyler,1+1,14.000 TL
Merkez,1+1,16.250 TL
Merkez,2+1,15.000 TL
Merkez,1+1,15.000 TL
Merkez,1+1,13.000 TL
Niksar,2+0,10.000 TL
Turhal,3+1,17.000 TL
Niksar / Merkez,2+1,14.000 TL
Merkez,1+1,15.000 TL
Turhal,3+1,10.000 TL
Merkez,2+0,18.000 TL
Merkez,2+1,14.000 TL
Niksar / Merkez,1+1,14.000 TL
Merkez,2+0,18.000 TL
Merkez,2+1,14.000 TL
Merkez,1+1,15.000 TL
Merkez,1+1,15.000 TL
Merkez / Karşıyaka,2+1,19.500 TL
Merkez,1+1,18.500 TL
Merkez / Karşıyaka,4+1,31.000 TL
Merkez,2+0,20.500 TL
Merkez,2+1,21.500 TL
Merkez / Karşıyaka,3+1,26.000 TL
Merkez,1+1,23.000 TL
Merkez,3+1,20.000 TL
Merkez,3+1,25.500 TL
Merkez,2+1,20.500 TL
Merkez,1+1,20.000 TL
Merkez,3+1,25.000 TL
Merkez / Karşıyaka,3+1,20.000 TL
Merkez / Köyler,4+1,25.000 TL
Erbaa,2.5+1,20.000 TL
Niksar,2+1,20.000 TL
Merkez,3+1,25.000 TL
Merkez / Karşıyaka,3+1,28.000 TL
Merkez,2+1,26.000 TL
Merkez,1+1,25.000 TL
Merkez / Köyler,1+1,25.000 TL
Merkez,3+1,20.000 TL
Merkez,3+1,20.000 TL
Erbaa,1+1,20.000 TL
Merkez / Karşıyaka,3+1,28.000 TL
Merkez,3+1,25.000 TL
Merkez,3+1,25.000 TL
Merkez / Karşıyaka,3+1,25.500 TL
Merkez / Köyler,3+1,21.000 TL
Merkez / Karşıyaka,3+1,26.500 TL
Merkez,1+1,25.500 TL
Merkez,3+1,21.500 TL
Merkez / Karşıyaka,3+1,25.500 TL
Merkez,3+1,26.000 TL
Merkez,3+1,26.000 TL
Zile,2+1,20.000 TL
Merkez / Karşıyaka,2+1,21.000 TL
Merkez,3+1,21.000 TL
Merkez,3+1,25.000 TL
Merkez / Karşıyaka,3+1,23.000 TL
Merkez,3+1,20.000 TL
Merkez / Köyler,3+1,26.000 TL
Merkez,1+1,21.000 TL
Merkez / Karşıyaka,3+1,26.500 TL
Merkez,3+1,20.000 TL
Merkez,3+1,22.000 TL
Merkez,3+1,25.000 TL
Merkez / Karşıyaka,4+1,29.000 TL
Merkez,3+1,25.000 TL
Merkez / Perakende,3+1,29.500 TL
Turhal,4+1,27.000 TL
Merkez,4+2,27.000 TL
Merkez,3+1,21.500 TL
Merkez,1+1,21.000 TL
Merkez,5+2,29.000 TL
Merkez / Karşıyaka,3.5+1,30.000 TL
Turhal,3+1,25.000 TL
Merkez / Karşıyaka,3+1,27.500 TL
Merkez / Karşıyaka,2+1,22.000 TL
Turhal,5+2,25.000 TL
Merkez / Karşıyaka,4+1,32.500 TL
Turhal,4+1,28.000 TL
Turhal,3+1,20.000 TL
Merkez,2+1,20.000 TL
Merkez,1+1,30.000 TL
Zile,3+1,21.000 TL
Turhal,4.5+1,21.000 TL
Merkez,2+0,20.000 TL
Merkez,3+1,23.000 TL
Merkez / Karşıyaka,3+1,29.000 TL
Merkez,1+1,20.000 TL
Merkez,1+1,20.000 TL
Turhal,2+1,20.000 TL
Merkez,1+1,20.000 TL
Merkez,3+1,27.500 TL
Merkez / Köyler,3+1,24.500 TL
Turhal,3+1,23.000 TL
Merkez / Karşıyaka,3+1,21.000 TL
Merkez,3+1,20.750 TL
Merkez / Karşıyaka,3+1,36.000 TL
Merkez,4+1,25.000 TL
Erbaa,3+1,23.000 TL
Merkez / Köyler,3+1,20.000 TL
Merkez / Karşıyaka,1+1,22.000 TL
Merkez,3+1,23.000 TL
Merkez,1+1,22.000 TL
Merkez,1+1,20.000 TL
Merkez / Köyler,3+1,30.000 TL
Turhal,3+1,30.000 TL
Merkez / Köyler,3+1,29.500 TL
Merkez / Karşıyaka,3+1,29.000 TL
Turhal,3+1,25.000 TL
Merkez,3+1,29.000 TL
Merkez,5+2,35.000 TL
Merkez / Karşıyaka,3+1,27.500 TL
Merkez,3+1,22.500 TL
Merkez,2+0,23.500 TL
Zile,2+1,22.000 TL
Merkez,1+1,20.000 TL
Merkez / Karşıyaka,2+1,22.500 TL
Merkez,3+1,22.000 TL
Merkez / Karşıyaka,3+1,25.000 TL
Merkez,4+1,21.000 TL
Merkez,1+1,20.500 TL
Merkez,4+1,30.000 TL
Merkez,3+1,26.000 TL
Merkez,1+1,25.000 TL
Merkez,2+1,20.000 TL
Merkez,2+1,21.000 TL
Erbaa,3+1,21.000 TL
Merkez / Köyler,3+1,26.750 TL
Merkez,4+1,26.000 TL
Merkez,3+1,20.500 TL
Merkez / Karşıyaka,3+1,27.000 TL
Erbaa,2+0,20.000 TL
Merkez,3+1,36.000 TL
Merkez / Köyler,3+1,28.000 TL
Merkez,3+1,23.000 TL
Merkez,3+1,20.000 TL
Merkez / Karşıyaka,4+1,25.500 TL
Merkez,1+1,25.000 TL
Merkez,2+0,22.000 TL
Merkez,3+1,22.500 TL
Merkez,1+1,25.000 TL
Merkez / Karşıyaka,2+1,21.000 TL
Merkez,3+1,25.500 TL
Zile,1+1,20.000 TL
Merkez / Karşıyaka,2+1,21.000 TL
Merkez,2+0,20.000 TL
Merkez,3+1,20.000 TL
Erbaa,3+1,20.000 TL
Turhal,5+2,22.000 TL
Erbaa,3+1,22.500 TL
Merkez,3+1,20.000 TL
Merkez,1+1,26.000 TL
Merkez,3+1,22.000 TL
Merkez,2+1,25.500 TL
Merkez,3+1,24.500 TL
Merkez / Karşıyaka,3+1,30.000 TL
Merkez / Köyler,3+1,27.000 TL
Merkez / Karşıyaka,4.5+1,37.000 TL
Merkez / Karşıyaka,3+1,26.900 TL
Merkez,3+1,23.000 TL
Merkez,1+1,20.000 TL
Merkez,3+1,26.000 TL
Merkez / Karşıyaka,3+1,20.000 TL
Turhal,4+1,22.500 TL
Merkez,1+1,25.000 TL
Merkez / Karşıyaka,1+1,22.500 TL
Merkez,3+1,25.000 TL
Merkez / Köyler,3+1,20.000 TL
Merkez,1+1,20.750 TL
Merkez / Köyler,5+1,25.000 TL
Merkez / Karşıyaka,3+1,21.500 TL
Merkez,3+1,30.000 TL
Erbaa,2+1,20.000 TL
Merkez,3+1,20.000 TL
Merkez,3+1,20.000 TL
Merkez,3+1,25.000 TL
Merkez,2+1,22.000 TL
Merkez,4+1,28.000 TL
Merkez / Karşıyaka,4+1,35.100 TL
Merkez / Perakende,3+1,22.000 TL
Merkez,4+1,31.000 TL
Merkez,2+1,20.000 TL
Merkez,2+1,20.000 TL
Merkez,2+0,25.000 TL
Merkez,3+1,25.000 TL
Merkez,1+1,21.000 TL
Niksar,4+1,25.000 TL
Merkez,1+1,20.000 TL
Merkez,3+1,27.750 TL
Merkez,3+1,22.000 TL
Merkez / Karşıyaka,3+1,25.000 TL
Merkez / Köyler,3+1,24.000 TL
Merkez / Köyler,4+1,33.000 TL
Merkez / Karşıyaka,3+1,26.500 TL
Merkez,1+1,20.000 TL
Merkez,3+1,20.500 TL
Merkez,4+1,25.000 TL
Erbaa,3+1,21.000 TL
Niksar,3+1,22.000 TL
Merkez / Karşıyaka,3+1,25.000 TL
Merkez,4+1,22.000 TL
Merkez,5+1,23.000 TL
Merkez,2+0,20.000 TL
Merkez / Karşıyaka,4.5+1,37.000 TL
Merkez / Köyler,3+1,25.000 TL
Merkez / Köyler,3+1,28.000 TL
Merkez / Karşıyaka,3+1,30.000 TL
Merkez,3+1,30.500 TL
Merkez,3+1,23.000 TL
Niksar,3+1,22.000 TL
Merkez,3+1,27.500 TL
Merkez,3+1,20.500 TL
Merkez,2+0,25.000 TL
Merkez / Karşıyaka,1+1,20.000 TL
Merkez,2+1,20.000 TL
Merkez,3+1,21.000 TL
Merkez / Karşıyaka,2+1,20.000 TL
Merkez,1+1,23.000 TL
Merkez,2+1,24.000 TL
Merkez / Karşıyaka,3+1,22.000 TL
Merkez,4+1,22.000 TL
Merkez / Köyler,3+1,20.000 TL
Merkez / Karşıyaka,3+1,27.500 TL
Turhal,3+1,24.000 TL
Merkez / Karşıyaka,2+0,24.750 TL
Merkez,4+1,20.000 TL
Merkez / Karşıyaka,3+1,22.000 TL
Merkez / Karşıyaka,3+1,25.000 TL
Merkez / Karşıyaka,4+1,25.000 TL
Merkez,3+1,25.000 TL
Merkez,3+1,20.000 TL
Merkez / Karşıyaka,3+1,27.000 TL
Niksar,3+1,20.000 TL
Merkez / Köyler,3+1,20.500 TL
Merkez,1+1,23.000 TL
Merkez / Köyler,3+1,27.000 TL
Merkez / Köyler,3+1,26.500 TL
