District,Rooms,Price
Merkez / Aydoğan,1+1,15500.0
Şarkışla,3+1,15000.0
Merkez / Kümbet,3+1,16000.0
Merkez / Kale,2+1,15000.0
Merkez / Kale,Stüdyo (1+0),17500.0
Merkez / Gökçebostan,3+1,17500.0
Merkez,2+1,16000.0
Merkez / Ferhatbostan,3+1,18000.0
Gemerek / Yeniçubuk,2+1,12500.0
Merkez / Kümbet,2+1,13000.0
Merkez / Ferhatbostan,3+1,16000.0
Merkez / Kümbet,2+1,10500.0
Merkez / Kale,2+1,19000.0
Merkez / Kale,2+1,10000.0
Merkez,2+1,10500.0
Merkez / Aydoğan,1+1,11500.0
Merkez / Mimarsinan,3+1,18500.0
Merkez / Kale,2+1,15000.0
Merkez / Aydoğan,2+1,15000.0
Merkez / Gökçebostan,3+1,16500.0
Merkez,2+1,19999.0
Merkez / Çarşı,3+1,19000.0
Merkez / Kale,3+1,16000.0
Merkez,2+1,15000.0
Zara,3+1,16000.0
Merkez,3+1,16000.0
Merkez,2+1,13000.0
Merkez / Ferhatbostan,4+1,16000.0
Merkez / Mimarsinan,3+1,15000.0
Merkez / Aydoğan,3+1,15500.0
Merkez / Aydoğan,3+1,19000.0
Merkez / Aydoğan,3+1,14000.0
Merkez / Gökçebostan,3+1,17500.0
Merkez / Ferhatbostan,1+1,16500.0
Merkez / Çarşı,3+1,15500.0
Merkez,2+1,10500.0
Merkez / Ferhatbostan,3+1,18000.0
Merkez / Kümbet,2+1,16500.0
Merkez / Kale,2+1,14000.0
Merkez / Çarşı,3+1,19500.0
Merkez / Kümbet,3+1,11000.0
Merkez / Mimarsinan,2+1,17500.0
Merkez / Aydoğan,4+1,15500.0
Merkez / Gökçebostan,3+1,17500.0
Merkez / Çarşı,3+1,15000.0
Merkez / Gökçebostan,3+1,15000.0
Merkez / Kümbet,3+1,16000.0
Merkez / Kale,3+1,17500.0
Merkez / Aydoğan,3+1,18000.0
Merkez / Kale,3+1,18750.0
Merkez / Gökçebostan,3+1,11500.0
Merkez,2+1,12000.0
Merkez / Mimarsinan,3+1,14000.0
Merkez / Ferhatbostan,3+1,18500.0
Merkez / Ferhatbostan,3+1,19000.0
Merkez / Kale,3+1,12950.0
Merkez / Gökçebostan,3+1,17000.0
Merkez / Kümbet,5+1,19000.0
Merkez / Aydoğan,3+1,17000.0
Merkez / Gökçebostan,3+1,18000.0
Merkez / Mimarsinan,3+1,15000.0
Gürün,3+1,19000.0
Merkez / Kale,3+1,16000.0
Merkez / Ferhatbostan,3+1,15000.0
Merkez / Mimarsinan,3+1,15500.0
Merkez / Ferhatbostan,3+1,12500.0
Merkez / Aydoğan,3+1,13500.0
Merkez / Mimarsinan,2+1,13000.0
Merkez / Kale,1+1,15500.0
Merkez,2+1,12000.0
Merkez / Mimarsinan,3+1,14500.0
Merkez / Çarşı,3+1,15000.0
Merkez / Kale,2.5+1,17000.0
Merkez / Mimarsinan,2+1,14500.0
Merkez / Ferhatbostan,2+1,14500.0
Merkez / Kale,3+1,15250.0
Merkez / Aydoğan,3+1,18000.0
Merkez / Mimarsinan,2+1,10000.0
Merkez / Ferhatbostan,3+1,17000.0
Merkez / Ferhatbostan,3+1,18000.0
Merkez / Çarşı,2+1,15500.0
Merkez / Kümbet,3+1,19000.0
Merkez / Kümbet,3+1,10000.0
Merkez / Aydoğan,2+1,15000.0
Merkez / Kale,2+1,16500.0
Merkez / Ferhatbostan,3+1,16000.0
Merkez / Ferhatbostan,3+1,18000.0
Merkez / Kümbet,2+1,12500.0
Merkez / Ferhatbostan,3+1,16500.0
Merkez / Çarşı,2+1,14500.0
Merkez / Ferhatbostan,3+1,14500.0
Merkez / Kümbet,1+1,9000.0
Gürün,3+1,18000.0
Merkez / Kale,1+1,15000.0
Merkez / Mimarsinan,3+1,16000.0
Merkez / Mimarsinan,2+1,17500.0
Merkez / Ferhatbostan,3+1,16500.0
Merkez / Çarşı,2+1,10500.0
Merkez / Kale,3+1,18000.0
Merkez / Aydoğan,3+1,18000.0
Merkez,1+1,13000.0
Merkez / Ferhatbostan,2+1,11000.0
Merkez / Aydoğan,3+1,15000.0
Merkez,1+1,13000.0
Merkez / Ferhatbostan,3+1,16000.0
Merkez / Aydoğan,2+1,14000.0
Merkez / Kale,3+1,15000.0
Merkez / Çarşı,1+1,13000.0
Merkez / Aydoğan,3+1,17000.0
Merkez / Aydoğan,3+1,18750.0
Merkez / Aydoğan,2+1,17500.0
Merkez / Aydoğan,4+1,17000.0
Merkez / Ferhatbostan,2+1,18500.0
Yıldızeli,3+1,12000.0
Merkez / Kale,Stüdyo (1+0),17500.0
Merkez / Gökçebostan,3.5+1,17000.0
Merkez / Gökçebostan,2+1,14950.0
Merkez / Ferhatbostan,2+1,13000.0
Merkez / Kale,2+1,10000.0
Divriği,3+1,15000.0
Merkez / Kale,3+1,19000.0
Merkez / Mimarsinan,3+1,13000.0
Merkez / Mimarsinan,3+1,19000.0
Merkez / Ferhatbostan,3+1,17000.0
Merkez / Mimarsinan,3+1,15500.0
Merkez,3+1,15000.0
Merkez / Aydoğan,2+1,12000.0
Yıldızeli,2+1,7000.0
Merkez,2+1,9500.0
Merkez / Gökçebostan,3+1,9000.0
Merkez / Çarşı,3+1,16000.0
Merkez / Ferhatbostan,2+1,15000.0
Merkez / Ferhatbostan,3+1,15000.0
Merkez / Mimarsinan,3+1,18000.0
Merkez / Çarşı,3+1,18000.0
Suşehri,3+1,14000.0
Yıldızeli,3+1,14000.0
Merkez / Mimarsinan,2+1,9000.0
Merkez / Ferhatbostan,3+1,12500.0
Merkez / Mimarsinan,3+1,18000.0
Merkez / Gökçebostan,3+1,16500.0
Merkez / Kale,2+1,15250.0
Merkez / Mimarsinan,3+1,13500.0
Suşehri,3+1,18000.0
Merkez / Ferhatbostan,3+1,18000.0
Yıldızeli,3+1,10000.0
Merkez / Mimarsinan,3+1,15500.0
Merkez / Aydoğan,3+1,19000.0
Suşehri,3+1,15000.0
Merkez,2+1,15000.0
Merkez / Kale,3+1,17000.0
Merkez / Ferhatbostan,3+1,16500.0
Akıncılar,3+1,15000.0
Merkez / Aydoğan,3+1,15000.0
Merkez / Aydoğan,1+1,13000.0
Merkez / Ferhatbostan,3+1,17500.0
Merkez / Kümbet,4+1,18750.0
Merkez / Ferhatbostan,3+1,19000.0
Merkez / Çarşı,3+1,11500.0
Merkez / Kümbet,2+1,13500.0
Merkez / Kale,1+1,16000.0
Merkez / Kale,2+1,13000.0
Zara,3+1,13500.0
Merkez / Çarşı,2.5+1,15000.0
Merkez / Çarşı,3+1,13000.0
Merkez / Aydoğan,3+1,15000.0
Merkez / Ferhatbostan,2+1,15500.0
Yıldızeli,2+1,8000.0
Divriği,2+1,18500.0
Merkez / Çarşı,1+1,17000.0
Yıldızeli,3+1,13000.0
Merkez / Ferhatbostan,3+1,18000.0
Merkez / Aydoğan,3+1,17000.0
Yıldızeli,3+1,9500.0
Merkez / Mimarsinan,2+1,12000.0
Merkez / Aydoğan,1+1,19500.0
Merkez / Çarşı,3+1,18000.0
Merkez / Ferhatbostan,2+1,15000.0
Merkez / Kümbet,2+1,10500.0
Merkez / Ferhatbostan,2+1,12000.0
Merkez / Ferhatbostan,4+1,15000.0
Merkez / Ferhatbostan,3+1,17000.0
Merkez / Kale,2+1,16500.0
Merkez / Gökçebostan,Stüdyo (1+0),14500.0
Merkez / Kümbet,3+1,16500.0
Merkez / Ferhatbostan,3+1,19000.0
Merkez / Çarşı,2+1,11000.0
Merkez / Çarşı,2+1,15000.0
Merkez / Mimarsinan,3+1,15000.0
Merkez,2+1,14500.0
Gürün,3+1,16000.0
Merkez / Çarşı,2+1,18000.0
Yıldızeli,2+1,12000.0
Merkez / Kale,3+1,17000.0
Merkez,1+1,19000.0
Merkez / Ferhatbostan,1+1,18000.0
Merkez / Ferhatbostan,3+1,18000.0
Merkez / Mimarsinan,3+1,14000.0
Merkez / Çarşı,3+1,15000.0
Merkez / Kümbet,3+1,15000.0
Merkez / Kale,3+1,14000.0
Merkez / Mimarsinan,2+1,18000.0
Merkez / Mimarsinan,3+1,14950.0
Merkez / Mimarsinan,3+1,15500.0
Merkez / Aydoğan,3+1,16000.0
Merkez / Gökçebostan,3+1,18000.0
Merkez / Ferhatbostan,3+1,18500.0
Suşehri,3+1,18000.0
Yıldızeli,3+1,11000.0
Akıncılar,3+1,15000.0
Merkez / Aydoğan,3+1,16000.0
Gemerek / Yeniçubuk,1+1,15000.0
Şarkışla,1+1,18000.0
Yıldızeli,3+1,14000.0
Merkez / Gökçebostan,2+1,10000.0
Merkez / Aydoğan,2+1,15000.0
Merkez / Mimarsinan,2+1,15000.0
Gemerek / Yeniçubuk,3+1,17000.0
Merkez / Mimarsinan,3+1,17500.0
Merkez / Ferhatbostan,3+1,12500.0
Gürün,2+1,18000.0
Merkez / Ferhatbostan,Stüdyo (1+0),17000.0
Merkez / Ferhatbostan,3+1,19500.0
Merkez / Çarşı,3+1,17500.0
Merkez,2+1,18500.0
Merkez / Ferhatbostan,3+1,18000.0
Merkez / Ferhatbostan,3+1,14000.0
Merkez / Gökçebostan,Stüdyo (1+0),10000.0
Yıldızeli,2+1,10000.0
Yıldızeli,2+1,8000.0
Merkez / Ferhatbostan,3+1,20000.0
Merkez / Ferhatbostan,3+1,22500.0
Merkez / Aydoğan,3+1,25000.0
Merkez,2+1,20000.0
Merkez,4+1,35000.0
Merkez,3.5+1,32000.0
Merkez / Mimarsinan,5+1,25000.0
Merkez / Toptancılar Sitesi,1+1,25000.0
Merkez / Ferhatbostan,3+1,20500.0
Merkez / Ferhatbostan,3+1,27000.0
Merkez,3.5+1,30000.0
Merkez / Kale,1+1,30000.0
Merkez / Çarşı,3+1,22000.0
Merkez / Mimarsinan,2+1,20000.0
Merkez,2+1,26000.0
Merkez / Kale,3+1,30000.0
Merkez / Kale,3+1,30000.0
Merkez / Kale,1+1,29500.0
Merkez / Kale,1+1,25000.0
Merkez / Gökçebostan,3+1,23000.0
Merkez / Gökçebostan,3+1,20500.0
Merkez / Ferhatbostan,3+1,26000.0
Merkez,4.5+1,39000.0
Merkez / Aydoğan,1+1,26000.0
Merkez / Aydoğan,2+1,23000.0
Merkez / Toptancılar Sitesi,2+1,27000.0
Merkez / Kale,4+1,33000.0
Merkez / Çarşı,3+1,22000.0
Merkez / Ferhatbostan,1+1,22000.0
Merkez / Kale,1+1,20000.0
Merkez / Kale,3+1,21500.0
Merkez / Ferhatbostan,3+1,24000.0
Merkez / Ferhatbostan,4+1,32500.0
Merkez / Çarşı,3+1,33000.0
Merkez / Kale,2+1,32000.0
Merkez / Ferhatbostan,3.5+1,25000.0
Merkez / Gökçebostan,3+1,25000.0
Merkez / Ferhatbostan,3+1,22000.0
Merkez,2+1,23000.0
Merkez / Kale,1+1,20000.0
Merkez / Kale,3+1,35000.0
Merkez / Gökçebostan,3+1,26000.0
Merkez / Kale,1+1,27500.0
Merkez,2+1,25000.0
Merkez / Aydoğan,3+1,24000.0
Merkez,1+1,27000.0
Merkez / Kale,1+1,23500.0
Merkez / Aydoğan,3+1,21000.0
Merkez / Mimarsinan,3+1,25000.0
Şarkışla,3+1,20000.0
Merkez / Kale,1+1,25000.0
Merkez / Gökçebostan,3+1,22000.0
Merkez / Çarşı,3+1,35000.0
Merkez / Kale,3+1,35000.0
Merkez / Ferhatbostan,4+1,36000.0
Merkez / Gökçebostan,3+1,35500.0
Merkez / Kale,2+1,20000.0
Merkez / Kale,1+1,27000.0
Merkez / Aydoğan,4+1,27500.0
Merkez / Aydoğan,3+1,27500.0
Merkez / Ferhatbostan,3+1,20000.0
Merkez,3+1,37000.0
Merkez / Ferhatbostan,1+1,23000.0
Merkez / Aydoğan,3+1,22000.0
Merkez / Kale,3+1,34500.0
Gürün,2+1,25000.0
Merkez / Gökçebostan,3+1,21000.0
Merkez / Gökçebostan,3+1,20000.0
Merkez / Kale,2+1,35000.0
Merkez,3+1,30000.0
Merkez / Kümbet,3+1,25000.0
Merkez / Ferhatbostan,2+1,25000.0
Merkez / Aydoğan,3+1,25000.0
Merkez / Çarşı,3+1,30000.0
Merkez / Gökçebostan,3+1,25000.0
Merkez,2+1,35000.0
Merkez / Kale,2+1,23000.0
Merkez / Kale,2+1,26000.0
Merkez / Ferhatbostan,3+1,20000.0
Merkez / Gökçebostan,3+1,21000.0
Merkez / Kale,2+1,30000.0
Merkez,3.5+1,32000.0
Merkez,1.5+1,32000.0
Merkez / Aydoğan,3+1,22000.0
Merkez / Çarşı,3+1,25000.0
Merkez,4+1,38000.0
Merkez / Gökçebostan,2+1,20000.0
Merkez / Kale,1+1,25000.0
Merkez / Çarşı,3+1,25000.0
Merkez / Aydoğan,4+1,24000.0
Merkez / Kale,2+1,22500.0
Merkez / Ferhatbostan,3+1,23000.0
Merkez / Gökçebostan,4+1,24000.0
Merkez / Çarşı,2+1,30000.0
Merkez / Gökçebostan,3+1,28000.0
Suşehri,1+1,25000.0
Merkez / Kale,2+1,27000.0
Merkez / Ferhatbostan,3.5+1,25000.0
Merkez / Ferhatbostan,1+1,24000.0
Merkez,2+1,32500.0
Merkez / Çarşı,1+1,35000.0
Merkez / Kale,4.5+1,37000.0
Merkez / Kale,2+1,20500.0
Merkez / Kale,1+1,27000.0
Merkez,2+1,25000.0
Merkez,1+1,29000.0
Merkez / Aydoğan,3+1,21000.0
Merkez / Ferhatbostan,3+1,27500.0
Merkez,2.5+1,29000.0
Zara,3+1,27500.0
Merkez / Ferhatbostan,3.5+1,35000.0
Merkez / Ferhatbostan,1+1,24000.0
Merkez / Ferhatbostan,3+1,22000.0
Merkez / Gökçebostan,2+1,20000.0
Merkez / Ferhatbostan,5+1,39000.0
Merkez / Toptancılar Sitesi,3+1,31000.0
Merkez / Aydoğan,3+1,27000.0
Merkez / Kale,4+1,39750.0
Merkez / Aydoğan,4+1,26500.0
Merkez / Kümbet,4+1,26000.0
Merkez / Ferhatbostan,5+1,23500.0
Merkez / Ferhatbostan,3+1,30000.0
Merkez / Ferhatbostan,3+1,20000.0
Merkez / Kale,3+1,27000.0
Merkez / Kale,1+1,22500.0
Merkez / Ferhatbostan,1+1,24000.0
Suşehri,1+1,25000.0
Merkez / Ferhatbostan,1+1,22000.0
Merkez / Kale,3+1,32000.0
Merkez / Kümbet,3+1,21500.0
Merkez / Aydoğan,3+1,30000.0
Merkez / Çarşı,3+1,30000.0
Merkez / Ferhatbostan,3+1,21000.0
Merkez / Çarşı,3+1,23000.0
Merkez / Kale,2+1,21000.0
Merkez / Çarşı,4+1,20000.0
Merkez,2+1,30000.0
Merkez / Ferhatbostan,2+1,20000.0
Merkez / Çarşı,1+1,22000.0
Merkez / Kale,2+1,23000.0
Merkez / Gökçebostan,3+1,22500.0
Merkez / Gökçebostan,3+1,26000.0
Merkez / Ferhatbostan,4.5+1,35500.0
Merkez,2+1,23500.0
Merkez / Ferhatbostan,3+1,22000.0
Merkez / Çarşı,3+1,25000.0
Merkez / Çarşı,3+1,25000.0
Merkez / Kale,1+1,31500.0
Merkez / Çarşı,4+1,26000.0
Merkez / Ferhatbostan,2+0,22500.0
Merkez,4+1,36500.0
Merkez / Ferhatbostan,3+1,20000.0
Merkez / Mimarsinan,3+1,20000.0
Merkez / Ferhatbostan,3+1,22000.0
Merkez / Kale,4+1,35000.0
Merkez / Kale,1+1,25000.0
Gürün,2+1,25000.0
Merkez,2+1,26500.0
Merkez / Kale,2+1,26000.0
Merkez / Ferhatbostan,1+1,23000.0
Merkez / Kale,1+1,21500.0
Suşehri,3+1,25000.0
Merkez / Toptancılar Sitesi,4+1,36000.0
Merkez / Aydoğan,4+1,25000.0
Merkez / Kale,2+1,26000.0
Yıldızeli,2+1,20000.0
Merkez / Aydoğan,3+1,22000.0
Merkez / Gökçebostan,3.5+1,25500.0
Merkez / Çarşı,3+1,36500.0
Merkez / Kale,3+1,30000.0
Merkez / Gökçebostan,3+1,22000.0
Merkez,3+1,28500.0
Merkez / Kale,2+0,24500.0
Merkez / Ferhatbostan,3+1,20500.0
Merkez / Kale,1+1,28000.0
Merkez / Kale,3+1,35000.0
Merkez / Kale,3+1,28000.0
Merkez / Kale,1+1,21000.0
Merkez / Kale,4+1,24000.0
Merkez,2+1,25000.0
Merkez,2+0,23000.0
Merkez / Ferhatbostan,3+1,20000.0
Merkez / Ferhatbostan,3+1,20000.0
Merkez / Kale,3+1,25000.0
Merkez / Kale,1+1,20900.0
Merkez,2+1,20000.0
Kangal,3+1,35000.0
Merkez / Kale,1+1,22000.0
Merkez / Kale,5+1,29500.0
Merkez / Kale,3+1,30000.0
Merkez / Gökçebostan,3+1,21000.0
Merkez / Toptancılar Sitesi,3+1,31000.0
Merkez / Toptancılar Sitesi,3+1,25000.0
Merkez,3+1,30000.0
Merkez,3+1,33500.0
Merkez / Ferhatbostan,3+1,21000.0
Merkez / Kale,3+1,24000.0
Merkez / Kale,3+1,27000.0
Merkez,2+1,27000.0
Merkez / Aydoğan,3+1,21000.0
Merkez,1+1,22000.0
Merkez,4+1,23500.0
Merkez / Kale,4+1,39000.0
Merkez / Aydoğan,3+1,20000.0
Merkez / Kale,2+1,23000.0
Merkez / Çarşı,3+1,20000.0
Merkez / Ferhatbostan,3.5+1,22500.0
Merkez / Ferhatbostan,3+1,28000.0
Merkez / Çarşı,3+1,25000.0
Merkez / Ferhatbostan,3+1,23000.0
Merkez / Çarşı,3+1,23000.0
Merkez / Gökçebostan,3+1,21000.0
Merkez / Ferhatbostan,3+1,20500.0
Merkez,2+1,25000.0
Merkez / Ferhatbostan,3+1,33000.0
Merkez / Kale,1+1,29000.0
Merkez / Kale,1+1,23000.0
Merkez / Kale,1+1,23000.0
Merkez / Gökçebostan,2+1,25000.0
Merkez / Kale,1+1,26000.0
Merkez / Gökçebostan,3+1,21000.0
Merkez / Kale,2+1,21500.0
Merkez / Ferhatbostan,3+1,20000.0
Merkez / Kümbet,3+1,21000.0
Merkez / Ferhatbostan,3+1,20000.0
Merkez / Ferhatbostan,3+1,23000.0
Merkez / Ferhatbostan,3+1,21000.0
Merkez / Ferhatbostan,4+1,32500.0
Merkez / Ferhatbostan,1+1,20000.0
Merkez / Aydoğan,4+1,23500.0
Merkez / Ferhatbostan,3+1,20500.0
Merkez / Kale,1+1,31000.0
Merkez,2+1,26000.0
Merkez / Kale,3+1,21000.0
Merkez / Ferhatbostan,3+1,23000.0
Merkez / Ferhatbostan,3+1,25000.0
Merkez / Çarşı,4+1,24000.0
Merkez / Kale,1+1,23500.0
Merkez / Çarşı,2+1,24000.0
Merkez / Ferhatbostan,3+1,24000.0
Merkez,3+1,20000.0
Merkez,3+1,33000.0
Merkez / Gökçebostan,3+1,25000.0
Merkez / Kale,2+1,22000.0
Merkez / Kale,1+1,24000.0
Merkez,3+1,32000.0
Merkez / Kale,2+1,21000.0
Merkez / Gökçebostan,3.5+1,25000.0
Merkez / Aydoğan,2+1,25000.0
Merkez,1+1,20000.0
Merkez / Gökçebostan,3+1,21000.0
Merkez / Aydoğan,3+1,26000.0
Merkez / Mimarsinan,3+1,22000.0
Merkez / Ferhatbostan,2+1,24000.0
Merkez / Kale,4+1,35000.0
Merkez / Çarşı,3+1,21000.0
Merkez,3+1,32500.0
Merkez / Kale,3+1,26000.0
Merkez / Kale,1+1,23000.0
Merkez,2+1,32000.0
Merkez / Ferhatbostan,3+1,21500.0
Merkez / Kale,2+1,27000.0
Merkez / Gökçebostan,2+1,21000.0
Merkez / Çarşı,3+1,22000.0
Merkez / Kale,3+1,27000.0
Merkez / Aydoğan,3+1,22000.0
Merkez / Mimarsinan,3.5+1,21000.0
Merkez / Kale,2+1,23000.0
Merkez / Kale,1+1,25000.0
Merkez / Ferhatbostan,5+1,32500.0
Merkez / Aydoğan,3+1,20000.0
Merkez,3+1,21000.0
Merkez / Ferhatbostan,1+1,20000.0
Merkez / Kale,3+1,23750.0
Şarkışla,3+1,20000.0
Merkez / Ferhatbostan,4+1,28000.0
Merkez / Kale,3+1,23000.0
Merkez,3+1,26500.0
Merkez / Ferhatbostan,3+1,21500.0
Merkez / Kale,3+1,22000.0
Merkez / Kale,3+1,30000.0
Merkez / Kümbet,3+1,21500.0
Merkez,3.5+1,35000.0
Merkez,1+1,25000.0
Merkez / Kale,2+1,35000.0
Merkez,2.5+1,26000.0
Merkez / Kale,2+1,26500.0
Merkez / Ferhatbostan,3+1,27000.0
Merkez / Kale,2+1,25000.0
Merkez / Kale,4+1,35500.0
Merkez / Mimarsinan,3+1,20900.0
Merkez / Ferhatbostan,3+1,22000.0
Merkez / Mimarsinan,3+1,24500.0
Merkez / Aydoğan,3+1,20000.0
Merkez / Kale,1+1,22000.0
Merkez / Ferhatbostan,3+1,27000.0
Merkez / Çarşı,2+1,20500.0
Merkez / Kale,4+1,35000.0
Merkez,4.5+1,38000.0
Merkez / Mimarsinan,4+2,24000.0
Merkez / Kale,2+1,31000.0
Merkez / Çarşı,3+1,24000.0
Merkez,2+1,29000.0
Merkez,3+1,35000.0
Merkez / Kale,1+1,22500.0
Merkez / Çarşı,2.5+1,20000.0
Kangal,3+1,26000.0
Merkez / Aydoğan,1+1,25000.0
Merkez / Gökçebostan,3+1,22500.0
Merkez / Kale,1+1,27000.0
Merkez / Kale,2.5+1,25000.0
Merkez / Ferhatbostan,4+1,25500.0
Merkez / Kale,1+1,27000.0
Suşehri,2+1,28000.0
Merkez / Çarşı,3+1,27500.0
Merkez,2+0,21000.0
Merkez / Kale,1+1,28000.0
Merkez / Kale,4+1,30900.0
Merkez / Ferhatbostan,2+1,23000.0
Merkez / Kale,2+1,20000.0
Merkez / Mimarsinan,3+1,20250.0
Merkez / Kale,2+1,30000.0
Merkez / Ferhatbostan,3+1,23500.0
Merkez / Gökçebostan,3+1,20000.0
Merkez / Ferhatbostan,3+1,27000.0
Merkez / Mimarsinan,3+1,20500.0
Merkez / Kale,3+1,27000.0
Merkez / Kale,1+1,32950.0
Merkez / Kale,1+1,26500.0
Merkez / Mimarsinan,1+1,22000.0
Merkez / Ferhatbostan,3+1,22000.0
Merkez,2+1,25001.0
Merkez / Kale,1+1,20500.0
Merkez / Kale,1+1,28500.0
Merkez / Aydoğan,1+1,23000.0
Merkez / Ferhatbostan,3+1,21000.0
Merkez,1+1,25000.0
Merkez / Kale,1+1,26000.0
Merkez / Kale,2+1,27000.0
Merkez,3+1,30500.0
Merkez / Çarşı,3+1,20000.0
