id,category,product_id,shown_price,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d,basic_inflation_30d
Arko Nem Değerli Yağlar Avokado Yağlı Nemlendirici 250 Ml,Kişisel Bakım,3070,169.9,12,0.0,0.0,,0.0
370 Cc Kavanoz Kapağı,Ev ve Yaşam,3556,1.75,05,0.0,0.0,,0.0
Bölmeli Saklama Kabı,Ev ve Yaşam,3566,255.0,05,0.0,,,
Borcam Dikdörtgen Tepsi 270*400 mm,Ev ve Yaşam,6956,325.0,05,0.0,0.0,,0.0
Borcam Set,Ev ve Yaşam,7675,395.0,05,0.0,0.0,,0.0
Borcam Yuvarlak Tepsi 260 mm,Ev ve Yaşam,3337,289.0,05,0.0,0.0,,0.0
Büyük Boy Borcam Tepsi,Ev ve Yaşam,3367,330.0,05,0.0,0.0,,0.0
Duracell Alkalin 9 Volt Tekli Pil,Ev ve Yaşam,8305,319.95,05,0.0,0.0,,0.0
Duracell Alkalin AA Kalem Pil 4'lü,Ev ve Yaşam,8747,259.95,05,0.0,0.0,,0.0
Duracell Alkalin AAA İnce Kalem Pil 4'lü,Ev ve Yaşam,6755,259.95,05,0.0,0.0,,0.0
Duracell Basic AAA İnce Kalem Pil 6'lı,Ev ve Yaşam,9498,374.95,05,0.0,0.0,,0.0
Duracell Basic Kalem Pil AA 6'lı,Ev ve Yaşam,9499,374.95,05,0.0,0.0,,0.0
Duracell C Beden Alkalin Orta Boy Pil 2'li,Ev ve Yaşam,7664,339.95,05,0.0,0.0,,0.0
Duracell D Beden Alkalin Büyük Boy Pil 2'li,Ev ve Yaşam,7665,399.95,05,0.0,0.0,,0.0
Duracell Düğme Pil 2016 2'li,Ev ve Yaşam,4439,199.95,05,0.0,0.0,,0.0
Duracell Düğme Pil 2025 2'li,Ev ve Yaşam,4407,199.95,05,0.0,0.0,,0.0
Duracell Düğme Pil 2032 2'li,Ev ve Yaşam,10114,199.95,05,0.0,0.0,,0.0
Duracell Optimum 4' lü AAA İnce Kalem Pil,Ev ve Yaşam,6092,334.95,05,0.0,0.0,,0.0
Duracell Optimum 4' lü AAA Kalın Kalem Pil,Ev ve Yaşam,6093,334.95,05,0.0,0.0,,0.0
Duracell Optimum 6' lı AAA İnce Kalem Pil,Ev ve Yaşam,6094,489.95,05,0.0,0.0,,0.0
Duracell Optimum 6'lı AA Kalın Kalem Pil,Ev ve Yaşam,6095,489.95,05,0.0,0.0,,0.0
Glade Flora Buket Hava Tazeleyici Oto Kokusu 70 Gr,Ev ve Yaşam,1426,94.95,05,0.0,0.0,,0.0
Glade Lavanta Ferahlığı Hava Tazeleyici Oto Kokusu 70 Gr,Ev ve Yaşam,7261,94.95,05,0.0,0.0,,0.0
Glade Mini Jel Temiz Çarşaf Ferahlığı 70 gr,Ev ve Yaşam,2639,94.95,05,0.0,0.0,,0.0
Glade Sport Lavanta Ferahlığı Oto Kokusu 7 Ml,Ev ve Yaşam,10779,249.95,05,0.0,0.0,,0.0
Koroplast Airfryr Pişirime Kağıdı Doğal,Ev ve Yaşam,11604,152.95,05,0.0,0.0,,0.0
 Wıskas Kuzulu-Tavşan Yaş Mama 85 Gr,Petshop,10961,38.95,09,0.0,0.0,,
Dreamies İç Dolgulu Tavuklu Kedi Ödül Bisküvisi 60 Gr,Petshop,8462,79.95,09,0.0,0.0,,33.33889259506338
Dreamies Mix İç Dolgulu Biftekli ve Peynirli Kedi Ödül Bisküvisi 60 Gr,Petshop,4214,79.95,09,0.0,0.0,,33.33889259506338
Dreamies Mix İç Dolgulu Somonlu ve Peynirli Kedi Ödül Bisküvisi 60 Gr,Petshop,4213,79.95,09,0.0,0.0,,33.33889259506338
Dreamies Somonlu Yetişkin ve Yavru Kediler için Tamamlayıcı Ödül Bisküvisi 60 Gr,Petshop,7496,79.95,09,0.0,0.0,,33.33889259506338
Felix Çifte Lezzet Sığır&Tavuk Yaş Kedi Maması 85 Gr,Petshop,11136,29.21,09,0.0,-25.006418485237486,,
Felix Kuzu Etli Yaş Kedi Maması 85 Gr,Petshop,11129,29.21,09,0.0,-25.006418485237486,,
Felix Sensation Tavuk&havuç Yaş Kedi Maması 85 Gr,Petshop,11137,29.21,09,0.0,-25.006418485237486,,
Felix Sığır Etli Avantajlı Paket Kedi Maması 4*85 Gr,Petshop,11131,93.71,09,0.0,-25.002000800320133,,
Felix Sığır Etli Yaş Kedi Maması 85 Gr,Petshop,11135,29.21,09,0.0,-25.006418485237486,,
Felix Tavuk Etki Yaş Kedi Maması 85 Gr,Petshop,11132,29.21,09,0.0,-25.006418485237486,,
Felix Tonlu Yaş Kedi Maması 85 Gr,Petshop,11134,29.21,09,0.0,-25.006418485237486,,
Felix Yaş Kedi Maması Somonlu 85 Gr,Petshop,11695,29.21,09,0.0,-25.006418485237486,,
Friskies Kümes Hayvanlı Yetişkin Kedi Maması 300 Gr,Petshop,11828,72.67,09,0.0,-25.005159958720334,,0.0
Gourmet Gold Kıyılmış Hindili Yaş Kedi Maması 85 Gr,Petshop,11123,48.71,09,0.0,-25.00384911470362,,0.0
Gourmet Gold Kıyılmış Sığır Etli Yaş Kedi Maması 85 Gr,Petshop,11126,48.71,09,0.0,-25.00384911470362,,0.0
Gourmet Gold Kıyılmış Tavuk Etli Yaş Kedi Maması 85 Gr,Petshop,11125,48.71,09,0.0,-25.00384911470362,,0.0
Gourmet Gold Kıyılmış Tonlu Yaş Kedi Maması 85 Gr,Petshop,11124,48.71,09,0.0,-25.00384911470362,,0.0
Jungle Bentonit İnce Naturel Kedi Kumu 5 Lt,Petshop,4668,101.58,09,0.0,-25.00553709856035,,0.0
Jungle Biftekli Konserve Kedi Maması 415 Gr,Petshop,4656,66.75,09,0.0,-25.0,,0.0
Jungle Biftekli-Sebzeli Konserve Köpek Maması 400 Gr,Petshop,3602,66.75,09,0.0,-25.0,,0.0
Jungle Crunch Güçlü Kemikler Kedi Ödül Maması 60 gr,Petshop,3850,44.96,09,0.0,-25.00417014178482,,0.0
Jungle Gurme Muhabbet Kuşu Yemi 400 Gr,Petshop,4635,70.12,09,0.0,-25.005347593582883,,0.0
Jungle Pouch Tavuklu Yavru Kedi Maması 100 gr,Petshop,4660,25.87,09,0.0,-25.014492753623184,,0.0
Jungle Quik Bentonit Ince Bebek Pudralı Kedi Kumu 5lt,Petshop,4667,101.58,09,0.0,,,0.0
