id,category,shown_price,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d,basic_inflation_30d
Çapanoğlu Çemeni Sıyrılmış Pastırma 80 Gr,Et ve Tavuk,359.9,01,,0.0,0.0,0.0
Çapanoğlu Dana Füme Et 60 Gr,Et ve Tavuk,199.9,01,,17.657445556209534,17.657445556209534,
Çapanoğlu Dana Kurutulmuş Füme Et 60 Gr,Et ve Tavuk,299.9,01,,15.390534821085033,15.390534821085033,0.0
Activia Ananas&Yulaf&Hindistan Cevizli Probiyotikli Blow,"Süt, Kahvaltılık, Sark.",49.5,01,,-13.91304347826087,-13.91304347826087,
Activia Doğal Probiyotikli Ananaslı Yoğurt 4*100 Gr,"Süt, Kahvaltılık, Sark.",99.5,01,,0.0,0.0,
Activia Doğal Probiyotikli Çilekli Yoğurt 4*100 Gr,"Süt, Kahvaltılık, Sark.",99.5,01,,,0.0,
Activia Doğal Probiyotikli İncir&Cevizli Yoğurt 4*100 Gr,"Süt, Kahvaltılık, Sark.",99.5,01,,0.0,0.0,
Activia Doğal Probiyotikli Kuru Kayısılı Yoğurt 4*100 Gr,"Süt, Kahvaltılık, Sark.",99.5,01,,,0.0,
Activia Doğal Probiyotikli Orman Meyveli Yoğurt 4*100 Gr,"Süt, Kahvaltılık, Sark.",99.5,01,,,0.0,
Activia Doğal Probiyotikli Sade Yoğurt 4*100 Gr,"Süt, Kahvaltılık, Sark.",99.5,01,,,,
Activia Laktozsuz Probiyotik Sade Yoğurt 4'lü 100 Gr,"Süt, Kahvaltılık, Sark.",99.5,01,,,,
Activia Probiyotikli Bowl Ahududu&Yulaf&Ceviz,"Süt, Kahvaltılık, Sark.",49.5,01,,-13.91304347826087,-13.91304347826087,-13.91304347826087
Activia Probiyotikli Bowl Muz&Yulaf&Fındık,"Süt, Kahvaltılık, Sark.",49.5,01,,-13.91304347826087,-13.91304347826087,-13.91304347826087
Activia Probiyotikli Bowl Yaban Mersini&Chia,"Süt, Kahvaltılık, Sark.",49.5,01,,-13.91304347826087,,-13.91304347826087
Activia Shot Sade 80 Ml,"Süt, Kahvaltılık, Sark.",32.5,01,,,,
Activia x2 Probiyotik Ahududu&Hibisküs Shot 80 Ml,"Süt, Kahvaltılık, Sark.",32.5,01,,,0.0,
Akdeniz Toros Mantı 500 Gr,"Süt, Kahvaltılık, Sark.",179.9,01,,0.0,0.0,0.0
Alan Kuru Sele Zeytin - 500 Gr.,"Süt, Kahvaltılık, Sark.",199.95,01,,0.0,0.0,0.0
Alan Yağlı Sele Zeytin - 500 Gr.,"Süt, Kahvaltılık, Sark.",249.95,01,,0.0,0.0,0.0
Alpella Çikolatalı Süt 200 Ml,"Süt, Kahvaltılık, Sark.",21.9,01,,0.0,0.0,
Alpro Şekersiz Badem Sütü 1 Lt,"Süt, Kahvaltılık, Sark.",149.95,01,,,-33.35555555555556,-33.35555555555556
Anavarza Çam Balı 325 Gr,"Süt, Kahvaltılık, Sark.",349.9,01,,16.672224074691567,16.672224074691567,0.0
Anavarza Çam Balı 450 Gr,"Süt, Kahvaltılık, Sark.",399.9,01,,0.0,0.0,0.0
Anavarza Çam Balı 850 Gr,"Süt, Kahvaltılık, Sark.",699.9,01,,0.0,0.0,0.0
Anavarza Çiçek Balı 450 Gr,"Süt, Kahvaltılık, Sark.",337.5,01,,0.0,0.0,12.537512504168063
Anavarza Çiçek Balı 850 Gr,"Süt, Kahvaltılık, Sark.",599.9,01,,0.0,0.0,20.004000800160032
Anavarza Çiçek Balı Akıllı Kapak 325 Gr,"Süt, Kahvaltılık, Sark.",317.5,01,,17.63616154131161,17.63616154131161,0.0
Anavarza Keven Kekik Balı 450 Gr,"Süt, Kahvaltılık, Sark.",499.9,01,,0.0,0.0,0.0
Abalı Yağ  Pet Şişe Ayçiçek Yağı 1LT,Temel Gıda,99.95,01,,,,
Abalı Yağ  Pet Şişe Ayçiçek Yağı 4LT,Temel Gıda,399.9,01,,,,
Agora Kapari Cam 185 Cc,Temel Gıda,84.9,01,,0.0,0.0,
Ala Çiftçi Baldo Pirinç 1 kg,Temel Gıda,94.9,01,,0.0,0.0,
Ala Çiftçi Dermasyon Fasulye 1 Kg,Temel Gıda,79.9,01,,0.0,0.0,
Ala Çiftçi Kırmızı Mercimek 1 kg,Temel Gıda,59.95,01,,0.0,0.0,
Ala Çiftçi Koçbaşı Nohut 1 kg,Temel Gıda,74.9,01,,0.0,0.0,
Ala Çiftçi Köftelik Bulgur 1 kg,Temel Gıda,43.75,01,,0.0,0.0,
Ala Çiftçi Osmancık Pirinç 1 kg,Temel Gıda,79.9,01,,0.0,0.0,
Ala Çiftçi Pilavlık Bulgur 1 kg,Temel Gıda,43.75,01,,0.0,0.0,
Ala Çiftçi Uzun Tane Pirinç 1 kg,Temel Gıda,52.9,01,,0.0,0.0,
Alaçatı Damla Sakızlı Kurabiye 250 Gr,Temel Gıda,209.95,01,,0.0,0.0,
Alaçatı Tahinli Kurabiye 250 Gr,Temel Gıda,209.95,01,,0.0,0.0,
Alaçatı Tarçınlı Kurabiye 250 Gr,Temel Gıda,209.95,01,,0.0,0.0,
Alaçatı Üzümlü Kurabiye 250 Gr,Temel Gıda,209.95,01,,0.0,0.0,
Ally Tortilla 15 Cm Lavaş 10 Lu Vegan 300 Gr,Temel Gıda,79.95,01,,0.0,0.0,
Aly Izgara Tortilla Lavaş 25 cm 8'li 520 gr,Temel Gıda,114.5,01,,0.0,0.0,
Aly Vegan Tortilla 6'lı 390 Gr,Temel Gıda,89.95,01,,28.591851322373124,28.591851322373124,
Ankara Boncuk Makarna 500 Gr,Temel Gıda,34.95,01,,12.924071082390965,12.924071082390965,
Ankara Burgu Makarna 500 Gr,Temel Gıda,34.95,01,,12.924071082390965,12.924071082390965,
Ankara Kalem Makarna 500 Gr,Temel Gıda,34.95,01,,12.924071082390965,12.924071082390965,
Ankara Kelebek Makarna 500 Gr,Temel Gıda,34.95,01,,12.924071082390965,12.924071082390965,
Ankara Kepekli Burgu Makarna 350 Gr,Temel Gıda,37.95,01,,0.0,0.0,
Ankara Kepekli Çubuk Makarna 350 Gr,Temel Gıda,37.95,01,,0.0,0.0,
Ankara Kuskus Makarna 500 Gr,Temel Gıda,34.95,01,,12.924071082390965,12.924071082390965,
"Abant Su 0,5 LT",İçecekler,5.75,01,,0.0,0.0,21.052631578947366
"Abant Su 1,5 LT",İçecekler,11.5,01,,0.0,0.0,21.052631578947366
Abant Su 5 Lt,İçecekler,36.0,01,,0.0,0.0,22.033898305084744
Ancora Böğürtlen Suyu 1000 Ml,İçecekler,109.95,01,,0.0,0.0,
Ancora Karadut Suyu 1000 Ml,İçecekler,109.95,01,,0.0,0.0,0.0
Ancora Vişne Suyu 1000 Ml,İçecekler,119.95,01,,0.0,0.0,
Bağdat Pratik Salep 100 Gr,İçecekler,59.9,01,,0.0,0.0,0.0
Benorganic Organic Kırmızı Meyveler Karışık Meyve Suyu 946 Ml,İçecekler,189.95,01,,0.0,0.0,0.0
Benorganic Organic Şeftali & Kayısı & Elma Meyve Suyu 946ml,İçecekler,189.95,01,,0.0,0.0,0.0
Benorganic Organik Portakal Suyu 946 Ml,İçecekler,189.95,01,,0.0,0.0,0.0
Benorganic Organik Yeşil Sebze Suyu 946 Ml,İçecekler,189.95,01,,0.0,0.0,0.0
Beypazarı Maden Suyu 6*200 Ml,İçecekler,62.5,01,,0.0,8.695652173913043,
Burn Enerji İçeceği 250 Ml,İçecekler,60.0,01,,0.0,0.0,0.0
"Cafe Crown 3'ü 1 Arada 17,5 Gr",İçecekler,11.5,01,,0.0,0.0,0.0
Cafe Crown 3ü 1 Arada Action 18 Gr,İçecekler,11.5,01,,0.0,0.0,0.0
Cafe Crown 3ü 1 Arada Fındıklı 13 Gr,İçecekler,11.5,01,,0.0,0.0,0.0
Cafe Crown Beyaz Çikolatalı Mocha 22 Gr,İçecekler,12.0,01,,0.0,0.0,0.0
Cafe Crown Choco Latte 17 Gr,İçecekler,12.0,01,,0.0,0.0,0.0
Cafe Crown Gold Kahve 100 gr,İçecekler,214.95,01,,0.0,0.0,0.0
Cafe Crown Latte Kahve 17 Gr,İçecekler,12.0,01,,0.0,0.0,0.0
Can Kardeşler Chia Tohumu 150 Gr,İçecekler,74.0,01,,0.0,0.0,0.0
Cappy Ananas Aromalı Meyve Suyu 1 Lt,İçecekler,70.0,01,,0.0,0.0,0.0
Cappy Atom 330 Ml,İçecekler,45.0,01,,0.0,0.0,0.0
Cappy Atom Ballı Karışık Meyve Nektarı 1 Lt,İçecekler,70.0,01,,0.0,0.0,0.0
Cappy Atom Ballı Karışık Meyve Nektarı 200 Ml,İçecekler,17.5,01,,0.0,0.0,0.0
8 Kek Mini Orman Meyveli 162 Gr,Atıştırmalıklar,41.95,01,,,-23.727272727272723,0.0
8 Kek Orman Meyveli Kek 55 gr,Atıştırmalıklar,13.0,01,,0.0,0.0,0.0
9 Kat Tat İnce İnce Limonlu Gofret 114 Gr,Atıştırmalıklar,40.0,01,,0.0,14.285714285714285,14.285714285714285
9 Kat Tat İnce İnce Portakallı Gofret 114 Gr,Atıştırmalıklar,40.0,01,,0.0,14.285714285714285,14.285714285714285
Aktürk Kakaolu Gofret 200Gr,Atıştırmalıklar,36.5,01,,0.0,0.0,0.0
Alaska Frigo Bitter Çikolata Kaplı Dondurma,Atıştırmalıklar,54.0,01,,0.0,0.0,13.684210526315791
Alaska Frigo Sütlü Çikolata Kaplı Dondurma,Atıştırmalıklar,54.0,01,,0.0,0.0,13.684210526315791
Albeni Atıştırmalık Bisküvi Parçacıklı&Karamelli&Bisküvili Sütlü Çikolata 72 Gr,Atıştırmalıklar,35.0,01,,0.0,0.0,0.0
Albeni Tane Tane Kutu Çikolata 29 Gr,Atıştırmalıklar,28.0,01,,,0.0,0.0
Algida Boom Boom Vanilya Aromalı Dondurma,Atıştırmalıklar,50.0,01,,0.0,0.0,0.0
Algida Carte d'Or Classic İsviçre Çikolatası Karamel&Muz,Atıştırmalıklar,275.0,01,,0.0,0.0,0.0
Algida Carte D'or Petite Bar Chocoberry 276 Gr,Atıştırmalıklar,250.0,01,,,0.0,0.0
Algida Carte D'Or Selection Aşkın Büyüsü Kap Dondurma 800 Ml,Atıştırmalıklar,295.0,01,,0.0,0.0,0.0
Algida Carte D'Or Selection Patisserie Kap Dondurma 800 Ml,Atıştırmalıklar,295.0,01,,20.408163265306122,20.408163265306122,0.0
Algida Cartedor Petite Bar Caramella 276 Gr,Atıştırmalıklar,250.0,01,,,0.0,0.0
Algida Classics Antep Fıstıklı Dondurma 73 ML,Atıştırmalıklar,20.0,01,,0.0,0.0,0.0
Algida Classics Kakaolu Dondurma 73 Ml,Atıştırmalıklar,20.0,01,,0.0,0.0,0.0
Algida Classics Vanilyalı Dondurma 73 Ml,Atıştırmalıklar,20.0,01,,0.0,0.0,0.0
Algida Conboo Çilek Vanilya 60 Ml,Atıştırmalıklar,15.0,01,,0.0,0.0,0.0
Algida Conboo Kakaolu Dondurma 60 Ml,Atıştırmalıklar,15.0,01,,0.0,0.0,0.0
Algida Dövme Sade Dondurma 1400 Ml,Atıştırmalıklar,150.0,01,,0.0,0.0,
Algida Frigola Bar Dondurma 60 Ml,Atıştırmalıklar,35.0,01,,0.0,0.0,0.0
Algida Frigola Fındıklı&Çikolatalı Dondurma,Atıştırmalıklar,40.0,01,,0.0,0.0,0.0
Algida Kaymaklı Dondurma 1000 Ml,Atıştırmalıklar,150.0,01,,0.0,0.0,0.0
Algida Keyif Antep Fıstığı&Vanilya Aromalı Dondurma 750 Ml,Atıştırmalıklar,100.0,01,,0.0,0.0,0.0
Aptamil 1 Bebek Sütü 350 g 0-6 Ay Akıllı Kutu,Bebek Ürünleri,539.9,12,,0.0,0.0,25.587345894394048
Aptamil 1 Bebek Sütü 800 Gr,Bebek Ürünleri,949.9,12,,-14.415713127308777,-14.415713127308777,-14.415713127308777
Aptamil 2 Akıllı Kutu Devam Sütü 6-9 Ay 350 Gr,Bebek Ürünleri,539.9,12,,0.0,0.0,25.587345894394048
Aptamil 2 Devam Sütü 800 Gr,Bebek Ürünleri,949.9,12,,-14.415713127308777,-14.415713127308777,-14.415713127308777
Aptamil 3 Devam Sütü 350 Gr,Bebek Ürünleri,539.9,12,,0.0,0.0,25.587345894394048
Aptamil 3 Devam Sütü 800 Gr,Bebek Ürünleri,949.9,12,,-14.415713127308777,-14.415713127308777,-14.415713127308777
Aptamil 4 Çocuk Devam Sütü 350 Gr,Bebek Ürünleri,539.9,12,,0.0,0.0,25.587345894394048
Aptamil 4 Çocuk Devam Sütü 800 Gr,Bebek Ürünleri,949.9,12,,-14.415713127308777,-14.415713127308777,-14.415713127308777
Aptamil 5 Çocuk Devam Sütü 350 Gr,Bebek Ürünleri,539.9,12,,0.0,0.0,25.587345894394048
Aptamil 5 Çocuk Devam Sütü 800 Gr,Bebek Ürünleri,949.9,12,,-14.415713127308777,-14.415713127308777,-14.415713127308777
Bebelac 1 Bebek Sütü 400 Gr,Bebek Ürünleri,379.9,12,,0.0,0.0,0.0
Bebelac 1 Bebek Sütü 800 Gr,Bebek Ürünleri,599.9,12,,-11.766436240623621,-11.766436240623621,-11.766436240623621
Bebelac 2 Bebek Sütü 400 Gr,Bebek Ürünleri,379.9,12,,0.0,0.0,35.72704537334763
Bebelac 3 Bebek Sütü 400 Gr,Bebek Ürünleri,379.9,12,,0.0,0.0,35.72704537334763
Bebelac 3 Bebek Sütü 800 Gr,Bebek Ürünleri,599.9,12,,-11.766436240623621,-11.766436240623621,-11.766436240623621
Bebelac 4 Bebek Sütü 400 Gr,Bebek Ürünleri,379.9,12,,0.0,0.0,35.72704537334763
Bebelac 4 Bebek Sütü 800 Gr,Bebek Ürünleri,599.9,12,,-11.766436240623621,-11.766436240623621,
Bebelac Elma Armut Püresi Kavanoz Maması 125 Gr,Bebek Ürünleri,49.9,12,,0.0,0.0,0.0
Bebelac Elma Şeftali Püresi Kavanoz Maması 125 Gr,Bebek Ürünleri,49.9,12,,0.0,0.0,0.0
Bebelac Gold 1 Bebek Sütü 800 Gr,Bebek Ürünleri,699.9,12,,-14.635931211123307,-14.635931211123307,-14.635931211123307
Bebelac Gold 2 Bebek Sütü 800 Gr,Bebek Ürünleri,699.9,12,,-14.635931211123307,-14.635931211123307,-14.635931211123307
Bebelac Gold 2 Devam Sütü 350 Gr,Bebek Ürünleri,409.9,12,,0.0,0.0,36.67889296432144
Bebelac Gold 3 Devam Sütü 350 Gr,Bebek Ürünleri,409.9,12,,0.0,,36.67889296432144
Bebelac Gold Kavanoz Sütlaç 125 Gr,Bebek Ürünleri,49.9,12,,0.0,0.0,0.0
Eti Cicibebe Bebek Bisküvisi 400 Gr,Bebek Ürünleri,96.5,12,,0.0,0.0,
ABC Bahar Tutkusu Yüzey Temizleyicisi 2500 Ml,Deterjan ve Temizlik,109.9,05,,0.0,0.0,0.0
ABC Beyaz İnci Yüzey Temizleyici 2500 Ml,Deterjan ve Temizlik,109.9,05,,0.0,0.0,0.0
ABC Cam Temizleyici 750 Ml,Deterjan ve Temizlik,59.9,05,,0.0,0.0,0.0
ABC Dağ Rüzgarı Ultra Çamaşır Suyu 750 Ml,Deterjan ve Temizlik,64.9,05,,0.0,0.0,0.0
ABC İpeksi Yumuşaklık Aşk Çamaşır Yumuşatıcısı 5 Lt,Deterjan ve Temizlik,199.9,05,,0.0,0.0,0.0
ABC İpeksi Yumuşaklık Huzur Çamaşır Yumuşatıcısı 5 Lt,Deterjan ve Temizlik,199.9,05,,0.0,0.0,0.0
ABC İpeksi Yumuşaklık Tutku Çamaşır Yumuşatıcısı 5 Lt,Deterjan ve Temizlik,199.9,05,,0.0,0.0,0.0
ABC Karbonatlı Ultra Çamaşır Suyu 3250 Ml,Deterjan ve Temizlik,169.9,05,,0.0,0.0,
ABC Leke Karşıtı Sıvı Çamaşır Deterjanı 2700 Ml,Deterjan ve Temizlik,219.9,05,,0.0,0.0,0.0
ABC Matik Gül Tutkusu Çamaşır Deterjanı 6 Kg,Deterjan ve Temizlik,299.9,05,,0.0,0.0,0.0
ABC Misket Limonlu Bulaşık Deterjanı 4 Lt,Deterjan ve Temizlik,199.9,05,,0.0,0.0,0.0
Abc Narinler Sıvı Çamaşır Deterjanı 3 Lt,Deterjan ve Temizlik,219.9,05,,0.0,0.0,
ABC Parfumia Büyüleyici Yasemin Konsantre Yumuşatıcı 1440 Ml,Deterjan ve Temizlik,149.9,05,,0.0,0.0,0.0
ABC Parfumia Gizemli Lotus Konsantre Yumuşatıcı 1440 Ml,Deterjan ve Temizlik,149.9,05,,,0.0,0.0
ABC Parfumia Romantik Gül Konsantre Yumuşatıcı 1440 Ml,Deterjan ve Temizlik,149.9,05,,0.0,0.0,0.0
ABC Parfumia Tutkulu Dahlia Konsantre Yumuşatıcı 1440 Ml,Deterjan ve Temizlik,149.9,05,,0.0,0.0,0.0
ABC Pembe Tutku Yüzey Tezmizleyicisi 2500 Ml,Deterjan ve Temizlik,109.9,05,,0.0,0.0,0.0
ABC Renkliler İçin Sıvı Çamaşır Deterjanı 3000 Ml,Deterjan ve Temizlik,219.9,05,,0.0,0.0,0.0
ABC Sıvı Arap Sabunu 900 Ml,Deterjan ve Temizlik,89.9,05,,0.0,0.0,
Abc Soda Etkili Toz Deterjan 600 Gr,Deterjan ve Temizlik,59.9,05,,0.0,0.0,
ABC Soft Yumuşatıcı Frezya 5 Lt,Deterjan ve Temizlik,199.9,05,,0.0,0.0,0.0
ABC Ultra Çamaşır Suyu Bembeyaz 750 Ml,Deterjan ve Temizlik,64.9,05,,0.0,0.0,0.0
Ace Bahar Çamaşır Suyu 1 Lt,Deterjan ve Temizlik,49.9,05,,-33.37783711615488,-33.37783711615488,-33.37783711615488
Ace Bahar Çamaşır Suyu 2 Lt,Deterjan ve Temizlik,119.9,05,,0.0,0.0,0.0
Ace Bahar Çamaşır Suyu 4 Lt,Deterjan ve Temizlik,214.95,05,,0.0,0.0,0.0
A.Lalin Disk Makyaj Pamuğu 70'li,Kişisel Bakım,44.95,12,,0.0,0.0,0.0
A.Lalin Hidrofil Pamuk 100 Gr,Kişisel Bakım,49.95,12,,0.0,0.0,0.0
A.Lalin Hidrofil Pamuk 50 Gr,Kişisel Bakım,29.95,12,,0.0,0.0,
A.Lalin Pamuklu Kulak Çubuk 100'lü,Kişisel Bakım,27.5,12,,0.0,0.0,0.0
A.Lalin Pamuklu Kulak Çubuk Kare 200'lü,Kişisel Bakım,44.95,12,,,,
"Activex Aktif Koruma Antibakteriyel Sıvı Sabun 1,5 Lt",Kişisel Bakım,299.9,12,,0.0,0.0,0.0
Activex Antibakteriyel Aktif Koruma Sıvı Sabun 500 Ml,Kişisel Bakım,99.9,12,,-16.680567139282733,-16.680567139282733,11.123470522803114
Activex Antibakteriyel Hassas Sıvı Sabun 500 Ml,Kişisel Bakım,99.9,12,,-16.680567139282733,-16.680567139282733,11.123470522803114
"Activex Hassas Koruma Antibakteriyel Sıvı Sabun 1,5 Lt",Kişisel Bakım,299.9,12,,0.0,0.0,0.0
Alalin Bebek Kulak Çubuğu 60'lı,Kişisel Bakım,45.0,12,,,,
Arko Berber Tıraş Sabunu 75 Gr,Kişisel Bakım,99.9,12,,33.3244361403977,33.3244361403977,0.0
Arko Black Edition Tıraş Kolonyası 225 Ml,Kişisel Bakım,169.95,12,,33.36733893117788,33.36733893117788,0.0
Arko Gold Power Tıraş Kolonyası 225 Ml,Kişisel Bakım,169.95,12,,33.36733893117788,33.36733893117788,0.0
Arko Mavi Cool Tıraş Kolonyası 225 Ml,Kişisel Bakım,169.95,12,,33.36733893117788,33.36733893117788,0.0
Arko Men Anti-Irritation Tıraş Jeli 200 Ml,Kişisel Bakım,220.0,12,,33.33333333333333,33.33333333333333,0.0
Arko Men Anti-Irritation Tıraş Köpüğü 200 Ml,Kişisel Bakım,169.95,12,,33.36733893117788,33.36733893117788,0.0
Arko Men Black Tıraş Jeli 200 Ml,Kişisel Bakım,220.0,12,,33.33333333333333,33.33333333333333,0.0
Arko Men Cool Tıraş Jeli 200 Ml,Kişisel Bakım,220.0,12,,33.33333333333333,33.33333333333333,0.0
Arko Men Cool Tıraş Köpüğü 200 Ml,Kişisel Bakım,169.95,12,,33.36733893117788,33.36733893117788,0.0
Arko Men Cool Tıraş Kremi 90 Gr,Kişisel Bakım,79.9,12,,33.32220924411815,,
Arko Men Extra Sensitive Tıraş Jeli 200 Ml,Kişisel Bakım,220.0,12,,33.33333333333333,33.33333333333333,0.0
Arko Men Sensitive Tıraş Krem 90 Gr,Kişisel Bakım,79.9,12,,33.32220924411815,33.32220924411815,0.0
Arko Nem  Klasik Nemlendirici Krem 250 ml,Kişisel Bakım,149.9,12,,,,
Arko Nem Değerli Yağlar Avokado Yağlı Nemlendirici 250 Ml,Kişisel Bakım,169.9,12,,0.0,0.0,0.0
Arko Nem Değerli Yağlar Avokado Yağlı Nemlendirici 60 Ml,Kişisel Bakım,89.9,12,,0.0,0.0,0.0
370 Cc Kavanoz Kapağı,Ev ve Yaşam,1.75,05,,0.0,0.0,0.0
Borcam Dikdörtgen Tepsi 270*400 mm,Ev ve Yaşam,325.0,05,,0.0,0.0,
Borcam Set,Ev ve Yaşam,395.0,05,,0.0,0.0,0.0
Borcam Yuvarlak Tepsi 260 mm,Ev ve Yaşam,289.0,05,,0.0,0.0,0.0
Duracell Alkalin 9 Volt Tekli Pil,Ev ve Yaşam,319.95,05,,0.0,0.0,0.0
Duracell Alkalin AA Kalem Pil 4'lü,Ev ve Yaşam,259.95,05,,0.0,0.0,30.00750187546887
Duracell Alkalin AAA İnce Kalem Pil 4'lü,Ev ve Yaşam,259.95,05,,0.0,0.0,30.00750187546887
Duracell Basic AAA İnce Kalem Pil 6'lı,Ev ve Yaşam,374.95,05,,0.0,0.0,29.315399206759785
Duracell Basic Kalem Pil AA 6'lı,Ev ve Yaşam,374.95,05,,0.0,0.0,29.315399206759785
Duracell C Beden Alkalin Orta Boy Pil 2'li,Ev ve Yaşam,339.95,05,,0.0,0.0,0.0
Duracell D Beden Alkalin Büyük Boy Pil 2'li,Ev ve Yaşam,399.95,05,,0.0,0.0,0.0
