District,Rooms,median_price,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d,basic_inflation_30d
Erbaa,3+1,14250.0,04,,-21.91780821917808,-20.833333333333336,
Merkez,1+1,15500.0,04,,-6.0606060606060606,-7.462686567164178,
Merkez,2+0,16500.0,04,,-1.4925373134328357,-1.4925373134328357,
Merkez,2+1,16000.0,04,,6.670222340744692,4.918032786885246,
Merkez,2.5+1,16000.0,04,,-4.477611940298507,0.0,
Merkez,3+1,17750.0,04,,-13.939393939393941,-13.939393939393941,
Merkez,Stüdyo (1+0),15000.0,04,,13.20754716981132,20.0,
Merkez / Karşıyaka,1+1,16500.0,04,,4.761904761904762,7.8431372549019605,
Merkez / Karşıyaka,2+0,13750.0,04,,-17.91044776119403,0.0,
Merkez / Köyler,1+1,14000.0,04,,-16.417910447761194,-15.151515151515152,
Merkez / Perakende,Stüdyo (1+0),7000.0,04,,,,
Niksar,3+1,14000.0,04,,-22.22222222222222,-17.647058823529413,
Pazar,1+1,11500.0,04,,0.0,,
Turhal,1+1,11500.0,04,,-19.298245614035086,-14.814814814814813,
Turhal,2+1,15250.0,04,,-12.857142857142856,-10.294117647058822,
Turhal,2.5+1,15000.0,04,,11.11111111111111,-4.761904761904762,
Turhal,3+1,12500.0,04,,-29.577464788732392,-28.57142857142857,
Zile,2+1,15000.0,04,,0.0,3.4482758620689653,
