District,Rooms,median_price,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d,basic_inflation_30d
Almus,2+1,18000.0,04,0.0,0.0,,
Almus / Ormandibi,2+2,21000.0,04,-12.5,-12.5,,
Erbaa,1+1,16000.0,04,-11.11111111111111,3.225806451612903,,-5.88235294117647
Erbaa,2+0,20000.0,04,0.0,5.263157894736842,,-6.976744186046512
Erbaa,2+1,17250.0,04,0.0,-2.8169014084507045,7.8125,1.4705882352941175
Erbaa,2.5+1,20000.0,04,0.0,0.0,,0.0
Erbaa,3+1,20000.0,04,5.263157894736842,11.11111111111111,29.03225806451613,11.11111111111111
Erbaa,3+2,25000.0,04,0.0,0.0,,
Erbaa,4.5+1,50000.0,04,0.0,0.0,,0.0
Erbaa,Stüdyo (1+0),111111.0,04,0.0,0.0,,0.0
Erbaa / Köyler,2+1,22500.0,04,0.0,,,
Merkez,1+1,16875.0,04,0.7462686567164178,1.5037593984962405,8.0,0.7462686567164178
Merkez,10 Üzeri,250000.0,04,0.0,0.0,,0.0
Merkez,2+0,18000.0,04,0.5586592178770949,2.857142857142857,12.5,12.5
Merkez,2+1,16000.0,04,-1.5384615384615385,-0.7751937984496124,8.47457627118644,5.785123966942149
Merkez,2.5+1,17250.0,04,0.0,-1.4285714285714286,,-1.4285714285714286
Merkez,3+1,20250.0,04,-1.8181818181818181,-5.813953488372093,19.11764705882353,-6.358381502890173
Merkez,3+2,22500.0,04,0.0,0.0,,
Merkez,3.5+1,36000.0,04,0.0,-2.7027027027027026,,-10.0
Merkez,4+0,42000.0,04,0.0,0.0,,0.0
Merkez,4+1,34750.0,04,0.0,4.511278195488721,,0.0
Merkez,5+1,41000.0,04,0.0,2.5,100.0,2.5
Merkez,5+2,60000.0,04,26.31578947368421,71.42857142857143,,41.17647058823529
Merkez,6+1,42500.0,04,0.0,0.0,,0.0
Merkez,Stüdyo (1+0),12500.0,04,0.0,0.0,-16.666666666666664,0.0
Merkez / Karşıyaka,1+1,15850.0,04,4.276315789473684,1.6025641025641024,-3.939393939393939,-5.3731343283582085
Merkez / Karşıyaka,2+0,18750.0,04,4.166666666666666,9.48905109489051,21.951219512195124,15.384615384615385
Merkez / Karşıyaka,2+1,16500.0,04,0.0,-14.285714285714285,17.857142857142858,-18.51851851851852
Merkez / Karşıyaka,2.5+1,25000.0,04,0.0,,,
Merkez / Karşıyaka,3+1,22750.0,04,-5.208333333333334,-1.0869565217391304,,-3.1914893617021276
Merkez / Karşıyaka,3.5+1,32000.0,04,0.0,,,0.0
Merkez / Karşıyaka,4+1,27750.0,04,0.0,-8.415841584158416,,-0.8928571428571428
Merkez / Karşıyaka,4.5+1,38000.0,04,0.0,0.0,,0.0
Merkez / Karşıyaka,5+1,30000.0,04,0.0,-3.225806451612903,,
Merkez / Karşıyaka,Stüdyo (1+0),13000.0,04,0.0,0.0,,
Merkez / Köyler,1+1,17500.0,04,-2.7777777777777777,-1.4084507042253522,25.0,4.477611940298507
Merkez / Köyler,2+0,17250.0,04,0.0,-4.166666666666666,46.808510638297875,46.808510638297875
Merkez / Köyler,2+1,15750.0,04,0.0,5.0,5.0,-14.864864864864865
Merkez / Köyler,3+0,12500.0,04,0.0,0.0,,
Merkez / Köyler,3+1,25250.0,04,0.0,0.0,,2.0202020202020203
Merkez / Köyler,3.5+1,28450.0,04,0.0,42.25,,42.25
Merkez / Köyler,4+1,27500.0,04,0.0,0.0,,-14.0625
Merkez / Köyler,Stüdyo (1+0),15000.0,04,0.0,,,
Merkez / Perakende,1+1,16500.0,04,0.0,0.0,10.0,10.0
Merkez / Perakende,2+0,14250.0,04,0.0,0.0,-8.064516129032258,1.7857142857142856
Merkez / Perakende,2.5+1,25000.0,04,0.0,0.0,,
Merkez / Perakende,3+1,21000.0,04,0.0,0.0,,-6.666666666666667
Merkez / Perakende,4+1,28000.0,04,0.0,-6.666666666666667,,3.7037037037037033
Niksar,1+1,13750.0,04,0.0,0.0,-5.172413793103448,-1.7857142857142856
Niksar,2+0,19000.0,04,0.0,0.0,18.75,
Niksar,2+1,13750.0,04,0.0,-1.7857142857142856,-16.666666666666664,14.583333333333334
Niksar,3+0,13000.0,04,0.0,,,
Niksar,3+1,18250.0,04,0.0,10.606060606060606,10.606060606060606,-8.75
Niksar,4+1,26000.0,04,0.0,0.0,,4.0
Niksar / Merkez,2+1,9875.0,04,-1.25,-1.25,,
Pazar,3+1,19500.0,04,0.0,0.0,,-1.2658227848101267
Reşadiye,1+1,17000.0,04,0.0,0.0,,6.25
Reşadiye,2+1,12000.0,04,0.0,0.0,,
Reşadiye,3+1,13000.0,04,0.0,0.0,,-18.75
Turhal,1+1,16500.0,04,-8.333333333333332,0.0,,10.0
Turhal,2+0,18000.0,04,0.0,,,
Turhal,2+1,18000.0,04,2.857142857142857,0.0,5.88235294117647,-1.36986301369863
Turhal,2.5+1,16000.0,04,0.0,3.225806451612903,6.666666666666667,6.666666666666667
Turhal,3+1,18500.0,04,1.36986301369863,-3.896103896103896,23.333333333333332,-1.330702152057388
Turhal,4+1,22500.0,04,0.0,-10.0,,-13.461538461538462
Turhal,4.5+1,23500.0,04,0.0,0.0,,0.0
Zile,1+1,18000.0,04,0.0,2.857142857142857,0.0,14.285714285714285
Zile,2+0,22500.0,04,0.0,50.0,50.0,50.0
Zile,2+1,16500.0,04,4.761904761904762,8.19672131147541,8.19672131147541,17.857142857142858
Zile,3+1,18500.0,04,0.0,2.7777777777777777,8.823529411764707,2.7777777777777777
Zile,4+1,20500.0,04,0.0,0.0,13.88888888888889,
