District,Rooms,median_price,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d,basic_inflation_30d
Almus,2+1,18000.0,04,,,,
Almus / Ormandibi,2+2,24000.0,04,0.0,,,
Erbaa,1+1,16000.0,04,0.0,,-3.0303030303030303,-8.571428571428571
Erbaa,2+0,19000.0,04,0.0,,-11.627906976744185,-11.627906976744185
Erbaa,2+1,17250.0,04,-1.4285714285714286,,2.9850746268656714,18.96551724137931
Erbaa,2.5+1,20000.0,04,0.0,,0.0,0.0
Erbaa,3+1,20000.0,04,5.263157894736842,,11.11111111111111,8.108108108108109
Erbaa,3+2,25000.0,04,0.0,,,
Erbaa,4.5+1,50000.0,04,0.0,,0.0,
Erbaa,Stüdyo (1+0),111111.0,04,0.0,,0.0,0.0
Erbaa / Gökal,3+1,16000.0,04,0.0,,0.0,
Merkez,1+1,16500.0,04,0.0,,-1.4925373134328357,0.0
Merkez,10 Üzeri,250000.0,04,0.0,,0.0,
Merkez,2+0,17250.0,04,0.0,,1.4705882352941175,9.523809523809524
Merkez,2+1,16250.0,04,0.7751937984496124,,6.557377049180328,6.557377049180328
Merkez,2.5+1,17500.0,04,-2.7777777777777777,,-2.7777777777777777,0.0
Merkez,3+1,21500.0,04,-2.272727272727273,,1.1764705882352942,3.614457831325301
Merkez,3+2,22500.0,04,0.0,,,
Merkez,3.5+1,35000.0,04,-2.7777777777777777,,-2.7777777777777777,-16.666666666666664
Merkez,4+0,42000.0,04,0.0,,0.0,0.0
Merkez,4+1,34750.0,04,0.0,,0.0,10.317460317460316
Merkez,5+1,40250.0,04,43.75,,0.625,51.886792452830186
Merkez,5+2,35000.0,04,-17.647058823529413,,-17.647058823529413,0.0
Merkez,6+1,45000.0,04,0.0,,5.88235294117647,5.88235294117647
Merkez,Stüdyo (1+0),12500.0,04,0.0,,1.6260162601626018,1.6260162601626018
Merkez / Karşıyaka,1+1,16000.0,04,2.564102564102564,,-3.0303030303030303,1.5873015873015872
Merkez / Karşıyaka,2+0,17125.0,04,0.0,,5.384615384615385,-4.861111111111112
Merkez / Karşıyaka,2+1,20500.0,04,0.0,,-1.2048192771084338,17.142857142857142
Merkez / Karşıyaka,3+1,23500.0,04,0.0,,6.8181818181818175,2.1739130434782608
Merkez / Karşıyaka,3.5+1,32000.0,04,0.0,,0.0,
Merkez / Karşıyaka,4+1,30300.0,04,0.0,,7.256637168141593,-2.258064516129032
Merkez / Karşıyaka,4.5+1,38000.0,04,0.0,,0.0,1.3333333333333335
Merkez / Karşıyaka,5+1,31000.0,04,0.0,,,
Merkez / Karşıyaka,Stüdyo (1+0),13000.0,04,0.0,,0.0,
Merkez / Köyler,1+1,18000.0,04,1.4084507042253522,,9.090909090909092,7.462686567164178
Merkez / Köyler,2+0,17500.0,04,0.0,,-25.13368983957219,48.93617021276596
Merkez / Köyler,2+1,14750.0,04,0.0,,-13.23529411764706,-18.055555555555554
Merkez / Köyler,3+0,12500.0,04,0.0,,0.0,
Merkez / Köyler,3+1,25250.0,04,0.0,,2.0202020202020203,1.0
Merkez / Köyler,3.5+1,20000.0,04,0.0,,0.0,0.0
Merkez / Köyler,4+1,27500.0,04,-8.333333333333332,,-11.29032258064516,0.0
Merkez / Perakende,1+1,16500.0,04,0.0,,10.0,22.22222222222222
Merkez / Perakende,2+0,14000.0,04,0.0,,3.7037037037037033,0.0
Merkez / Perakende,2+1,15500.0,04,0.0,,0.0,10.714285714285714
Merkez / Perakende,2.5+1,25000.0,04,0.0,,,
Merkez / Perakende,3+1,21000.0,04,0.0,,-6.666666666666667,0.0
Merkez / Perakende,4+1,30000.0,04,0.0,,-6.25,36.36363636363637
Niksar,1+1,13750.0,04,0.0,,0.0,5.769230769230769
Niksar,2+0,16000.0,04,0.0,,,
Niksar,2+1,14000.0,04,-3.4482758620689653,,7.6923076923076925,7.6923076923076925
Niksar,3+1,17000.0,04,0.0,,-8.108108108108109,-15.0
Niksar,4+1,26000.0,04,4.0,,4.0,4.0
Niksar / Merkez,2+1,10000.0,04,0.0,,0.0,-9.090909090909092
Niksar / Merkez,3+1,12000.0,04,0.0,,,
Pazar,1+1,11500.0,04,0.0,,0.0,0.0
Pazar,2.5+1,17000.0,04,0.0,,,
Pazar,3+1,19750.0,04,0.0,,0.0,-1.25
Reşadiye,1+1,17000.0,04,13.333333333333334,,6.25,
Reşadiye,2+1,12000.0,04,0.0,,20.0,
Reşadiye,3+1,13000.0,04,0.0,,0.0,-23.52941176470588
Turhal,1+1,12000.0,04,0.0,,-20.0,-11.11111111111111
Turhal,2+1,17750.0,04,-2.73972602739726,,-4.054054054054054,0.0
Turhal,2.5+1,15500.0,04,0.0,,0.0,3.3333333333333335
Turhal,3+1,18250.0,04,0.0,,-1.3513513513513513,-1.3513513513513513
Turhal,4+1,25500.0,04,2.0,,-1.9230769230769231,-1.9230769230769231
Turhal,4.5+1,23500.0,04,0.0,,0.0,0.0
Zile,1+1,17000.0,04,-2.857142857142857,,4.615384615384616,-5.555555555555555
Zile,2+0,15000.0,04,0.0,,0.0,27.659574468085108
Zile,2+1,15250.0,04,-1.6129032258064515,,1.6666666666666667,0.0
Zile,3+0,12000.0,04,0.0,,0.0,
Zile,3+1,17500.0,04,-2.7777777777777777,,2.941176470588235,4.477611940298507
Zile,4+1,20500.0,04,0.0,,,
