url,name,price
https://www.watsons.com.tr/deborah-24ore-long-lastingautomatic-dudak-kalemi-no-3/p/BP_155047,Deborah 24Ore Long LastingAutomatic Dudak Kalemi No: 3,"79,95 ₺"
https://www.watsons.com.tr/pastel-nude-oje-no-760/p/BP_143860,Pastel Nude Oje No: 760,"119,90 ₺"
https://www.watsons.com.tr/mov-glitter-festival-no-07-orange-blossom/p/BP_1408379,Mov Glitter Festival No: 07&nbsp;Orange Blossom,"39,95 ₺"
https://www.watsons.com.tr/watsons-organik-kare-makyaj-pamugu-50-adet/p/BP_166254,Watsons Organik Kare Makyaj Pamuğu 50 Adet,"59,95 ₺"
https://www.watsons.com.tr/himalaya-isiltili-beyazlik-dis-macunu-75-ml/p/BP_1340241,Himalaya Işıltılı Beyazlık Diş Macunu 75 ml,"59,95 ₺"
https://www.watsons.com.tr/golden-rose-keratin-oje-no-134/p/BP_1444863,Golden Rose Keratin Oje No: 134,"99,95 ₺"
https://www.watsons.com.tr/pastel-profashion-krem-allik-55/p/BP_1453403,Pastel Profashion Krem Allık 55,"559,90 ₺"
https://www.watsons.com.tr/max-factor-facefinity-3in1-fondoten-no-44-warm-ivory/p/BP_170530,Max Factor Facefinity 3in1 Fondöten No: 44&nbsp; Warm Ivory,"1.059,90 ₺"
https://www.watsons.com.tr/cosmed-gunes-koruyucu-krem-tum-ciltler-spf50-50-ml/p/BP_1319143,Cosmed Güneş Koruyucu Krem Tüm Ciltler Spf50 50 ml,"699,90 ₺"
https://www.watsons.com.tr/flexicare-ayakkabi-koruyucu-sprey-250-ml/p/BP_1406629,Flexicare Ayakkabı Koruyucu Sprey 250 ml,"29,95 ₺"
https://www.watsons.com.tr/maybelline-new-york-color-tattoo-24h-eye-stix-spicy/p/BP_1437072,Maybelline New York Color Tattoo 24H Eye Stix Spicy,"999,90 ₺"
https://www.watsons.com.tr/lovely-pump-up-waterproof-maskara/p/BP_1255569,Lovely Pump Up Waterproof Maskara,"459,90 ₺"
https://www.watsons.com.tr/volenia-kupe-halka-altin/p/BP_1481081,N/A,"199,00 ₺"
https://www.watsons.com.tr/kotex-natural-ultra-quadro-uzun-16/p/BP_1271235,Kotex Natural Ultra Quadro Uzun 16,"315,90 ₺"
https://www.watsons.com.tr/biomagic-premium-sac-boyasi-7-28-kumral-inci-kullu/p/BP_1432403,Biomagic Premium Saç Boyası 7/28 Kumral İnci Küllü,"749,90 ₺"
https://www.watsons.com.tr/flormar-lift-up-dudak-parlaticisi-secret-fever/p/BP_1453445,Flormar Lift Up Dudak Parlatıcısı Secret Fever,"649,90 ₺"
https://www.watsons.com.tr/revolution-reloaded-sikistirilmis-pudra-vanilla/p/BP_1367569,Revolution Reloaded Sıkıştırılmış Pudra Vanilla,"749,90 ₺"
https://www.watsons.com.tr/garnier-vitamin-c-parlaklik-etkili-tonik-120-ml/p/BP_1431703,N/A,N/A
https://www.watsons.com.tr/parodontax-orijinal-dis-macunu-75-ml/p/BP_138914,Parodontax Orijinal Diş Macunu 75 ml,"279,90 ₺"
https://www.watsons.com.tr/kalyon-kuruluk-onleyici-tirnak-bakim-yagi/p/BP_1453151,Kalyon Kuruluk Önleyici Tırnak Bakım Yağı,"397,90 ₺"
https://www.watsons.com.tr/note-silk-tattoo-goz-kalemi-02-espresso/p/BP_1481032,Note Silk Tattoo Göz Kalemi 02 Espresso,"599,90 ₺"
https://www.watsons.com.tr/pastel-oje-no-413/p/BP_1404452,Pastel Oje No: 413,"119,90 ₺"
https://www.watsons.com.tr/head-shoulders-ekstra-hacim-kepek-karsiti-gunluk-kullanim-sampuan-330-ml/p/BP_1314341,Head&amp;Shoulders Ekstra Hacim Kepek Karşıtı Günlük Kullanım Şampuan 330 ml,"294,90 ₺"
https://www.watsons.com.tr/emotion-roll-on-natural-bloom-50-ml/p/BP_1318135,Emotion Roll On Natural Bloom 50 ml,"279,90 ₺"
https://www.watsons.com.tr/maybelline-new-york-sunkisser-likit-allik-03-sol-search/p/BP_1397648,Maybelline New York Sunkisser Likit Allık 03 Sol Search,"749,90 ₺"
https://www.watsons.com.tr/revolution-beam-bright-aydinlatici-pink-seduction/p/BP_1403927,Revolution Beam Bright Aydınlatıcı Pink Seduction,"149,00 ₺"
https://www.watsons.com.tr/carnaval-bambu-siyah-beyaz-gri-soket-corap-3lu/p/BP_1440803,N/A,N/A
https://www.watsons.com.tr/i-heart-revolution-swirl-dudak-balmi-lemonmeringue/p/BP_1444387,I Heart Revolution Swirl Dudak Balmı Lemonmeringue,"749,90 ₺"
https://www.watsons.com.tr/slipstop-spooky-kaydirmaz-ayakkabi-erkek-39-40/p/BP_1440124,Slipstop Spooky Kaydırmaz Ayakkabı Erkek 39-40,"149,00 ₺"
https://www.watsons.com.tr/pastel-oje-no-19/p/BP_116843,Pastel Oje No: 19,"119,90 ₺"
https://www.watsons.com.tr/nyx-professional-makeup-worth-the-hype-volumizing-maskara/p/BP_160617,Nyx Professional Makeup Worth The Hype Volumizing Maskara,"1.249,90 ₺"
https://www.watsons.com.tr/pastel-lip-to-cheek-tint-02-lolita/p/BP_1345463,Pastel Lip To Cheek Tint 02 Lolita,"625,90 ₺"
https://www.watsons.com.tr/maybelline-new-york-super-stay-skin-tint-fondoten-03/p/BP_1345918,Maybelline New York Super Stay Skin Tint Fondöten 03,"2.049,90 ₺"
https://www.watsons.com.tr/cire-aseptine-gunes-koruyucu-krem-50-spf-200-ml/p/BP_1349341,Cire Aseptine Güneş Koruyucu Krem 50 SPF 200 ml,"899,90 ₺"
https://www.watsons.com.tr/flormar-blossom-oje-008-carnation/p/BP_1460529,N/A,"29,95 ₺"
https://www.watsons.com.tr/nyx-professional-makeup-holiday-25-candy-swirl-liner-gingersnap/p/BP_1480822,Nyx Professional Makeup Holiday 25 Candy Swirl Liner Gingersnap,"929,90 ₺"
https://www.watsons.com.tr/pastel-cream-blush-krem-allik-44-blossom/p/BP_1250858,Pastel Cream Blush Krem Allık 44 Blossom,"559,90 ₺"
https://www.watsons.com.tr/short-story-aha-moment-with-bha-peeling-etkili-arindirici-tonik-200-ml/p/BP_1437338,Short Story AHA! Moment With BHA Peeling Etkili Arındırıcı Tonik 200 ml,"499,90 ₺"
https://www.watsons.com.tr/dfeys-akne-karsiti-kirmizi-peeling-serum-aha-8-bha-2-30-ml/p/BP_1453557,D'Feys Akne Karşıtı Kırmızı Peeling Serum AHA %8 BHA %2 30 ml,"663,90 ₺"
https://www.watsons.com.tr/slipstop-24-26-numara-erkek-cocuk-kaydirmaz-ayakkabi-racing/p/BP_161307,N/A,N/A
https://www.watsons.com.tr/uni-aile-3x52li-islak-mendil/p/BP_1327480,N/A,N/A
https://www.watsons.com.tr/deborah-color-lovers-tekli-far-warm-taupe-04/p/BP_1375822,Deborah Color Lovers Tekli Far Warm Taupe 04,"799,90 ₺"
https://www.watsons.com.tr/nascita-tasli-takma-tirnak-24lu-s255/p/BP_1419383,N/A,"234,90 ₺"
https://www.watsons.com.tr/oral-b-pro-expert-komple-7-dis-fircasi-40-orta/p/BP_139809,Oral-B Pro-Expert Komple 7 Diş Fırçası 40 Orta,"469,90 ₺"
https://www.watsons.com.tr/herbal-essences-hindstan-cevizi-ozlu-nemlendirici-sac-kremi-250-ml/p/BP_1395331,N/A,"669,90 ₺"
https://www.watsons.com.tr/wella-koleston-intense-sac-boyasi-4-1-kullu-kahve/p/BP_1354983,Wella Koleston Intense Saç Boyası 4/1 Küllü Kahve,"249,90 ₺"
https://www.watsons.com.tr/puritans-pride-omega-3-1400-mg-60-kapsul/p/BP_1422113,N/A,N/A
https://www.watsons.com.tr/pastel-oje-no-310/p/BP_1273069,Pastel Oje No: 310,"119,90 ₺"
https://www.watsons.com.tr/head-shoulders-dermaxpro-onarici-nemlendirme-sac-derisi-nemlendirici-durulanmayan-sac-derisi-serumu-niacinamide-ve-seramid-145-ml/p/BP_1423933,Head&amp;Shoulders DermaXPRO Onarıcı Nemlendirme Saç Derisi Nemlendirici Durulanmayan Saç Derisi Serumu Niacinamide ve Seramid 145 ml,"199,00 ₺"
https://www.watsons.com.tr/matsu-sac-tonigi-rosemary-scalpify-100-ml/p/BP_1456826,Matsu Saç Toniği Rosemary Scalpify 100 ml,"639,90 ₺"
https://www.watsons.com.tr/watsons-sac-kopugu-bukle-belirginlestirici-200-ml/p/BP_1348886,Watsons Saç Köpüğü Bukle Belirginleştirici 200 ml,"249,90 ₺"
https://www.watsons.com.tr/watsons-derinlemesine-temizlik-burun-bandi-charcoal-powder-10lu/p/BP_1404032,Watsons Derinlemesine Temizlik Burun Bandı Charcoal Powder 10'lu,"449,90 ₺"
https://www.watsons.com.tr/dalin-bebek-yagi-ciceksi-yumusaklik-300-ml/p/BP_1286327,Dalin Bebek Yağı Çiçeksi Yumuşaklık 300 ml,"239,90 ₺"
https://www.watsons.com.tr/deborah-love-my-lashes-volume-maskara/p/BP_149568,Deborah Love My Lashes Volume Maskara,"649,90 ₺"
https://www.watsons.com.tr/loreal-paris-freshwear-cushion-fondoten-24h-air-wear-50/p/BP_1480633,L'Oréal Paris Freshwear Cushion Fondöten 24H Air Wear 50,"2.119,90 ₺"
https://www.watsons.com.tr/watsons-fresh-splash-deodorant-sprey-pudrasiz-150-ml/p/BP_1420734,Watsons Fresh Splash Deodorant Sprey Pudrasız 150 ml,"169,90 ₺"
https://www.watsons.com.tr/rebul-mystic-cherry-kadin-parfum-edp-50-ml/p/BP_1481214,Rebul Mystic Cherry Kadın Parfüm EDP 50 ml,"499,90 ₺"
https://www.watsons.com.tr/siveno-100-dogal-bebek-pisik-onleyici-jel-krem-50-ml/p/BP_1477553,Siveno %100 Doğal Bebek Pişik Önleyici Jel Krem 50 ml,"499,90 ₺"
https://www.watsons.com.tr/colgate-optik-beyaz-dis-macunu-aninda-beyazlik-20-ml/p/BP_1247729,Colgate Optik Beyaz Diş Macunu Anında Beyazlık 20 ml,"179,90 ₺"
https://www.watsons.com.tr/nivea-soft-nemlendirici-bakim-kremi-yuz-vucut-el-75-ml-jojoba-yagi-ve-e-vitamini-tum-ciltler/p/BP_113551,Nivea Soft Nemlendirici Bakım Kremi Yüz Vücut El 75 ml Jojoba Yağı ve E Vitamini Tüm Ciltler,"179,90 ₺"
https://www.watsons.com.tr/morfose-milk-therapy-butter-mucizevi-sac-bakim-yagi-200-ml/p/BP_1334284,Morfose Milk Therapy Butter Mucizevi Saç Bakım Yağı 200 ml,"349,90 ₺"
https://www.watsons.com.tr/revolution-conceal-define-fondoten-f1/p/BP_166554,Revolution Conceal &amp; Define Fondöten F1,"1.374,90 ₺"
https://www.watsons.com.tr/pastel-summer-aura-oje-449/p/BP_1445983,N/A,N/A
https://www.watsons.com.tr/slipstop-27-29-numara-kiz-cocuk-kaydirmaz-ayakkabi-chacha/p/BP_1399706,N/A,N/A
https://www.watsons.com.tr/watsons-cok-yuksek-korumali-yuz-gunes-koruyucu-spf50-50-ml/p/BP_1341746,Watsons Çok Yüksek Korumalı Yüz Güneş Koruyucu Spf50+ 50 ml,"599,90 ₺"
https://www.watsons.com.tr/emporio-armani-stronger-with-you-intensely-erkek-parfum-seti-edp-100-ml-dus-jeli-75-ml/p/BP_1481396,N/A,N/A
https://www.watsons.com.tr/flormar-sheer-up-ruj-no-018-enchanted-kiss/p/BP_1433782,Flormar Sheer Up Ruj No: 018 Enchanted Kiss,"869,90 ₺"
https://www.watsons.com.tr/slipstop-21-23-numara-kiz-cocuk-kaydirmaz-ayakkabi-ivy/p/BP_1320340,Slipstop 21-23 Numara Kız Çocuk Kaydırmaz Ayakkabı Ivy,"349,90 ₺"
https://www.watsons.com.tr/golden-rose-ice-color-mini-oje-no-204/p/BP_1365343,Golden Rose Ice Color Mini Oje No: 204,"9,99 ₺"
https://www.watsons.com.tr/miine-yilbasi-sac-taci-santa/p/BP_1442756,Miine Yılbaşı Saç Tacı Santa,"79,95 ₺"
https://www.watsons.com.tr/golden-rose-dream-eyes-eyeliner-no-407/p/BP_1433579,Golden Rose Dream Eyes Eyeliner No: 407,"179,90 ₺"
https://www.watsons.com.tr/martinelia-royal-scepter-dudak-parlaticisi-karpuz/p/BP_1441566,N/A,N/A
https://www.watsons.com.tr/maybelline-new-york-cheek-heat-likit-allik-no-15-nude-burn/p/BP_173028,N/A,N/A
https://www.watsons.com.tr/aqua-di-polo-1987-unisex-siyah-yuvarlak-gunes-gozluk-apsi000101/p/BP_1381975,Aqua Di Polo 1987 Unisex Siyah Yuvarlak Güneş Gözlük APSI000101,"399,90 ₺"
https://www.watsons.com.tr/slipstop-texas-sort-6-7-yas-erkek-cocuk-texas-sort/p/BP_1399461,N/A,N/A
https://www.watsons.com.tr/i-heart-revolution-lulu-teddy-banyo-topu-140-g/p/BP_1445220,I Heart Revolution Lulu Teddy Banyo Topu 140 g,"199,00 ₺"
https://www.watsons.com.tr/nascita-diva-seri-takma-kirpik-s116/p/BP_1347395,Nascita Diva Seri Takma Kirpik S116,"354,90 ₺"
https://www.watsons.com.tr/essence-natural-matte-mousse-fondoten-no-02/p/BP_1405453,Essence Natural Matte Mousse Fondöten No: 02,"230,90 ₺"
https://www.watsons.com.tr/celenes-sea-buckthorn-micel-temizleme-su-yagli-ve-karma-ciltler-400-ml/p/BP_1445346,Celenes Sea Buckthorn Micel Temizleme Su Yağlı ve Karma Ciltler 400 ml,"429,90 ₺"
https://www.watsons.com.tr/watsons-sun-vucut-koruyucu-sprey-spf30-200-ml/p/BP_1345169,Watsons Sun Vücut Koruyucu Sprey Spf30 200 ml,"79,95 ₺"
https://www.watsons.com.tr/garnier-carpici-renkler-sac-boyasi-111-ekstra-acik-gumus-sarisi/p/BP_135100,Garnier Çarpıcı Renkler Saç Boyası 111 Ekstra Açık Gümüş Sarısı,"239,90 ₺"
https://www.watsons.com.tr/pastel-profashion-likit-kapatici-104/p/BP_1432088,Pastel Profashion Likit Kapatıcı 104,"609,90 ₺"
https://www.watsons.com.tr/deborah-24ore-long-lasting-automatic-dudak-kalemi-no-5/p/BP_155049,Deborah 24Ore Long Lasting Automatic Dudak Kalemi No: 5,"79,95 ₺"
https://www.watsons.com.tr/maybelline-new-york-lifter-gloss-nemlendirici-dudak-parlaticisi-009-topaz/p/BP_1316210,Maybelline New York Lifter Gloss Nemlendirici Dudak Parlatıcısı 009 Topaz,"1.299,90 ₺"
https://www.watsons.com.tr/dalin-cep-havlu-3-al-2-ode/p/BP_138377,Dalin Cep Havlu 3 Al 2 Öde,"128,90 ₺"
https://www.watsons.com.tr/rebul-grey-leather-erkek-parfum-edt-100-ml/p/BP_168431,Rebul grey Leather Erkek Parfüm EDT 100 ml,"799,90 ₺"
https://www.watsons.com.tr/pastel-oje-no-247/p/BP_154811,Pastel Oje No: 247,"119,90 ₺"
https://www.watsons.com.tr/flormar-suya-dayanikli-mat-goz-kalemi-no-114/p/BP_136490,Flormar Suya Dayanıklı Mat Göz Kalemi No: 114,"399,90 ₺"
https://www.watsons.com.tr/okey-2in1-aromasiz-kayganlastirici-200-ml/p/BP_1394701,Okey 2in1 Aromasız Kayganlaştırıcı 200 ml,"467,90 ₺"
https://www.watsons.com.tr/otaci-botanics-yaglanma-karsiti-bitkisel-bakim-sampuani-375-ml-/p/BP_1453508,Otacı Botanics+ Yağlanma Karşıtı Bitkisel Bakım Şampuanı 375 ml  ,"739,90 ₺"
https://www.watsons.com.tr/listerine-6-etki-1-arada-agiz-suyu-500-ml/p/BP_142060,Listerine 6 Etki 1 Arada Ağız Suyu 500 ml,"379,90 ₺"
https://www.watsons.com.tr/note-crystalize-likit-far-02/p/BP_1432452,N/A,"149,00 ₺"
https://www.watsons.com.tr/slipstop-8-9-yas-erkek-cocuk-sort-surf/p/BP_1399027,N/A,N/A
https://www.watsons.com.tr/derminix-yuz-gunes-koruyucu-sprey-krem-spf50-75-ml/p/BP_1349320,Derminix Yüz Güneş Koruyucu Sprey Krem Spf50+ 75 ml,"599,90 ₺"
https://www.watsons.com.tr/volenia-kupe-altin-renkli-yildizli/p/BP_1452570,Volenia Küpe Altın Renkli Yıldızlı,"199,00 ₺"
https://www.watsons.com.tr/naturagen-omega-3-60-kapsul/p/BP_1365665,N/A,N/A
https://www.watsons.com.tr/naturals-by-watsons-sac-bakim-yagi-olive-100-ml/p/BP_1274441,Naturals By Watsons Saç Bakım Yağı Olive 100 ml,"99,95 ₺"
https://www.watsons.com.tr/frudia-my-orchard-soothing-mist-aloe-vera-125-ml/p/BP_1394484,Frudia My Orchard Soothing Mist Aloe Vera 125 ml,"429,90 ₺"
https://www.watsons.com.tr/pure-korean-akne-sivilce-spot-patch/p/BP_1427146,Pure Korean Akne Sivilce Spot Patch,"99,95 ₺"
https://www.watsons.com.tr/nascita-pro-kabuki-fircasi/p/BP_167752,Nascita Pro Kabuki Fırçası,"554,90 ₺"
https://www.watsons.com.tr/uni-aktif-cep-mendil-3x15li/p/BP_1327466,Uni Aktif Cep Mendil 3x15'li,"79,95 ₺"
https://www.watsons.com.tr/anyong-cilt-tonu-esitleyici-kit/p/BP_1410199,N/A,N/A
https://www.watsons.com.tr/rebul-amber-suede-erkek-parfum-edp-100-ml/p/BP_168432,Rebul Amber Suede Erkek Parfüm EDP 100 ml,"799,90 ₺"
https://www.watsons.com.tr/show-by-pastel-baby-balmy-serum-gloss-39-haunted/p/BP_1445024,Show By Pastel Baby Balmy Serum Gloss 39 Haunted,"559,90 ₺"
https://www.watsons.com.tr/show-by-pastel-show-your-joy-liquid-blush-likit-allik-55/p/BP_1310113,Show By Pastel Show Your Joy Liquid Blush Likit Allık 55,"589,90 ₺"
https://www.watsons.com.tr/siveno-dogal-sinek-ve-kene-kovucu-sprey-krem-50-ml/p/BP_1444205,Siveno Doğal Sinek ve Kene Kovucu Sprey Krem 50 ml,"499,90 ₺"
https://www.watsons.com.tr/head-shoulders-2si-1-arada-ipeksi-yumusaklik-kepek-karsiti-sampuan-300-ml/p/BP_1425914,Head&amp;Shoulders 2'si 1 Arada Ipeksi Yumusaklik Kepek Karşıtı Şampuan 300 ml,"294,90 ₺"
https://www.watsons.com.tr/revolution-conceal-define-c9-kapatici/p/BP_160375,Revolution Conceal &amp; Define C9 Kapatıcı,"814,90 ₺"
https://www.watsons.com.tr/maybelline-new-york-super-stay-matte-ink-likit-mat-ruj-510-charmer/p/BP_1437240,Maybelline New York Super Stay Matte Ink Likit Mat Ruj 510 Charmer,"1.449,90 ₺"
https://www.watsons.com.tr/bioblas-sivi-sac-kremi-kolajen-ve-keratin-200-ml/p/BP_1328005,Bioblas Sıvı Saç Kremi Kolajen ve Keratin 200 ml,"407,90 ₺"
https://www.watsons.com.tr/ziaja-marshmallow-seker-taneli-vucut-peelingi-300-ml/p/BP_1356033,Ziaja Marshmallow Şeker Taneli Vücut Peelingi 300 ml,"979,90 ₺"
https://www.watsons.com.tr/flormar-illuminating-primer-plus-isilti-veren-makyaj-bazi/p/BP_1292571,Flormar Illuminating Primer Plus Işıltı Veren Makyaj Bazı,"1.049,90 ₺"
https://www.watsons.com.tr/target-pro-by-watsons-active-biome-nemlendirici-50ml/p/BP_1406692,Target Pro By Watsons Active Biome Nemlendirici 50Ml,"199,00 ₺"
https://www.watsons.com.tr/slipstop-21-23-numara-erkek-cocuk-kaydirmaz-ayakkabi-berko/p/BP_1320004,Slipstop 21-23 Numara Erkek Çocuk Kaydırmaz Ayakkabı Berko,"59,95 ₺"
https://www.watsons.com.tr/colgate-optic-white-dis-macun-cay-kahve-tutun-75-ml/p/BP_1424283,Colgate Optic White Diş Macun Çay&amp;Kahve&amp;Tütün 75 ml,"435,90 ₺"
https://www.watsons.com.tr/tommy-hilfiger-tommy-girl-now-kadin-parfum-edt-100-ml/p/BP_1366470,Tommy Hilfiger Tommy Girl Now Kadın Parfüm Edt 100 ml,"2.699,90 ₺"
https://www.watsons.com.tr/superdrug-besleyici-cay-agaci-ve-nane-ozlu-ayak-maskesi/p/BP_168820,Superdrug Besleyici Çay Ağacı ve Nane Özlü Ayak Maskesi,"59,95 ₺"
https://www.watsons.com.tr/lionesse-kalemtiras/p/BP_1383718,Lionesse Kalemtıraş,"59,95 ₺"
https://www.watsons.com.tr/essence-birthday-bomb-shiny-lip-gloss-01/p/BP_1446620,Essence Birthday Bomb Shiny Lip Gloss 01,"114,90 ₺"
https://www.watsons.com.tr/ogx-biotin-collagen-dolgunlastirici-sampuan-385-ml-argan-oil-of-morocco-sac-bakim-yagi-100-ml/p/BP_1454565,OGX Biotin&amp;Collagen Dolgunlaştırıcı Şampuan 385 ml + Argan Oil of Morocco Saç Bakım Yağı 100 ml,"1.499,90 ₺"
https://www.watsons.com.tr/uzspace-tritan-su-matarasi-650-ml/p/BP_1456987,Uzspace Tritan Su Matarası 650 ml,"999,90 ₺"
https://www.watsons.com.tr/burberry-london-kadin-parfum-edp-100-ml/p/BP_1387477,Burberry London Kadın Parfüm EDP 100 ml,"5.099,90 ₺"
https://www.watsons.com.tr/flormar-kiss-me-more-yogun-nemlendirici-likit-mat-ruj-morumsu-koyu-seftali/p/BP_1345323,Flormar Kiss Me More Yoğun Nemlendirici Likit Mat Ruj Morumsu Koyu Şeftali,"949,90 ₺"
https://www.watsons.com.tr/maruderm-hyaluronik-asit-vucut-kremi-400-ml/p/BP_1406300,Maruderm Hyaluronik Asit Vucüt Kremi 400 ml,"449,90 ₺"
https://www.watsons.com.tr/flormar-perfect-coverage-yogun-pigmentli-spf15-fondoten-no-101/p/BP_1370565,Flormar Perfect Coverage Yoğun Pigmentli SPF15 Fondöten No: 101,"1.099,90 ₺"
https://www.watsons.com.tr/head-shoulders-arindirma-ve-parlaklik-kepek-karsiti-sampuan-elma-sirkesi-800-ml/p/BP_1449483,Head&amp;Shoulders Arındırma ve Parlaklık Kepek Karşıtı Şampuan Elma Sirkesi 800 ml,"709,90 ₺"
https://www.watsons.com.tr/golden-rose-mood-gleamy-dudak-parlaticisi-no-205-cherry-pop/p/BP_1476300,Golden Rose Mood Gleamy Dudak Parlatıcısı No: 205 Cherry Pop,"539,90 ₺"
https://www.watsons.com.tr/roc-leke-karsiti-yuz-gunes-kremi-spf-50-50-ml/p/BP_1271151,RoC Leke Karşıtı Yüz Güneş Kremi SPF 50 + 50 ml,"2.199,90 ₺"
https://www.watsons.com.tr/essence-hydra-kiss-lip-dudak-tint-03/p/BP_1465107,Essence Hydra Kiss Lip Dudak Tint 03,"229,90 ₺"
https://www.watsons.com.tr/watsons-komurlu-soft-dis-fircasi-1-adet/p/BP_168707,Watsons Kömürlü Soft Diş Fırçası 1 Adet,"109,90 ₺"
https://www.watsons.com.tr/watsons-sun-yuz-kremi-spf50-50-ml/p/BP_1424703,N/A,N/A
https://www.watsons.com.tr/flormar-nail-enamel-yogun-pigmentli-parlak-oje-no-380-pomegranete-flower/p/BP_125199,Flormar Nail Enamel Yoğun Pigmentli Parlak Oje No: 380 Pomegranete Flower,"99,95 ₺"
https://www.watsons.com.tr/loreal-paris-plump-ambition-hyaluron-lip-oil-besleyici-ve-nemlendirici-dudak-parlaticisi-490-berry-jolie/p/BP_1436610,L'Oreal Paris Plump Ambition Hyaluron Lip Oil Besleyici ve Nemlendirici Dudak Parlatıcısı 490 Berry Jolie,"1.199,90 ₺"
https://www.watsons.com.tr/pastel-deep-matte-waterproof-dipliner-mat-dipliner/p/BP_116775,Pastel Deep Matte Waterproof Dipliner Mat Dipliner,"599,90 ₺"
https://www.watsons.com.tr/loreal-paris-cest-magic-bb-krem-02-light/p/BP_170585,L'Oreal Paris C'est Magic BB Krem 02 Light,"1.299,90 ₺"
https://www.watsons.com.tr/loreal-paris-infaillible-faux-brow-ultra-ince-uclu-kas-kalemi-light-brunette/p/BP_1436715,L'Oreal Paris Infaillible Faux Brow Ultra İnce Uçlu Kaş Kalemi Light Brunette,"1.149,90 ₺"
https://www.watsons.com.tr/flormar-perfect-coverage-kapatici-no-30-light/p/BP_1481928,Flormar Perfect Coverage Kapatıcı No:30 Light,"949,90 ₺"
https://www.watsons.com.tr/celenes-nordic-gojiberry-stick-dudak-balmi-4-8-g/p/BP_1444814,"Celenes Nordic Gojiberry Stick Dudak Balmı 4,8 g","79,95 ₺"
https://www.watsons.com.tr/youpick-mandal-toka-dikdortgen-siyah/p/BP_1377705,Youpick Mandal Toka Dikdörtgen Siyah,"64,95 ₺"
https://www.watsons.com.tr/the-purest-solutions-lekeli-cilt-gunes-kremi-50-spf-50-ml/p/BP_1323728,The Purest Solutions Lekeli Cilt Güneş Kremi 50+ Spf 50 ml,"949,90 ₺"
https://www.watsons.com.tr/flormar-pearly-parlak-bitisli-sedefli-oje-no-pl118/p/BP_1364993,Flormar Pearly Parlak Bitişli Sedefli Oje No: PL118,"29,95 ₺"
https://www.watsons.com.tr/nascita-happy-candy-makyaj-sungeri/p/BP_1381345,Nascita Happy Candy Makyaj Süngeri,"89,95 ₺"
https://www.watsons.com.tr/duaderm-natural-yogun-bakim-kremi-50-ml/p/BP_1393140,N/A,N/A
https://www.watsons.com.tr/listerine-advanced-whitening-agiz-suyu-500-ml/p/BP_146502,Listerine Advanced Whitening Ağız Suyu 500 ml,"379,90 ₺"
https://www.watsons.com.tr/watsons-pudra-fircasi/p/BP_1404620,Watsons Pudra Fırçası,"279,90 ₺"
https://www.watsons.com.tr/she-vec-red-of-love-leke-ve-akne-karsiti-serum-30-ml/p/BP_1354675,N/A,N/A
https://www.watsons.com.tr/rosense-sikilastirici-tonik-200-ml/p/BP_167641,Rosense Sıkılaştırıcı Tonik 200 ml,"419,90 ₺"
https://www.watsons.com.tr/taft-curl-and-flex-kopuk-150-ml/p/BP_127634,Taft Curl and Flex Köpük 150 ml,"417,90 ₺"
https://www.watsons.com.tr/maybelline-new-york-fit-me-mat-poreless-pudra-no-90-transparan/p/BP_165895,Maybelline New York Fit Me Mat &amp; Poreless Pudra No: 90 Transparan,"1.599,90 ₺"
https://www.watsons.com.tr/nyx-professional-makeup-duck-plump-dolgun-gorunum-veren-dudak-parlaticisi-06-brick-of-time/p/BP_1385741,Nyx Professional Makeup Duck Plump Dolgun Görünüm Veren Dudak Parlatıcısı 06 Brick Of Time,"1.169,90 ₺"
https://www.watsons.com.tr/eyup-sabri-tuncer-japon-kiraz-cicegi-sivi-sabun-500-ml/p/BP_174720,Eyüp Sabri Tuncer Japon Kiraz Çiçeği Sıvı Sabun 500 ml,"179,90 ₺"
https://www.watsons.com.tr/flormar-jelly-look-yogun-pigmentli-parlak-oje-no-jl01/p/BP_1326493,Flormar Jelly Look Yoğun Pigmentli Parlak Oje No: JL01,"149,90 ₺"
https://www.watsons.com.tr/rocs-black-edition-orta-dis-fircasi/p/BP_137970,Rocs Black Edition Orta Diş Fırçası,"369,90 ₺"
https://www.watsons.com.tr/colgate-optic-white-oxygen-beyazlatici-dis-macunu-50-ml/p/BP_1369473,Colgate Optic White Oxygen Beyazlatıcı Diş Macunu 50 ml,"499,90 ₺"
https://www.watsons.com.tr/dicora-urban-fit-kadin-parfum-edt-nyc-150-ml-cantali-set/p/BP_1410780,Dicora Urban Fit Kadın Parfüm EDT Nyc 150 ml Çantalı Set,"1.749,90 ₺"
https://www.watsons.com.tr/carnaval-kurdele-detayli-beyaz-firfirli-corap/p/BP_1440642,N/A,N/A
https://www.watsons.com.tr/max-factor-masterpiece-likit-eyeliner-espresso/p/BP_1409352,Max Factor Masterpiece Likit Eyeliner Espresso,"687,90 ₺"
https://www.watsons.com.tr/nivea-luminous630-leke-karsiti-gece-bakim-kremi-50-ml/p/BP_1329916,Nivea Luminous630 Leke Karşıtı Gece Bakım Kremi 50 ml,"1.169,90 ₺"
