url,name,normal_price
https://www.watsons.com.tr/orkid-platinum-dortlu-hijyenik-ped-normal-24lu/p/BP_1478337,Orkid Platinum Dörtlü Hijyenik Ped Normal 24'lü,"378,90 ₺"
https://www.watsons.com.tr/revolution-ph-bomb-lip-cheek-yag-universal/p/BP_1390060,Revolution pH Bomb Lip &amp; Cheek Yağ Universal,"687,90 ₺"
https://www.watsons.com.tr/slipstop-aquatic-tisort-erkek-cocuk-8-9-yas/p/BP_1438976,N/A,N/A
https://www.watsons.com.tr/pastel-profashion-likit-kapatici-104/p/BP_1432088,Pastel Profashion Likit Kapatıcı 104,"609,90 ₺"
https://www.watsons.com.tr/pastel-pastel-oje-no-341/p/BP_1323952,N/A,"119,90 ₺"
https://www.watsons.com.tr/rebul-buquet-kolonya-50-ml/p/BP_168682,Rebul Buquet Kolonya 50 ml,"84,95 ₺"
https://www.watsons.com.tr/durex-extreme-geciktiricili-ve-tirtikli-prezervatif-10lu/p/BP_172823,N/A,N/A
https://www.watsons.com.tr/dalin-orman-esintisi-bebek-kolonyasi-150-ml/p/BP_152636,Dalin Orman Esintisi Bebek Kolonyası 150 ml,"185,90 ₺"
https://www.watsons.com.tr/deborah-24ore-perfect-mattifying-pudra-02/p/BP_1368094,Deborah 24Ore Perfect Mattifying Pudra 02,"914,90 ₺"
https://www.watsons.com.tr/flormar-lift-up-dudak-parlaticisi-nude-forever/p/BP_1453438,Flormar Lift Up Dudak Parlatıcısı Nude Forever,"649,90 ₺"
https://www.watsons.com.tr/nascita-diva-seri-takma-kirpik-s117/p/BP_1347402,Nascita Diva Seri Takma Kirpik S117,"354,90 ₺"
https://www.watsons.com.tr/deborah-super-blush-allik-mat-02/p/BP_1365973,Deborah Super Blush Allık Mat 02,"914,90 ₺"
https://www.watsons.com.tr/note-daily-skin-perfector-tint-spf50-120/p/BP_1455286,Note Daily Skin Perfector Tint SPF50 120,"799,90 ₺"
https://www.watsons.com.tr/colgate-colgate-seyahat-seti/p/BP_1295595,Colgate Colgate Seyahat Seti,"253,90 ₺"
https://www.watsons.com.tr/golden-rose-flash-liner-eyeliner-no-111-chocolate/p/BP_1442896,Golden Rose Flash Liner Eyeliner No: 111 Chocolate,"609,90 ₺"
https://www.watsons.com.tr/le-petit-marseillais-dus-jeli-organik-vanilya-sutu-400-ml-organik-seftali-ve-nektarin-400-ml/p/BP_1464701,Le Petit Marseillais Duş Jeli Organik Vanilya Sütü 400 ml + Organik Şeftali ve Nektarin 400 ml,"735,90 ₺"
https://www.watsons.com.tr/mia-klinika-retinol-ve-kolajen-iceren-yaslanma-karsiti-krem-50-ml/p/BP_1383256,Mia Klinika Retinol ve Kolajen İçeren Yaşlanma Karşıtı Krem 50 ml,"759,90 ₺"
https://www.watsons.com.tr/natures-supreme-multi-magnezyum-complex-30-tablet/p/BP_1442672,Nature's Supreme Multi Magnezyum Complex 30 Tablet,"399,90 ₺"
https://www.watsons.com.tr/revolution-glow-balm-flushed-pink-allik/p/BP_1348641,Revolution Glow Balm Flushed Pink Allık,"687,90 ₺"
https://www.watsons.com.tr/golden-rose-eye-glaze-likit-far-no-04/p/BP_1342355,Golden Rose Eye Glaze Likit Far No: 04,"509,90 ₺"
https://www.watsons.com.tr/nascita-takma-tirnak-diamond-s268/p/BP_1420090,Nascita Takma Tırnak Diamond S268,"79,95 ₺"
https://www.watsons.com.tr/aussie-bouncy-curls-arindiran-nemlendiren-sampuan-1-lt/p/BP_1476013,Aussie Bouncy Curls Arındıran Nemlendiren Şampuan 1 lt,"1.269,90 ₺"
https://www.watsons.com.tr/2wins-beauty-renkli-nemlendirici-light-no-1/p/BP_1464281,2Wins Beauty Renkli Nemlendirici Light No: 1,"1.689,90 ₺"
https://www.watsons.com.tr/mjeunesse-men-dead-sea-rescue-erkek-yuz-maskesi-25-gr/p/BP_112695,M.Jeunesse Men Dead Sea Rescue Erkek Yüz Maskesi 25 gr,"69,95 ₺"
https://www.watsons.com.tr/lovely-aroma-mat-likit-lipstick-01/p/BP_1423436,Lovely Aroma Mat Likit Lipstick 01,"79,95 ₺"
https://www.watsons.com.tr/mia-klinika-su-bazli-guclendirici-kas-kirpik-serumu-kiti/p/BP_1424766,Mia Klinika Su Bazlı Güçlendirici Kaş&amp;Kirpik Serumu Kiti,"739,90 ₺"
https://www.watsons.com.tr/golden-rose-city-color-oje-no-153/p/BP_1444947,Golden Rose City Color Oje No: 153,"89,95 ₺"
https://www.watsons.com.tr/dalin-bebek-yagi-ciceksi-yumusaklik-300-ml/p/BP_1286327,Dalin Bebek Yağı Çiçeksi Yumuşaklık 300 ml,"239,90 ₺"
https://www.watsons.com.tr/miine-cherry-pop-volkanik-tas/p/BP_1453767,Miine Cherry Pop Volkanik Taş,"119,90 ₺"
https://www.watsons.com.tr/pastel-nude-tekli-far-78/p/BP_1432095,N/A,N/A
https://www.watsons.com.tr/slipstop-30-32-numara-finny-kaydirmaz-ayakkabi-kiz-cocuk/p/BP_1350657,Slipstop 30-32 Numara Finny Kaydırmaz Ayakkabı Kız Çocuk,"379,90 ₺"
https://www.watsons.com.tr/revolution-fast-base-allik-stick-baby/p/BP_1358133,Revolution Fast Base Allık Stick Baby,"949,90 ₺"
https://www.watsons.com.tr/garnier-carpici-renkler-sac-boyasi-635-carpici-altin-kahve/p/BP_135091,Garnier Çarpıcı Renkler Saç Boyası 6.35 Çarpıcı Altın Kahve,"239,90 ₺"
https://www.watsons.com.tr/avon-skin-glow-isilti-veren-serum-yuz-kremi-50-ml/p/BP_1478869,Avon Skin Glow Işıltı Veren Serum Yüz Kremi 50 ml,"449,90 ₺"
https://www.watsons.com.tr/sensodyne-curuk-karsiti-dis-macunu-75-ml/p/BP_1463301,Sensodyne Çürük Karşıtı Diş Macunu 75 ml,"229,90 ₺"
https://www.watsons.com.tr/john-frieda-frizz-ease-sac-kremi-kuru-ve-hasar-gormus-saclar-icin-250-ml/p/BP_147875,John Frieda Frizz Ease Saç Kremi Kuru ve Hasar Görmüş Saçlar İçin 250 ml,"699,90 ₺"
https://www.watsons.com.tr/revolution-satin-kiss-dudak-kalemi-heart-race/p/BP_174115,Revolution Satin Kiss Dudak Kalemi Heart Race,"499,90 ₺"
https://www.watsons.com.tr/pastel-make-up-to-skin-care-hydrating-goz-alti-kapaticisi-ve-goz-kremi-62-ivory/p/BP_1377292,Pastel Make Up To Skin Care Hydrating Göz Altı Kapatıcısı ve Göz Kremi 62 Ivory,"999,90 ₺"
https://www.watsons.com.tr/deborah-24ore-perfect-mattifying-pudra-03/p/BP_1368101,Deborah 24Ore Perfect Mattifying Pudra 03,"149,00 ₺"
https://www.watsons.com.tr/revolution-pout-lip-gloss-stick-sour-berry/p/BP_1460746,Revolution Pout Lip Gloss Stick Sour Berry,"1.249,90 ₺"
https://www.watsons.com.tr/garnier-ambre-solaire-invisible-serum-super-uv-gunluk-gunes-koruyucu-serum/p/BP_1395184,Garnier Ambre Solaire Invisible Serum Super UV Günlük Güneş Koruyucu Serum,"149,00 ₺"
https://www.watsons.com.tr/pantene-miracles-hydra-glow-gunduz-serumu-70-ml/p/BP_1355515,Pantene Miracles Hydra Glow Gündüz Serumu 70 ml,"149,00 ₺"
https://www.watsons.com.tr/getwell-karma-yara-bandi-20-adet/p/BP_1307012,Getwell Karma Yara Bandı 20 Adet,"34,95 ₺"
https://www.watsons.com.tr/golden-rose-flash-liner-eyeliner-no-108-mocha-brow/p/BP_1442910,Golden Rose Flash Liner Eyeliner No: 108 Mocha Brow,"609,90 ₺"
https://www.watsons.com.tr/lovely-likit-camouflage-kapatici-no-5/p/BP_1273671,Lovely Likit Camouflage Kapatıcı No: 5,"514,90 ₺"
https://www.watsons.com.tr/nyx-professional-makeup-buttermelt-glaze-isiltili-nemlendirici-tint-05-chai-butta/p/BP_1430142,Nyx Professional Makeup Buttermelt Glaze Işıltılı Nemlendirici Tint 05 Chai Butta,"899,90 ₺"
https://www.watsons.com.tr/kotex-regl-gece-kulodu-2-adet-seti/p/BP_1276506,Kotex Regl Gece Külodu 2 Adet Seti,"231,90 ₺"
https://www.watsons.com.tr/privacy-gold-kadin-deodorant-150-ml/p/BP_138649,Privacy Gold Kadın Deodorant 150 ml,"229,90 ₺"
https://www.watsons.com.tr/flormar-smoky-eyes-sunger-baslikli-mat-bitisli-goz-kalemi-no-006/p/BP_1317127,N/A,N/A
https://www.watsons.com.tr/garnier-hyaluron-bariyer-onarici-serum-maske-28-g/p/BP_1454446,Garnier Hyaluron+ Bariyer Onarıcı Serum Maske 28 g,"224,90 ₺"
https://www.watsons.com.tr/medicube-kolajen-jelly-krem-50-ml/p/BP_1458779,Medicube Kolajen Jelly Krem 50 ml,"2.739,90 ₺"
https://www.watsons.com.tr/matsu-intensive-repair-yipranmis-saclar-sampuan-350-ml/p/BP_1400287,Matsu Intensive Repair Yıpranmış Saçlar Şampuan 350 ml,"699,90 ₺"
https://www.watsons.com.tr/cosrx-aha-bha-iceren-arindirici-tonik-150ml/p/BP_1421427,N/A,"1.099,90 ₺"
https://www.watsons.com.tr/dirty-works-lovely-scrubbly-vucut-scrubi-250-ml/p/BP_1381478,Dirty Works Lovely Scrubbly Vücut Scrubı 250 ml,"79,95 ₺"
https://www.watsons.com.tr/pastel-oje-no-119/p/BP_116849,Pastel Oje No: 119,"119,90 ₺"
https://www.watsons.com.tr/note-new-era-skin-protect-kapatici-50/p/BP_1398124,Note New Era Skin Protect Kapatıcı 50,"749,90 ₺"
https://www.watsons.com.tr/ziaja-manuka-akneli-cilt-tonik-200-ml/p/BP_156358,Ziaja Manuka Akneli Cilt Tonik 200 ml,"489,90 ₺"
https://www.watsons.com.tr/nivea-zeytinyagi-nemlendirici-el-bakim-kremi-75-ml/p/BP_163741,N/A,N/A
https://www.watsons.com.tr/molped-ultra-anatomik-tekli-normal-10-adet/p/BP_150334,Molped Ultra Anatomik Tekli Normal 10 Adet,"107,90 ₺"
https://www.watsons.com.tr/rebul-extreme-erkek-edt-50-ml-deodorant-150-ml-set/p/BP_1427825,N/A,"389,90 ₺"
https://www.watsons.com.tr/ashley-joy-ekstra-hacim-kuru-sampuan-200-ml/p/BP_170983,Ashley Joy Ekstra Hacim Kuru Şampuan 200 ml,"449,90 ₺"
https://www.watsons.com.tr/unfilter-beauty-oje-badem-09/p/BP_1378552,Unfilter Beauty Oje Badem 09,"79,95 ₺"
https://www.watsons.com.tr/youpick-mandal-toka-dikdortgen-kahve/p/BP_1377712,Youpick Mandal Toka Dikdörtgen Kahve,"64,95 ₺"
https://www.watsons.com.tr/restorex-sivi-sac-kremi-7-besleyici-yag-200-ml/p/BP_1402408,Restorex Sıvı Saç Kremi 7 Besleyici Yağ 200 ml,"348,90 ₺"
https://www.watsons.com.tr/note-mineral-pudra-no-02/p/BP_149061,Note Mineral Pudra No: 02,"899,90 ₺"
https://www.watsons.com.tr/flormar-nail-enamel-yogun-pigmentli-parlak-oje-no-227-milk-foam/p/BP_116408,Flormar Nail Enamel Yoğun Pigmentli Parlak Oje No: 227 Milk Foam,"99,95 ₺"
https://www.watsons.com.tr/pastel-oje-no-375/p/BP_1345022,Pastel Oje No: 375,"9,99 ₺"
https://www.watsons.com.tr/deborah-milano-no-transfer-lip-gloss-03/p/BP_1446956,Deborah Milano No Transfer Lip Gloss 03,"1.049,90 ₺"
https://www.watsons.com.tr/flormar-baked-powder-mat-bitisli-firinlanmis-pudra-no-030/p/BP_1351210,Flormar Baked Powder Mat Bitişli Fırınlanmış Pudra No: 030,"1.249,90 ₺"
https://www.watsons.com.tr/max-factor-2000-calorie-lip-glaze-000-melting-ice/p/BP_1409212,Max Factor 2000 Calorie Lip Glaze 000 Melting Ice,"599,90 ₺"
https://www.watsons.com.tr/dove-coconut-oil-dus-kopugu-200-ml/p/BP_1453263,Dove Coconut Oil Duş Köpüğü 200 ml,"489,90 ₺"
https://www.watsons.com.tr/medicube-age-r-vita-c-pro-ampul-serum-50-ml/p/BP_1458877,N/A,N/A
https://www.watsons.com.tr/miine-bebek-banyo-sungeri-tavsan/p/BP_1434741,Miine Bebek Banyo Süngeri Tavşan,"39,95 ₺"
https://www.watsons.com.tr/naturals-by-watsons-tea-tree-sampuan-490-ml/p/BP_1422540,Naturals By Watsons Tea Tree Şampuan 490 ml,"549,90 ₺"
https://www.watsons.com.tr/slipstop-t-j-kaydirmaz-ayakkabi-erkek-cocuk-27-29/p/BP_1439809,Slipstop T&amp;J Kaydırmaz Ayakkabı Erkek Çocuk 27-29,"149,00 ₺"
https://www.watsons.com.tr/note-ultra-rich-color-dudak-kalemi-no-07-nude-rose/p/BP_175494,Note Ultra Rich Color Dudak Kalemi No: 07 Nude Rose,"249,90 ₺"
https://www.watsons.com.tr/neutrogena-cica-onarici-bakim-el-kremi-50-ml/p/BP_1419852,Neutrogena Cica Onarıcı Bakım El Kremi 50 ml,"187,90 ₺"
https://www.watsons.com.tr/duaderm-serum-collagen-30-ml/p/BP_1393189,Duaderm Serum Collagen 30 ml,"1.414,90 ₺"
https://www.watsons.com.tr/avon-anew-power-serum-30-ml/p/BP_1426929,N/A,N/A
https://www.watsons.com.tr/nyx-professional-makeup-pore-filler-mini-makyaj-bazi/p/BP_165717,Nyx Professional Makeup Pore Filler Mini Makyaj Bazi,"779,90 ₺"
https://www.watsons.com.tr/i-heart-revolution-loose-baking-coconut-pudra/p/BP_170137,I Heart Revolution Loose Baking Coconut Pudra,"939,90 ₺"
https://www.watsons.com.tr/revolution-skincare-niasinamid-micellar-su-400-ml/p/BP_1329433,N/A,N/A
https://www.watsons.com.tr/creamol-sunger-dogal-kabak-lifi/p/BP_1357748,Creamol Sünger Doğal Kabak Lifi,"66,95 ₺"
https://www.watsons.com.tr/lovely-bonjour-eyeliner-goz-kalemi-no-04/p/BP_1442371,Lovely Bonjour Eyeliner &amp; Göz Kalemi No: 04,"449,90 ₺"
https://www.watsons.com.tr/pure-beauty-cica-soothe-temizleyici-125-ml/p/BP_1357664,N/A,N/A
https://www.watsons.com.tr/flormar-mood-booster-yogun-pigmentli-likit-allik-no-003/p/BP_1354892,Flormar Mood Booster Yoğun Pigmentli Likit Allık No: 003,"749,90 ₺"
https://www.watsons.com.tr/flormar-perfect-coverage-bakim-yapan-likit-kapatici-acik-soguk-alt-ton/p/BP_171541,N/A,N/A
https://www.watsons.com.tr/dicora-urban-fit-dus-jeli-e-vitamini-mango-avokado-400-ml/p/BP_160345,Dicora Urban Fit Duş Jeli E Vitamini Mango&amp;Avokado 400 ml,"229,90 ₺"
https://www.watsons.com.tr/eyup-sabri-tuncer-zeytinyagli-kopuk-sabun-japon-kirazi-500-ml/p/BP_1318744,Eyüp Sabri Tuncer Zeytinyağlı Köpük Sabun Japon Kirazı 500 ml,"218,90 ₺"
https://www.watsons.com.tr/nivea-men-tiras-jeli-hassas-200-ml/p/BP_119505,Nivea Men Tıraş Jeli Hassas 200 ml,"409,90 ₺"
https://www.watsons.com.tr/essence-waterproof-eyeliner/p/BP_162726,Essence Waterproof Eyeliner,"204,90 ₺"
https://www.watsons.com.tr/golden-rose-longstay-likit-mat-ruj-no-19/p/BP_168044,Golden Rose Longstay Likit Mat Ruj No: 19,"809,90 ₺"
https://www.watsons.com.tr/pastel-oje-no-120/p/BP_1236795,Pastel Oje No: 120,"119,90 ₺"
https://www.watsons.com.tr/urban-care-sac-parfumu-pink-allure-50-ml/p/BP_1430695,Urban Care Saç Parfümü Pink Allure 50 ml,"599,90 ₺"
https://www.watsons.com.tr/revolution-glaze-getaway-terracotta-dudak-yagi/p/BP_1348543,Revolution Glaze Getaway Terracotta Dudak Yağı,"59,95 ₺"
https://www.watsons.com.tr/target-pro-by-watsons-age-defense-goz-kremi-12-ml/p/BP_1299858,Target Pro By Watsons Age Defense Göz Kremi 12 ml,"199,00 ₺"
https://www.watsons.com.tr/flormar-dewy-lip-booster-dudak-parlaticisi-07-bronze-elegance/p/BP_1443785,Flormar Dewy Lip Booster Dudak Parlatıcısı 07 Bronze Elegance,"849,90 ₺"
https://www.watsons.com.tr/revolution-kohl-eyeliner-blue/p/BP_174098,Revolution Kohl Eyeliner Blue,"499,90 ₺"
https://www.watsons.com.tr/himalaya-besleyici-el-kremi-50-ml/p/BP_1392566,N/A,N/A
https://www.watsons.com.tr/ashley-joy-durulanmayan-sac-bakim-kremi-150-ml/p/BP_1247120,Ashley Joy Durulanmayan Saç Bakım Kremi 150 ml,"649,90 ₺"
https://www.watsons.com.tr/oral-b-sarjli-dis-fircasi-yedek-basligi-precision-x-filament-4-adet-urun/p/BP_1398733,N/A,N/A
https://www.watsons.com.tr/mjcare-miracle-peeling-corap-ayak-maskesi-30-ml/p/BP_1337042,Mjcare Miracle Peeling Çorap Ayak Maskesi 30 ml,"409,90 ₺"
https://www.watsons.com.tr/golden-rose-city-color-oje-no-122/p/BP_1368577,Golden Rose City Color Oje No: 122,"9,99 ₺"
https://www.watsons.com.tr/yumos-sprey-acik-hava-etkisi-mavi-gelincik-430-ml/p/BP_1453480,N/A,N/A
https://www.watsons.com.tr/lovely-aydinlatici-gold/p/BP_1254862,Lovely Aydınlatıcı Gold,"359,90 ₺"
https://www.watsons.com.tr/hermes-terre-erkek-edt-100-ml/p/BP_1356145,N/A,"7.799,90 ₺"
https://www.watsons.com.tr/loreal-paris-panorama-hacim-veren-maskara-siyah/p/BP_1382367,L'Oreal Paris Panorama Hacim Veren Maskara Siyah,"1.799,90 ₺"
https://www.watsons.com.tr/slipstop-texas-sort-2-3-yas-erkek-cocuk-texas-sort/p/BP_1399447,N/A,N/A
https://www.watsons.com.tr/unfilter-beauty-oje-siyah-no-71/p/BP_1338988,Unfilter Beauty Oje Siyah&nbsp;No: 71,"79,95 ₺"
https://www.watsons.com.tr/sleepy-yuzey-temizlik-havlusu-camasir-suyu-100lu/p/BP_1406244,Sleepy Yüzey Temizlik Havlusu Çamaşır Suyu 100'lü,"229,90 ₺"
https://www.watsons.com.tr/garnier-saf-temiz-nemlendiren-temizleyici-250-ml/p/BP_1353912,Garnier Saf&amp;Temiz Nemlendiren Temizleyici 250 ml,"549,90 ₺"
https://www.watsons.com.tr/ph-lab-zero-pore-temizleme-bar-50-ml/p/BP_1461558,Ph Lab Zero Pore Temizleme Bar 50 ml,"819,90 ₺"
https://www.watsons.com.tr/nyx-professional-makeup-buttermelt-bronzer-04-butta-buscuit/p/BP_1401582,Nyx Professional Makeup Buttermelt Bronzer 04 Butta Buscuit,"1.099,90 ₺"
https://www.watsons.com.tr/okay-salon-formula-sac-maskesi-purple-500-ml/p/BP_1333857,Okay Salon Formula Saç Maskesi Purple 500 ml,"184,90 ₺"
https://www.watsons.com.tr/loreal-paris-infaillible-matte-resistance-likit-mat-ruj-500-wine-not/p/BP_1369144,N/A,N/A
https://www.watsons.com.tr/flormar-star-shine-yogun-pigmentli-metalik-oje-no-007/p/BP_163419,Flormar Star Shine Yoğun Pigmentli Metalik Oje No: 007,"199,90 ₺"
https://www.watsons.com.tr/golden-rose-tattoo-jel-goz-kalemi-no-107/p/BP_1391971,Golden Rose Tattoo Jel Göz Kalemi No: 107,"564,90 ₺"
https://www.watsons.com.tr/rexona-men-advanced-protection-erkek-stick-deodorant-extreme-fresh-50-ml/p/BP_1459794,Rexona Men Advanced Protection Erkek Stick Deodorant Extreme Fresh 50 ml,"399,90 ₺"
https://www.watsons.com.tr/essence-the-slim-stick-ruj-no-107/p/BP_1405404,N/A,N/A
https://www.watsons.com.tr/rimmel-london-maxi-blush-allik-third-base-no-01/p/BP_1409128,Rimmel London Maxi Blush Allık Third Base No: 01,"749,90 ₺"
https://www.watsons.com.tr/slipstop-27-29-numara-kiz-cocuk-kaydirmaz-ayakkabi-kim/p/BP_1399552,Slipstop 27-29 Numara Kız Çocuk Kaydırmaz Ayakkabı Ki̇m,"59,95 ₺"
https://www.watsons.com.tr/urban-care-kind-rituals-sac-tonigi-kinoa-almond-200-ml/p/BP_1422988,Urban Care Kind Rituals Saç Toniği Kinoa&amp;Almond 200 ml,"599,90 ₺"
https://www.watsons.com.tr/revox-at-kuyrugu-biotin-collagen-sampuan-360-ml/p/BP_171456,Revox At Kuyruğu Biotin Collagen Şampuan 360 ml,"489,90 ₺"
https://www.watsons.com.tr/loreal-paris-panorama-maskara-bleu-nu/p/BP_1480605,N/A,"1.799,90 ₺"
https://www.watsons.com.tr/nivea-derma-skin-clear-sivilce-karsiti-yuz-temizleme-jeli-150-ml/p/BP_1342285,Nivea Derma Skin Clear Sivilce Karşıtı Yüz Temizleme Jeli 150 ml,"459,90 ₺"
https://www.watsons.com.tr/urban-care-no3-bond-plex-yipranma-karsiti-sac-bakim-kremi-250-ml/p/BP_1351392,N/A,N/A
https://www.watsons.com.tr/pastel-browmatic-waterproof-eyebrow-pencil-kas-kalemi-11/p/BP_171118,Pastel Browmatic Waterproof Eyebrow Pencil Kaş Kalemi 11,"475,90 ₺"
https://www.watsons.com.tr/miine-sevgililer-gunu-detangle-sac-fircasi/p/BP_1460473,Miine Sevgililer Günü Detangle Saç Fırçası,"269,90 ₺"
https://www.watsons.com.tr/duaderm-lipozom-goz-serumu-30-ml/p/BP_1393259,Duaderm Lipozom Göz Serumu 30 ml,"1.556,90 ₺"
https://www.watsons.com.tr/wella-koleston-kit-sac-boyasi-terakotta-6-74/p/BP_123665,N/A,N/A
https://www.watsons.com.tr/max-factor-masterpiece-likit-eyeliner-espresso/p/BP_1409352,Max Factor Masterpiece Likit Eyeliner Espresso,"687,90 ₺"
https://www.watsons.com.tr/nyx-professional-makeup-fat-oil-lip-drip-parlatici-dudak-yagi-my-main/p/BP_1349096,Nyx Professional Makeup Fat Oil Lip Drip Parlatıcı Dudak Yağı My Main,"1.049,90 ₺"
https://www.watsons.com.tr/neutrogena-hydro-boost-jel-vucut-losyonu-400-ml/p/BP_160310,Neutrogena Hydro Boost Jel Vücut Losyonu 400 ml,"628,90 ₺"
https://www.watsons.com.tr/flormar-perfect-coverage-yogun-pigmentli-spf15-fondoten-no-103/p/BP_1370579,Flormar Perfect Coverage Yoğun Pigmentli SPF15 Fondöten No: 103,"399,00 ₺"
https://www.watsons.com.tr/banila-co-dear-hydration-goz-kremi-20-ml/p/BP_1378293,Banila Co Dear Hydration Göz Kremi 20 ml,"899,90 ₺"
https://www.watsons.com.tr/loreal-paris-infaillible-matte-resistance-likit-mat-ruj-635-worth-it-medium/p/BP_1397515,L'Oreal Paris Infaillible Matte Resistance Likit Mat Ruj 635 Worth It (Medium),"1.699,90 ₺"
https://www.watsons.com.tr/superdrug-procare-beyazlatici-dis-macunu-75-ml/p/BP_1429344,Superdrug Procare Beyazlatıcı Diş Macunu 75 ml,"319,90 ₺"
https://www.watsons.com.tr/biomagic-sac-boyasi-acik-kullu-kumral-no-872/p/BP_145887,Biomagic Saç Boyası Açık Küllü Kumral No: 8.72,"699,90 ₺"
https://www.watsons.com.tr/pantene-miracles-hydra-glow-gece-serumu-70-ml/p/BP_1380134,N/A,N/A
https://www.watsons.com.tr/flormar-moisture-boost-tirnak-bakimi/p/BP_1406181,Flormar Moisture Boost Tırnak Bakımı,"199,90 ₺"
https://www.watsons.com.tr/neutrogena-hizli-emilen-el-kremi-75-ml/p/BP_119955,Neutrogena Hızlı Emilen El Kremi 75 ml,"148,90 ₺"
https://www.watsons.com.tr/note-iconic-parlak-ruj-208/p/BP_1432438,Note Iconic Parlak Ruj 208,"699,90 ₺"
https://www.watsons.com.tr/flormar-baked-eyeshadow-yogun-pigmentli-firinlanmis-goz-fari-no-006-golden-eyes/p/BP_1372987,Flormar Baked Eyeshadow Yoğun Pigmentli Fırınlanmış Göz Farı No: 006 Golden Eyes,"649,90 ₺"
https://www.watsons.com.tr/essence-bright-eyes-gozalti-stick-kapatici-no-01/p/BP_1376746,Essence Bright Eyes! Gözaltı Stick Kapatıcı No: 01,"249,90 ₺"
https://www.watsons.com.tr/snp-prep-peptaronic-nemlendirici-tonik-320-ml/p/BP_1238685,SNP Prep Peptaronic Nemlendirici Tonik 320 ml,"814,90 ₺"
https://www.watsons.com.tr/garnier-mineral-ultra-kuru-roll-on-deodorant/p/BP_153531,Garnier Mineral Ultra Kuru Roll-On Deodorant,"284,90 ₺"
https://www.watsons.com.tr/toni-guy-onarici-sampuan-sac-kremi-set-2x-250-ml/p/BP_1423373,Toni&amp;Guy Onarıcı Şampuan + Saç Kremi Set 2x 250 ml,"839,90 ₺"
https://www.watsons.com.tr/martinelia-dondurma-figurlu-dudak-parlatici-yaban-mersini/p/BP_1462356,N/A,N/A
https://www.watsons.com.tr/flormar-lift-up-dolgun-gorunum-veren-mat-dudak-kalemi-002-spiced-brown/p/BP_1447453,Flormar Lift Up Dolgun Görünüm Veren Mat Dudak Kalemi - 002 Spiced Brown,"599,90 ₺"
https://www.watsons.com.tr/christian-dior-addict-kadin-parfum-edp-100-ml/p/BP_1475705,Christian Dior Addict Kadın Parfüm EDP 100 ml,"9.449,90 ₺"
https://www.watsons.com.tr/golden-rose-mood-sheer-bright-ruj-108-rosy-plum/p/BP_1476265,Golden Rose Mood Sheer Bright Ruj 108 Rosy Plum,"649,90 ₺"
https://www.watsons.com.tr/i-heart-revolution-karpuzlu-banyo-topu-140-g/p/BP_1445213,I Heart Revolution Karpuzlu Banyo Topu 140 g,"199,00 ₺"
https://www.watsons.com.tr/collagen-by-watsons-moisturising-tonik-150-ml/p/BP_1373330,Collagen By Watsons Moisturising Tonik 150 ml,"629,90 ₺"
https://www.watsons.com.tr/ice-queen-niacinamide-masaj-uclu-krem-40-ml/p/BP_1450190,Ice Queen Niacinamide Masaj Uçlu Krem 40 ml,"689,90 ₺"
https://www.watsons.com.tr/wella-koleston-kit-sac-boyasi-gizemli-kahve-8-74/p/BP_123670,Wella Koleston Kit Saç Boyası Gizemli Kahve 8/74,"549,90 ₺"
https://www.watsons.com.tr/nyx-professional-makeup-ultimate-shadow-palette-paradise-shock-goz-fari-paleti/p/BP_1384068,Nyx Professional Makeup Ultimate Shadow Palette Paradise Shock Göz Farı Paleti,"2.149,90 ₺"
https://www.watsons.com.tr/skin401-moisture-boost-ultra-nemlendirici-goz-kremi-20-ml/p/BP_1484518,Skin401 Moisture Boost Ultra Nemlendirici Göz Kremi 20 ml,"659,90 ₺"
https://www.watsons.com.tr/watsons-dis-ipi-50-metre/p/BP_1337112,Watsons Diş İpi 50 Metre,"89,95 ₺"
https://www.watsons.com.tr/bioderma-atoderm-nemlendirici-krem-200-ml/p/BP_173385,Bioderma Atoderm Nemlendirici Krem 200 ml,"899,90 ₺"
https://www.watsons.com.tr/mizon-snail-repair-intensive-gold-jel-goz-alti-ped-60-adet/p/BP_1485365,Mizon Snail Repair Intensive Gold Jel Göz Altı Ped 60 Adet,"3.199,90 ₺"
https://www.watsons.com.tr/urban-care-style-guide-sac-kopugu-sea-salt-200-ml/p/BP_1300635,Urban Care Style Guide Saç Köpüğü Sea Salt 200 ml,"599,90 ₺"
https://www.watsons.com.tr/axe-erkek-deodorant-jungle-fresh-48-saat-etkileyici-koku-150-ml/p/BP_1346121,N/A,N/A
https://www.watsons.com.tr/duru-hydropure-sakura-cicegi-seffaf-cilt-bakim-sabunu-135-g-4lu-paket/p/BP_1476993,Duru Hydropure Sakura Çiçeği Şeffaf Cilt Bakım Sabunu 135 g 4'lü Paket,"209,90 ₺"
https://www.watsons.com.tr/nascita-happy-candy-sunger-seti-2li/p/BP_1381338,Nascita Happy Candy&nbsp;Sünger Seti 2'li,"134,90 ₺"
https://www.watsons.com.tr/loreal-paris-plump-ambition-hyaluron-lip-oil-besleyici-ve-nemlendirici-dudak-parlaticisi-490-berry-jolie/p/BP_1436610,N/A,"1.199,90 ₺"
https://www.watsons.com.tr/pastel-oje-no-88/p/BP_116848,Pastel Oje No: 88,"119,90 ₺"
