District,Rooms,Price
Kocasinan / Yenimahalle,2+1,7500.0
Melikgazi / Şeker/Keykubat,3+1,16000.0
Melikgazi / Şeker/Keykubat,3+1,12000.0
Kocasinan / Fevziçakmak,3+1,15500.0
Melikgazi / Mimarsinan,3+1,17000.0
Kocasinan / Erkilet,2+1,14000.0
Kocasinan / Merkez,2+1,14500.0
Kocasinan / Fevziçakmak,3+1,15000.0
Kocasinan / Fevziçakmak,3+1,12500.0
Kocasinan / İldem/Beyazşehir,2+1,18000.0
Kocasinan / Erkilet,3+1,19500.0
Melikgazi / Mimarsinan,2+1,11000.0
Talas,3+1,18500.0
Kocasinan / Sanayi,3+1,10500.0
Melikgazi / Hürriyet,3+1,17000.0
Talas,1+1,16995.0
Kocasinan / Sanayi,3+1,16000.0
Talas,3+1,16000.0
Talas,1+1,16995.0
Talas,2.5+1,18000.0
Melikgazi / Merkez,3+1,15000.0
Melikgazi / Kılıçaslan,3+1,9000.0
Kocasinan / Merkez,2+1,16000.0
Talas,2+1,16900.0
Melikgazi / Mimarsinan,3+1,10500.0
Kocasinan / Erkilet,3+1,16000.0
Kocasinan / Fevziçakmak,3+1,10250.0
Melikgazi / Becen,3+1,17000.0
Kocasinan / Merkez,1+1,16000.0
Melikgazi / Şeker/Keykubat,3+1,13000.0
Kocasinan / Yenimahalle,3+1,18000.0
Melikgazi / Mimarsinan,3+1,12000.0
Melikgazi / Hürriyet,3+1,13500.0
Melikgazi / Hürriyet,1+1,18000.0
Melikgazi / Kazımkarabekir,2+1,16500.0
Kocasinan / Fevziçakmak,3+1,10000.0
Melikgazi / Hürriyet,3+1,18000.0
Talas,3+1,16000.0
Kocasinan / Merkez,1+1,15000.0
Kocasinan / Fevziçakmak,3+1,11000.0
Melikgazi / Şeker/Keykubat,3+1,8000.0
Melikgazi / Mimarsinan,3+1,11500.0
Melikgazi / Şeker/Keykubat,3+1,18500.0
Kocasinan / İldem/Beyazşehir,2+1,9500.0
Melikgazi / Mimarsinan,2+1,10000.0
Kocasinan / Merkez,2+1,14500.0
Kocasinan / Argıncık,3+1,12000.0
Melikgazi / Becen,2+1,12000.0
Kocasinan / Fevziçakmak,2+1,9000.0
Talas,1+1,15995.0
Melikgazi / Mimarsinan,3+1,18000.0
Kocasinan / Yenişehir,3+1,16500.0
Talas,2.5+1,16500.0
Melikgazi / Mimarsinan,3+1,11750.0
Melikgazi / Becen,2+1,12750.0
Talas,2.5+1,18000.0
Melikgazi / Kılıçaslan,3+1,17250.0
Melikgazi / Şeker/Keykubat,3+1,14000.0
Melikgazi / Mimarsinan,2+1,13500.0
Melikgazi / Merkez,1+1,15000.0
Melikgazi / Hürriyet,3+1,16000.0
Melikgazi / Gesi,3+1,13500.0
Talas,2+1,14000.0
Kocasinan / Yenimahalle,3+1,13000.0
Kocasinan / Merkez,2+1,14500.0
Kocasinan / Merkez,3+0,16500.0
Melikgazi / Kazımkarabekir,3+1,13500.0
Kocasinan / Fevziçakmak,3+1,14000.0
Melikgazi / Mimarsinan,3+1,19250.0
Kocasinan / Sanayi,3+1,13500.0
Kocasinan / Merkez,2+1,14000.0
Kocasinan / Yenişehir,3+1,12000.0
Kocasinan / Sanayi,3+1,17000.0
Talas,3+1,16000.0
Talas,2+1,10000.0
Talas,3+1,15500.0
Kocasinan / Yenimahalle,3+1,11000.0
Melikgazi / Merkez,3+1,20000.0
Talas,2+1,22000.0
Talas,3+1,27000.0
Talas,2+1,20000.0
Talas,2+1,29500.0
Talas,2+1,20000.0
Talas,3+1,20500.0
Melikgazi / Kılıçaslan,3+1,20550.0
Kocasinan / Erkilet,3+1,20000.0
Melikgazi / Şeker/Keykubat,3+1,20500.0
Melikgazi / Kılıçaslan,3+1,23000.0
Talas,3+1,20000.0
Talas,3.5+1,27000.0
Kocasinan / Fevziçakmak,3+1,25500.0
Talas,2.5+1,20000.0
Kocasinan / Yenişehir,3+1,20000.0
Kocasinan / Merkez,2+1,24950.0
Kocasinan / Yenişehir,3+1,25500.0
Talas,2+1,23500.0
Melikgazi / Kılıçaslan,4+1,24000.0
Melikgazi / Şeker/Keykubat,3+1,23000.0
Kocasinan / Merkez,3+1,25000.0
Kocasinan / Erkilet,3+1,20000.0
Talas,3+1,25000.0
Talas,3+1,20000.0
Talas,3+1,26500.0
Melikgazi / Kılıçaslan,3+1,20000.0
Kocasinan / Yenişehir,4+1,32000.0
Melikgazi / Kılıçaslan,2.5+1,35000.0
Talas,3+1,20000.0
Talas,3+1,20000.0
Kocasinan / Yenimahalle,2.5+1,22500.0
Talas,1+1,21995.0
Melikgazi / Hürriyet,3+1,24000.0
Talas,3+1,20000.0
Kocasinan / Fevziçakmak,4+1,28000.0
Kocasinan / Fevziçakmak,3+0,24000.0
Talas,3+1,22000.0
Melikgazi / Kılıçaslan,3+1,20000.0
Melikgazi / Mimarsinan,3+1,22000.0
Melikgazi / Kılıçaslan,4+1,27500.0
Kocasinan / Yenişehir,3+1,22000.0
Talas,3.5+1,24000.0
Melikgazi / Gesi,3+1,20000.0
Talas,4+1,28000.0
Kocasinan / Yenimahalle,3+1,20000.0
Kocasinan / Erkilet,2+1,30000.0
Melikgazi / Hürriyet,1+1,21995.0
Melikgazi / Kılıçaslan,3+1,23000.0
Talas,3+1,25000.0
Melikgazi / Kılıçaslan,4+1,37000.0
Melikgazi / Şeker/Keykubat,3+1,20000.0
Kocasinan / Merkez,2+1,26000.0
Melikgazi / Gesi,4+1,22000.0
Kocasinan / İldem/Beyazşehir,3+1,21000.0
Kocasinan / Sanayi,4+1,28000.0
Melikgazi / Kılıçaslan,5+1,30000.0
Kocasinan / Merkez,3+1,22000.0
Melikgazi / Merkez,1+1,20995.0
Melikgazi / Kılıçaslan,3+1,28000.0
Talas,3+1,20000.0
Kocasinan / Yenişehir,3+1,25000.0
Melikgazi / Hürriyet,2+1,20000.0
Melikgazi / Hürriyet,4+1,30000.0
Talas,3+1,25000.0
Talas,3.5+1,30500.0
Melikgazi / Kılıçaslan,3+1,30000.0
Kocasinan / Fevziçakmak,1+1,21000.0
Kocasinan / Sanayi,2+1,20000.0
Kocasinan / Merkez,3+1,20000.0
Melikgazi / Kılıçaslan,4+1,30000.0
Melikgazi / Kılıçaslan,3+1,23000.0
Kocasinan / Merkez,3+1,26000.0
Kocasinan / Fevziçakmak,3+1,20000.0
Melikgazi / Kazımkarabekir,3+1,20000.0
Melikgazi / Gesi,3+1,21000.0
Kocasinan / Yenişehir,3+1,20000.0
Melikgazi / Kılıçaslan,3+1,22000.0
Talas,4+1,36000.0
Melikgazi / Kılıçaslan,4+1,37000.0
Talas,10 Üzeri,20000.0
Melikgazi / Gesi,4+1,22000.0
Kocasinan / Fevziçakmak,3+1,23000.0
Kocasinan / Fevziçakmak,4+1,27000.0
Kocasinan / Yenişehir,3+1,20000.0
Talas,4+1,35000.0
Kocasinan / Sanayi,2+1,23500.0
Melikgazi / Mimarsinan,3+1,22000.0
Talas,3+1,20000.0
Melikgazi / Becen,2+1,36000.0
Talas,3+1,20000.0
Talas,2+1,29000.0
Kocasinan / Argıncık,4+1,30000.0
Melikgazi / Becen,4+0,37000.0
Melikgazi / Kazımkarabekir,3+1,20000.0
Talas,3+1,22500.0
Melikgazi / Kılıçaslan,2.5+1,23000.0
Melikgazi / Gesi,3+1,21000.0
Kocasinan / Yenimahalle,4+1,30000.0
Melikgazi / Kılıçaslan,3+1,25000.0
Talas,3+1,22000.0
Talas,2+1,29250.0
Talas,3+1,25500.0
Talas,3+1,22000.0
Melikgazi / Gesi,3+1,28000.0
Talas,2.5+1,33000.0
Kocasinan / Erkilet,3+1,23000.0
Talas,2.5+1,22000.0
Melikgazi / Kılıçaslan,2.5+1,36000.0
Talas,3+1,20000.0
Melikgazi / Şeker/Keykubat,3+1,20000.0
Melikgazi / Kılıçaslan,3+1,24000.0
Kocasinan / Yenişehir,3+1,23000.0
Melikgazi / Kılıçaslan,4+1,27500.0
Kocasinan / Erkilet,4+1,26000.0
Melikgazi / Gesi,2.5+1,25000.0
Talas,2.5+1,27000.0
Kocasinan / Erkilet,4+1,20000.0
Kocasinan / Fevziçakmak,4+1,25000.0
Talas,4+1,24000.0
Talas,3+1,23000.0
Kocasinan / Yenimahalle,3+1,22000.0
Melikgazi / Kılıçaslan,4+1,30000.0
Talas,2.5+1,25000.0
Melikgazi / Kılıçaslan,3+1,20000.0
Kocasinan / Erkilet,3+1,20000.0
Kocasinan / Sanayi,4+1,28000.0
Kocasinan / Erkilet,3+1,21000.0
Melikgazi / Merkez,3+1,22500.0
Kocasinan / Yenişehir,3+1,20000.0
Kocasinan / Erkilet,3+1,37000.0
Kocasinan / Merkez,3+1,23000.0
Talas,2+1,22750.0
Kocasinan / Fevziçakmak,1+1,21990.0
Melikgazi / Mimarsinan,3+1,20000.0
Talas,3+1,20500.0
Talas,4+1,23500.0
Kocasinan / Fevziçakmak,4+1,31000.0
Talas,3+1,27000.0
Melikgazi / Mimarsinan,3+1,23000.0
Kocasinan / Yenimahalle,4+1,25499.0
Melikgazi / Kılıçaslan,4+1,33500.0
Talas,2.5+1,22000.0
Melikgazi / Hürriyet,2+1,20000.0
Talas,2+1,21000.0
Kocasinan / Sanayi,3+1,20000.0
Talas,1+1,25000.0
Melikgazi / Kılıçaslan,3+1,35000.0
Talas,4+1,30000.0
Kocasinan / Sanayi,1+1,21995.0
Talas,2.5+1,25000.0
Talas,2.5+1,26500.0
Talas,2+1,29000.0
Melikgazi / Hürriyet,2+1,24995.0
Talas,2.5+1,23000.0
Talas,1+1,20000.0
Melikgazi / Kılıçaslan,4+1,35000.0
Talas,3+1,20000.0
Talas,2.5+1,23000.0
Hacılar,3+1,39000.0
Melikgazi / Gesi,4+1,20000.0
Kocasinan / Fevziçakmak,1+1,20250.0
Melikgazi / Kılıçaslan,4+1,35000.0
Melikgazi / Kılıçaslan,3+1,20000.0
Talas,3+1,25000.0
Talas,3+1,20000.0
Kocasinan / İldem/Beyazşehir,3+1,25000.0
Melikgazi / Kılıçaslan,3+1,30000.0
Talas,2+1,25000.0
Kocasinan / Merkez,3+1,22500.0
Melikgazi / Kılıçaslan,3+1,23000.0
Melikgazi / Kazımkarabekir,3+1,25000.0
Talas,2+1,23900.0
Kocasinan / Merkez,2+1,22000.0
Talas,3+1,20000.0
Kocasinan / Yenimahalle,4+1,27000.0
Talas,3+1,21000.0
Melikgazi / Kılıçaslan,4+1,35000.0
Talas,3+1,28000.0
Melikgazi / Kılıçaslan,3+1,25000.0
Talas,2.5+1,20000.0
Melikgazi / Hürriyet,3+1,26000.0
Melikgazi / Hürriyet,3+1,26000.0
Melikgazi / Mimarsinan,4+1,24000.0
Talas,3+1,24999.0
Melikgazi / Becen,4+1,22000.0
Melikgazi / Kılıçaslan,4+1,32000.0
Kocasinan / Erkilet,3+1,20000.0
Kocasinan / Sanayi,2+1,21000.0
Talas,3+1,25000.0
Talas,2.5+1,25000.0
Talas,2.5+1,20000.0
Talas,3.5+1,29000.0
Kocasinan / Fevziçakmak,1+1,20750.0
Talas,2+1,21000.0
Talas,2.5+1,23000.0
Talas,2.5+1,32000.0
Kocasinan / Merkez,3+1,30000.0
Talas,3+1,20750.0
Melikgazi / Çiftlik,3+1,20000.0
Melikgazi / Kılıçaslan,3+1,28000.0
Melikgazi / Hürriyet,3+1,20000.0
Talas,2.5+1,23000.0
Talas,3+1,23000.0
Talas,2+1,29500.0
Melikgazi / Kılıçaslan,4+1,35000.0
Talas,3+1,25000.0
Melikgazi / Kılıçaslan,3+1,26000.0
Talas,3+1,26000.0
Melikgazi / Hürriyet,5+1,22000.0
Melikgazi / Hürriyet,3+1,21000.0
Talas,3+1,24000.0
Melikgazi / Gesi,3+1,20000.0
Melikgazi / Kılıçaslan,3+1,30000.0
Talas,2+1,25000.0
Melikgazi / Kılıçaslan,4+1,32000.0
Talas,1+1,22000.0
Talas,3+1,25000.0
Melikgazi / Kılıçaslan,4+1,36000.0
Talas,3+1,25000.0
Melikgazi / Kılıçaslan,4+1,32000.0
Melikgazi / Hürriyet,2+1,20000.0
Kocasinan / Yenimahalle,3+1,26000.0
Talas,3+1,30000.0
Melikgazi / Hürriyet,4+1,28500.0
Talas,3+1,23750.0
Talas,2+1,22000.0
Melikgazi / Kılıçaslan,3+1,21000.0
Kocasinan / Fevziçakmak,3+1,22000.0
Melikgazi / Kılıçaslan,4+1,20000.0
Melikgazi / Kılıçaslan,2+1,21000.0
Melikgazi / Şeker/Keykubat,3+1,20000.0
Melikgazi / Hürriyet,3+1,22000.0
Talas,1+1,20000.0
Talas,1+1,20000.0
Talas,2.5+1,26500.0
Talas,2.5+1,30000.0
Talas,2+1,20500.0
Talas,4+1,28000.0
Melikgazi / Kılıçaslan,4+1,35000.0
Melikgazi / Kılıçaslan,2+1,25000.0
Talas,2+1,23750.0
Talas,1+1,25000.0
Kocasinan / Erkilet,3+1,20500.0
Talas,4+1,26000.0
Kocasinan / Yenimahalle,2+1,20000.0
Melikgazi / Hürriyet,Stüdyo (1+0),21950.0
Kocasinan / Merkez,3+1,30000.0
Talas,2.5+1,30000.0
Kocasinan / Yenimahalle,3+1,20000.0
Talas,3+1,20000.0
Talas,2.5+1,21500.0
Talas,5+4,27500.0
Melikgazi / Kılıçaslan,3+1,35000.0
Melikgazi / Kılıçaslan,4+1,25000.0
Melikgazi / Gesi,3+1,21000.0
Kocasinan / Yenişehir,3+1,21000.0
Melikgazi / Kılıçaslan,3+1,22500.0
Talas,1+1,25000.0
Kocasinan / Fevziçakmak,3+1,30000.0
Talas,3+1,21000.0
Talas,1+1,20000.0
Talas,1+1,20000.0
Talas,3+1,23500.0
Melikgazi / Kılıçaslan,4+1,37000.0
Talas,2.5+1,20000.0
Melikgazi / Merkez,3+1,20000.0
Talas,3+1,26000.0
Kocasinan / Erkilet,2+1,21500.0
Kocasinan / Yenişehir,3+1,25000.0
Talas,2+1,24900.0
Kocasinan / Merkez,3+1,25000.0
Talas,1+1,22000.0
Kocasinan / Merkez,2+1,23000.0
Melikgazi / Kılıçaslan,3+1,25000.0
Melikgazi / Merkez,3+1,20000.0
Kocasinan / Merkez,3+1,23000.0
Kocasinan / Yenimahalle,3+1,26000.0
Melikgazi / Şeker/Keykubat,3+1,25000.0
Talas,3+1,29000.0
Melikgazi / Kılıçaslan,3+1,24000.0
Talas,3.5+1,27500.0
Talas,2.5+1,25000.0
Talas,3+1,22500.0
Talas,3+1,25000.0
Talas,3+1,21000.0
Melikgazi / Kazımkarabekir,3+1,25000.0
Kocasinan / Yenimahalle,2.5+1,26000.0
Talas,3+1,20000.0
Talas,3+1,25000.0
Talas,3+1,20000.0
Talas,2+1,21900.0
Kocasinan / Fevziçakmak,4+1,27000.0
Melikgazi / Hürriyet,3+1,24000.0
Melikgazi / Kılıçaslan,4+1,26500.0
Talas,1+1,20000.0
Talas,4+1,26000.0
Kocasinan / Yenişehir,3+1,20000.0
Melikgazi / Kazımkarabekir,3.5+1,35000.0
Melikgazi / Kılıçaslan,2.5+1,24000.0
Kocasinan / Sanayi,3+1,21000.0
Kocasinan / Fevziçakmak,4+1,27000.0
Kocasinan / Yenimahalle,3.5+1,25000.0
Talas,4+1,32000.0
Melikgazi / Şeker/Keykubat,4+1,23000.0
Kocasinan / Merkez,3+1,28000.0
Kocasinan / Yenimahalle,3+1,26000.0
Kocasinan / Merkez,3+1,20000.0
Melikgazi / Kılıçaslan,3+1,22000.0
Talas,2+1,24500.0
Talas,2+1,25000.0
Kocasinan / Fevziçakmak,3+1,25500.0
Talas,3+1,22000.0
Talas,3.5+1,25000.0
Talas,2+1,30000.0
Talas,3+1,23000.0
Kocasinan / Merkez,3+1,28000.0
Melikgazi / Becen,4+1,37000.0
Melikgazi / Kılıçaslan,3+1,29500.0
Melikgazi / Kılıçaslan,3+1,27000.0
Talas,2.5+1,21500.0
Melikgazi / Hürriyet,4+1,28500.0
Talas,3+1,22000.0
Kocasinan / Fevziçakmak,3+1,22000.0
Talas,4+1,35000.0
Melikgazi / Şeker/Keykubat,3+1,20000.0
Kocasinan / Fevziçakmak,1+1,20500.0
Talas,3+1,21000.0
Talas,2+1,26000.0
Melikgazi / Mimarsinan,3+1,22000.0
Talas,2+1,30000.0
Melikgazi / Gesi,2+1,20000.0
Talas,3+1,26000.0
Talas,2+1,29000.0
Melikgazi / Kılıçaslan,2.5+1,35000.0
Melikgazi / Kılıçaslan,3+1,26000.0
Melikgazi / Kılıçaslan,4.5+1,22500.0
Melikgazi / Kazımkarabekir,3+1,25000.0
Talas,2.5+1,20000.0
Melikgazi / Kazımkarabekir,1+1,20000.0
Melikgazi / Kılıçaslan,3+1,20000.0
Kocasinan / Yenimahalle,4+1,25000.0
Melikgazi / Kıranardı,3+1,25000.0
Kocasinan / Fevziçakmak,3+1,24000.0
Talas,3+1,21000.0
Kocasinan / Sanayi,4+1,21000.0
Talas,3+1,22500.0
Talas,3+1,20000.0
Talas,3+1,26000.0
Melikgazi / Hisarcık,5+2,37000.0
Talas,3+1,20000.0
Kocasinan / Erkilet,3+1,20000.0
Talas,2+1,27000.0
Talas,3+1,24995.0
Kocasinan / Yenişehir,3+1,26000.0
Melikgazi / Kılıçaslan,3+1,30000.0
Talas,3+1,20000.0
Talas,4+1,30000.0
Melikgazi / Kılıçaslan,3+1,20000.0
Kocasinan / Sanayi,2.5+1,20000.0
Kocasinan / Merkez,2.5+1,24000.0
Melikgazi / Kılıçaslan,2+1,23000.0
Kocasinan / Sanayi,4+1,28000.0
Talas,2+1,22000.0
Kocasinan / Yenimahalle,3+1,21000.0
Talas,3+1,29000.0
Kocasinan / Fevziçakmak,3+1,22000.0
Melikgazi / Şeker/Keykubat,2+1,26000.0
Kocasinan / Yenimahalle,3+1,21000.0
Talas,2.5+1,24600.0
Kocasinan / Sanayi,2+1,20000.0
Melikgazi / Kılıçaslan,4+1,30000.0
Melikgazi / Hürriyet,3+1,22000.0
Melikgazi / Kılıçaslan,4.5+1,36000.0
Kocasinan / Fevziçakmak,4+1,27000.0
Melikgazi / Kılıçaslan,4.5+1,30000.0
Kocasinan / Fevziçakmak,1+1,21950.0
Melikgazi / Hürriyet,3+1,20000.0
Kocasinan / Erkilet,3+1,22000.0
Kocasinan / Erkilet,3+1,22500.0
Kocasinan / Sanayi,4+1,28000.0
Melikgazi / Mimarsinan,4+1,24000.0
Kocasinan / Yenimahalle,2+1,25000.0
Talas,2+1,25000.0
Kocasinan / Erkilet,2.5+1,23000.0
Talas,3+1,25000.0
Talas,2.5+1,26000.0
Talas,1+1,20000.0
Melikgazi / Şeker/Keykubat,3+1,28000.0
Talas,3+1,28000.0
Talas,3+1,25000.0
Kocasinan / Erkilet,3+1,21500.0
Melikgazi / Kılıçaslan,3+1,23000.0
Kocasinan / Yenişehir,3+1,23500.0
Talas,3+1,23000.0
Kocasinan / Fevziçakmak,4+1,20500.0
Melikgazi / Mimarsinan,3+1,20000.0
Kocasinan / Erkilet,3+1,20000.0
Talas,2+1,25000.0
Melikgazi / Hürriyet,3+1,26500.0
Talas,2.5+1,20500.0
Melikgazi / Kılıçaslan,3+1,23000.0
Melikgazi / Şeker/Keykubat,3+1,22000.0
Talas,3+1,20500.0
Talas,2+1,22000.0
Talas,3+1,20000.0
Melikgazi / Hürriyet,3+1,21500.0
Melikgazi / Kılıçaslan,4+1,33000.0
Talas,2+1,30000.0
Talas,3+1,20000.0
Talas,3+1,20250.0
Talas,2.5+1,22000.0
Talas,1+1,25000.0
Talas,3+1,20000.0
Talas,4+1,29000.0
Talas,2+1,25000.0
Talas,3+1,23000.0
Melikgazi / Hürriyet,3+1,25000.0
Melikgazi / Kılıçaslan,4+1,32500.0
Talas,2+1,25000.0
Talas,3+1,22000.0
Talas,2+1,20000.0
Melikgazi / Gesi,2+1,20000.0
Melikgazi / Kılıçaslan,3+1,26000.0
Kocasinan / Yenişehir,3+1,26000.0
Melikgazi / Kılıçaslan,2+1,35000.0
Kocasinan / Fevziçakmak,3+1,23000.0
Kocasinan / Sanayi,1+1,21495.0
Talas,2.5+1,35000.0
Kocasinan / Yenişehir,3+1,20000.0
Melikgazi / Kılıçaslan,4+1,33000.0
Talas,2+1,21000.0
Talas,3+1,20500.0
Talas,3+1,22000.0
Talas,3+1,30000.0
Kocasinan / Fevziçakmak,4+1,27000.0
Melikgazi / Kılıçaslan,3+1,20500.0
Kocasinan / Merkez,2.5+1,31000.0
Kocasinan / Yenimahalle,3+1,26000.0
Talas,2+1,25000.0
Talas,3+1,23500.0
Kocasinan / Yenimahalle,3.5+1,30000.0
Talas,2.5+1,25000.0
Talas,4+1,23000.0
Kocasinan / Yenimahalle,3+0,21000.0
Melikgazi / Gesi,3+1,23500.0
Talas,1+1,22500.0
