name,price,url,id
Bled Tekli Koltuk 88x92x69 cm Bej,4899999,https://www.chakra.com.tr/bled-tekli-koltuk-88x92x69-cm-bej-8682313223325/,8682313223325
Bled Yan Sehpa (Iroko) Natural,2499999,https://www.chakra.com.tr/bled-yan-sehpa-iroko-natural-8682313171275/,8682313171275
Dolce Vita Yan Sehpa Natural,979999,https://www.chakra.com.tr/dolce-vita-yan-sehpa-natural-8682313390782/,8682313390782
Satya Yuvarlak Balkon Masası Natural,944999,https://www.chakra.com.tr/satya-yuvarlak-balkon-masasi-natural-8682313382176/,8682313382176
Graphic Koltuk Natural,1499999,https://www.chakra.com.tr/graphic-koltuk-natural-8682313282391/,8682313282391
Phuket 4 lü Cibinlik Seti Natural,499999,https://www.chakra.com.tr/phuket-4-lu-cibinlik-seti-natural-8682313114661/,8682313114661
Malmo Bar Masası Natural,2099999,https://www.chakra.com.tr/malmo-bar-masasi-natural-8682313324503/,8682313324503
Candu Orta Sehpa Natural,1799999,https://www.chakra.com.tr/candu-orta-sehpa-natural-8682313382374/,8682313382374
Palmodo Masa Lambası Gövde XL Natural,7950,https://www.chakra.com.tr/palmodo-masa-lambasi-govde-xl-natural-8682313394704/,8682313394704
Braga 6 Kişilik Yemek Odası Takımı Natural,26999999,https://www.chakra.com.tr/braga-6-kisilik-yemek-odasi-takimi-natural-8682313390119/,8682313390119
New Spark Yemek Sandalyesi Siyah Siyah,3499999,https://www.chakra.com.tr/new-spark-yemek-sandalyesi-siyah-siyah-8682313389229/,8682313389229
Elvıe Low Sandalye Natural,1499999,https://www.chakra.com.tr/elvie-low-sandalye-natural-8682313384071/,8682313384071
Dolce Vita Koltuk Seti Siyah (1 Kanepe+ 2 Tekli Koltuk + 1 Orta Sehpa+ 1 Yan Sehpa),249000,https://www.chakra.com.tr/dolce-vita-koltuk-seti-siyah-1-kanepe-2-tekli-koltuk-1-orta-sehpa-1-yan-sehpa-8682313392823/,8682313392823
