name,price,url,id
Harper Sandalye Natural,12450.0,https://www.chakra.com.tr/harper-sandalye-natural-8682313282346/,8682313282346
Ronıtta Salıncak Bej,11450.0,https://www.chakra.com.tr/ronitta-salincak-bej-8682313324473/,8682313324473
Wellıng Sehpa Natural,9950.0,https://www.chakra.com.tr/welling-sehpa-natural-8682313327924/,8682313327924
Daniel Antik Ayna 100x70 Cm Natural,32894.98,https://www.chakra.com.tr/daniel-antik-ayna-100x70-cm-natural-8682313325319/,8682313325319
Modena Masa Natural,36450.0,https://www.chakra.com.tr/modena-masa-natural-8682313323797/,8682313323797
Perıgua Tekli Koltuk Natural,10950.0,https://www.chakra.com.tr/perigua-tekli-koltuk-natural-8682313327887/,8682313327887
Manado Tekli Koltuk Natural/Beyaz,16495.0,https://www.chakra.com.tr/manado-tekli-koltuk-naturalbeyaz-8682313283046/,8682313283046
Grado Yemek Masası Natural Natural,87450.0,https://www.chakra.com.tr/grado-yemek-masasi-natural-natural-8682313254428/,8682313254428
Maldives Cibinlik 8 li Set Natural,42754.98,https://www.chakra.com.tr/maldives-cibinlik-8-li-set-natural-8682313114678/,8682313114678
Bled Yan Sehpa (Iroko) Natural,27440.0,https://www.chakra.com.tr/bled-yan-sehpa-ıroko-natural-8682313171275/,8682313171275
Belissa Montessori Yatak Natural,59950.0,https://www.chakra.com.tr/belissa-montessori-yatak-natural-8699137984806/,8699137984806
Cape Town Tekli Koltuk 104x80x76 cm Bej,60900.0,https://www.chakra.com.tr/cape-town-tekli-koltuk-104x80x76-cm-bej-8682313223691/,8682313223691
Bled Tekli Koltuk 88x92x69 cm Bej,66850.0,https://www.chakra.com.tr/bled-tekli-koltuk-88x92x69-cm-bej-8682313223325/,8682313223325
Bled İkili Kanepe 88x187x69 cm Bej,117600.0,https://www.chakra.com.tr/bled-ıkili-kanepe-88x187x69-cm-bej-8682313223424/,8682313223424
Bled Orta Sehpa Natural,41930.0,https://www.chakra.com.tr/bled-orta-sehpa-natural-8682313171268/,8682313171268
Lunha Bambu Çift Kişilik Nevresim Seti 200X220 Cm Beyaz,6299.99,https://www.chakra.com.tr/lunha-bambu-cift-kisilik-nevresim-seti-200x220-cm-beyaz-8682313378315/,8682313378315
Lunha Bambu King Size Nevresim Seti 230X220 Cm Beyaz,6999.99,https://www.chakra.com.tr/lunha-bambu-king-size-nevresim-seti-230x220-cm-beyaz-8682313381476/,8682313381476
Lunha Bambu Extra King Size Nevresim Seti 260X220 Cm Beyaz,7699.99,https://www.chakra.com.tr/lunha-bambu-extra-king-size-nevresim-seti-260x220-cm-beyaz-8682313381483/,8682313381483
Calvın Yatak Örtüsü Seti Çift Kişilik,3785.0,https://www.chakra.com.tr/calvin-yatak-ortusu-seti-cift-kisilik-8682313384712/,8682313384712
Bianca Kaz Tüyü Twin Yastık 50x70cm Beyaz,38708.98,https://www.chakra.com.tr/bianca-kaz-tuyu-twin-yastik-50x70cm-beyaz-8682313468801/,8682313468801
Marta Bambu Nevresim Takımı 200x220 Cm Beyaz,13599.98,https://www.chakra.com.tr/marta-bambu-nevresim-takimi-200x220-cm-beyaz-8682313415072/,8682313415072
Mariette Yatak Örtüsü Seti 280x260 Cm DUMAN YEŞİLİ,8399.99,https://www.chakra.com.tr/mariette-yatak-ortusu-seti-280x260-cm-duman-yesılı-8682313427426/,8682313427426
Lillia Çift Kişilik Pike 210x240 cm Ekru,17203.98,https://www.chakra.com.tr/lillia-cift-kisilik-pike-210x240-cm-ekru-8682313164734/,8682313164734
Etape %100 Pamuk Çift Kişilik Nevresim Seti 200X220 Cm Beyaz,15299.98,https://www.chakra.com.tr/etape-100-pamuk-cift-kisilik-nevresim-seti-200x220-cm-beyaz-8682313279568/,8682313279568
Kapok Yastık 50x70 Cm Beyaz,1720.0,https://www.chakra.com.tr/kapok-yastik-50x70-cm-beyaz-8682313381797/,8682313381797
Bianca Premium Kaz Tüyü Yastık 50X70 Cm Beyaz,53855.98,https://www.chakra.com.tr/bianca-premium-kaz-tuyu-yastik-50x70-cm-beyaz-8682313468702/,8682313468702
Aventura Battaniye Çift Kişilik 200x220 cm Bej,2552.0,https://www.chakra.com.tr/aventura-battaniye-cift-kisilik-200x220-cm-bej-8682313349643/,8682313349643
Calvın Yatak Örtüsü Seti Ekstra Çift Kişilik,4305.0,https://www.chakra.com.tr/calvin-yatak-ortusu-seti-ekstra-cift-kisilik-8682313384729/,8682313384729
Bianca Kaz Tüyü Yorgan 195X215 Cm Beyaz,79661.98,https://www.chakra.com.tr/bianca-kaz-tuyu-yorgan-195x215-cm-beyaz-8682313468825/,8682313468825
Lillia Çift Kişilik Pike 210x240 cm Beyaz,17203.98,https://www.chakra.com.tr/lillia-cift-kisilik-pike-210x240-cm-beyaz-8682313164703/,8682313164703
Kapok Yorgan 155x215cm Beyaz,13514.98,https://www.chakra.com.tr/kapok-yorgan-155x215cm-beyaz-8682313381735/,8682313381735
Demıas Yatak Örtüsü Seti Ekstra Çift Kişilik Gri,43009.98,https://www.chakra.com.tr/demias-yatak-ortusu-seti-ekstra-cift-kisilik-gri-8682313384774/,8682313384774
Classıc Bambu King Size Lastikli Çarşaf 200X200 Cm Somon,10182.98,https://www.chakra.com.tr/classic-bambu-king-size-lastikli-carsaf-200x200-cm-somon-8682313209688/,8682313209688
Lillia Çift Kişilik Pike 210x240 cm Marın Mavı,5599.99,https://www.chakra.com.tr/lillia-cift-kisilik-pike-210x240-cm-marin-mavi-8682313164741/,8682313164741
Geo Bambu Extra King Size Nevresim Seti 260X220 Cm Ekru,3200.0,https://www.chakra.com.tr/geo-bambu-extra-king-size-nevresim-seti-260x220-cm-ekru-8682313257344/,8682313257344
Valerıe Bambu Çift Kişilik Nevresim Seti 200X220 Cm Ekru/Bej,6999.99,https://www.chakra.com.tr/valerie-bambu-cift-kisilik-nevresim-seti-200x220-cm-ekrubej-8682313457416/,8682313457416
Lace Bambu Çift Kişilik Nevresim Seti 200X220 Cm Beyaz,6299.99,https://www.chakra.com.tr/lace-bambu-cift-kisilik-nevresim-seti-200x220-cm-beyaz-8682313416871/,8682313416871
Kapok Yorgan 195x215cm Beyaz,15418.98,https://www.chakra.com.tr/kapok-yorgan-195x215cm-beyaz-8682313381766/,8682313381766
Mattıa Bambu Çift Kişilik Nevresim Seti 200X220 Cm Beyaz/Gri,14449.98,https://www.chakra.com.tr/mattia-bambu-cift-kisilik-nevresim-seti-200x220-cm-beyazgri-8682313350960/,8682313350960
Classıc Bambu Çift Kişilik Lastikli Çarşaf 160X200 Cm Somon,8278.98,https://www.chakra.com.tr/classic-bambu-cift-kisilik-lastikli-carsaf-160x200-cm-somon-8682313209626/,8682313209626
Bianca Yün Yorgan 225x215cm Beyaz,58156.98,https://www.chakra.com.tr/bianca-yun-yorgan-225x215cm-beyaz-8682313468924/,8682313468924
Marfa Çift Kişilik Pike 200x220 cm DUMAN YEŞİLİ,5599.99,https://www.chakra.com.tr/marfa-cift-kisilik-pike-200x220-cm-duman-yesılı-8682313430815/,8682313430815
Annette %100 Pamuk Extra King Size Nevresim Seti 260X220 Cm Taş,16999.98,https://www.chakra.com.tr/annette-100-pamuk-extra-king-size-nevresim-seti-260x220-cm-tas-8682313279278/,8682313279278
Classıc Bambu Çift Kişilik Düz Çarşaf 240X260 Cm Somon,8278.98,https://www.chakra.com.tr/classic-bambu-cift-kisilik-duz-carsaf-240x260-cm-somon-8682313209268/,8682313209268
Palmita Pike Çift Kişilik 200x220 cm Bej,5599.99,https://www.chakra.com.tr/palmita-pike-cift-kisilik-200x220-cm-bej-8682313320666/,8682313320666
Alana %100 Pamuk Çift Kişilik Nevresim Seti 200X220 Cm Bej,8499.98,https://www.chakra.com.tr/alana-100-pamuk-cift-kisilik-nevresim-seti-200x220-cm-bej-8682313273276/,8682313273276
Bambu Nevresim Takımı Double Beyaz,36430.98,https://www.chakra.com.tr/bambu-nevresim-takimi-double-beyaz-8682313046382/,8682313046382
Glad %100 Pamuk Çift Kişilik Nevresim Seti 200X220 Cm BEYAZ/SOGUK GRI,14449.98,https://www.chakra.com.tr/glad-100-pamuk-cift-kisilik-nevresim-seti-200x220-cm-beyazsoguk-grı-8682313280014/,8682313280014
Demıas Yatak Örtüsü Seti Çift Kişilik Gri,38708.98,https://www.chakra.com.tr/demias-yatak-ortusu-seti-cift-kisilik-gri-8682313384781/,8682313384781
Bambu Nevresim Takımı King Antrasit,15000.99,https://www.chakra.com.tr/bambu-nevresim-takimi-king-antrasit-8682313457386/,8682313457386
Bianca Bambu Yorgan 195X215 Cm Beyaz,47310.98,https://www.chakra.com.tr/bianca-bambu-yorgan-195x215-cm-beyaz-8682313468634/,8682313468634
Morıan Bambu King Size Nevresim Seti 230X220 Cm Natural/Yeşil,20399.98,https://www.chakra.com.tr/morian-bambu-king-size-nevresim-seti-230x220-cm-naturalyesil-8682313409293/,8682313409293
Estelıne Bambu Çift Kişilik Nevresim Seti 200X220 Cm Beyaz,6299.99,https://www.chakra.com.tr/esteline-bambu-cift-kisilik-nevresim-seti-200x220-cm-beyaz-8682313378346/,8682313378346
Bambu Nevresim Takımı King Beyaz,38759.98,https://www.chakra.com.tr/bambu-nevresim-takimi-king-beyaz-8682313046429/,8682313046429
Belında Yatak Ortusu Setı Sng Gül Kurusu,15840.0,https://www.chakra.com.tr/belinda-yatak-ortusu-seti-sng-gul-kurusu-8682313444652/,8682313444652
Marfa Pike Tek Kişilik 160x220 cm Natural,4199.99,https://www.chakra.com.tr/marfa-pike-tek-kisilik-160x220-cm-natural-8682313431034/,8682313431034
Bettıe %100 Pamuk Çift Kişilik Nevresim Seti 200X220 Cm ANTRASIT/KOYU GRI,8499.98,https://www.chakra.com.tr/bettie-100-pamuk-cift-kisilik-nevresim-seti-200x220-cm-antrasıtkoyu-grı-8682313276758/,8682313276758
Bettıe %100 Pamuk Çift Kişilik Nevresim Seti 200X220 Cm BEYAZ/SOGUK GRI,8499.98,https://www.chakra.com.tr/bettie-100-pamuk-cift-kisilik-nevresim-seti-200x220-cm-beyazsoguk-grı-8682313276710/,8682313276710
Ludas Yatak Örtüsü Seti 280x260 cm Marin Mavi,8399.99,https://www.chakra.com.tr/ludas-yatak-ortusu-seti-280x260-cm-marin-mavi-8682313420397/,8682313420397
Marfa Çift Kişilik Pike 200x220 cm Marın Mavı,5599.99,https://www.chakra.com.tr/marfa-cift-kisilik-pike-200x220-cm-marin-mavi-8682313212237/,8682313212237
Marfa Çift Kişilik Pike 200x220 cm Pudra,5599.99,https://www.chakra.com.tr/marfa-cift-kisilik-pike-200x220-cm-pudra-8682313381469/,8682313381469
Mattıa Bambu King Size Nevresim Seti 230X220 Cm Beyaz/Gri,15299.98,https://www.chakra.com.tr/mattia-bambu-king-size-nevresim-seti-230x220-cm-beyazgri-8682313350977/,8682313350977
Sofıa Bambu Çift Kişilik Nevresim Seti 200X220 Cm Marın Mavı,3500.0,https://www.chakra.com.tr/sofia-bambu-cift-kisilik-nevresim-seti-200x220-cm-marin-mavi-8682313211582/,8682313211582
Bambu Nevresim Takımı Double Marın Mavı,15399.99,https://www.chakra.com.tr/bambu-nevresim-takimi-double-marin-mavi-8682313374522/,8682313374522
Glad %100 Pamuk Extra King Size Nevresim Seti 260X220 Cm Taş/Bej,18699.98,https://www.chakra.com.tr/glad-100-pamuk-extra-king-size-nevresim-seti-260x220-cm-tasbej-8682313280113/,8682313280113
Falıcıa %100 Pamuk King Size Nevresim Seti 230X220 Cm Beyaz,18699.98,https://www.chakra.com.tr/falicia-100-pamuk-king-size-nevresim-seti-230x220-cm-beyaz-8682313279759/,8682313279759
Etape %100 Pamuk Çift Kişilik Nevresim Seti 200X220 Cm Bej,15299.98,https://www.chakra.com.tr/etape-100-pamuk-cift-kisilik-nevresim-seti-200x220-cm-bej-8682313279551/,8682313279551
Bianca Microjel Yorgan 195X215 Cm Beyaz,32350.98,https://www.chakra.com.tr/bianca-microjel-yorgan-195x215-cm-beyaz-8682313469006/,8682313469006
Fıorella Bambu Tek Kişilik Nevresim Seti 160X220 Cm Bej,18699.98,https://www.chakra.com.tr/fiorella-bambu-tek-kisilik-nevresim-seti-160x220-cm-bej-8682313409026/,8682313409026
Mattıen Bambu King Size Nevresim Seti 230X220 Cm Ekru,18699.98,https://www.chakra.com.tr/mattien-bambu-king-size-nevresim-seti-230x220-cm-ekru-8682313392472/,8682313392472
Annette %100 Pamuk King Size Nevresim Seti 230X220 Cm Beyaz,16999.98,https://www.chakra.com.tr/annette-100-pamuk-king-size-nevresim-seti-230x220-cm-beyaz-8682313279155/,8682313279155
Marta Bambu Nevresim Takımı 200x220 Cm Ekru,13599.98,https://www.chakra.com.tr/marta-bambu-nevresim-takimi-200x220-cm-ekru-8682313415089/,8682313415089
Morıan Bambu Çift Kişilik Nevresim Seti 200X220 Cm Natural,18699.98,https://www.chakra.com.tr/morian-bambu-cift-kisilik-nevresim-seti-200x220-cm-natural-8682313409262/,8682313409262
Maro %100 Pamuk Çift Kişilik Nevresim Seti 200X220 Cm Beyaz,13599.98,https://www.chakra.com.tr/maro-100-pamuk-cift-kisilik-nevresim-seti-200x220-cm-beyaz-8682313392403/,8682313392403
